删除序号,station_id,经度,纬度
217,313744932_2496,113.310443,23.12551
218,395815801_4401060020,113.377722,23.217708
219,395815801_4401110006,113.234248,23.337904
220,MA5APE392_LBHD06,113.223289,23.080403
221,395815801_4401140006,113.228191,23.40773
222,313744932_2768,113.350352,22.960186
223,MA5AUTPR9_8199,113.321771,23.206565
224,313744932_658,113.298771,23.283092
225,395815801_4401130019,113.366113,22.94096
226,320513112_20-263,113.231746,23.189832
227,MA5CJRA40_113,113.363087,22.99036
228,313744932_94,113.283332,23.259438
229,313744932_2048,113.253755,23.240658
230,313744932_251,113.282799,23.250028
231,320513112_20-243,113.160532,23.466153
232,313744932_3041,113.584127,23.524832
233,231227827_885,113.215013,23.406456
234,395815801_4401060005,113.385622,23.140715
235,395815801_4401110051,113.254377,23.172976
236,313744932_796,113.266041,23.217309
237,914401153_JT0131,113.22932,23.104653
238,313744932_356,113.279387,23.228969
239,320513112_20-014,113.357954,22.957644
240,MA59CU773_132520,113.457104,23.111936
241,313744932_1923,113.353968,23.186874
242,313744932_2046,113.353968,23.186731
243,395815801_4401180003,113.838071,23.298199
244,313744932_1303,113.252409,23.247105
245,313744932_8,113.420581,23.214792
246,324887859_6fe19e0dd6dd11e6a20100163e0027ca,113.339105,22.922885
247,313744932_1807,113.409742,23.168008
248,313744932_437,113.409628,23.168003
249,313744932_429,113.421297,23.200263
250,313744932_1294,113.421288,23.20021
251,313744932_258,113.250529,23.249526
252,349861452_GZYY-DXCZ-020-0022,113.400955,23.056268
253,320513112_20-135,113.232696,23.104747
254,313744932_678,113.321523,23.27905
255,395815801_4401130010,113.42358,22.961556
256,313744932_2930,113.296408,23.22121
257,313744932_1078,113.419499,23.121999
258,914401153_JT0057,113.268559,23.174203
259,914401153_JT0007,113.234613,23.183225
260,313744932_1661,113.374767,23.128248
261,320513112_20-245,113.179111,23.456183
262,395815801_4401110047,113.299993,23.235285
263,914401153_JT0107,113.511887,23.130576
264,MA0019FW4_GZYY-JHDS-020-0012,113.277149,23.241689
265,349861452_GZYY-JHDS-020-0012,113.277149,23.241689
266,395815801_4401030016,113.210425,23.054544
267,395815801_4401050010,113.247515,23.099002
268,313744932_383,113.318243,23.145175
269,313744932_2591,113.262198,23.21387
270,395815801_4401130048,113.283969,22.895171
271,395815801_4401050009,113.298798,23.074585
272,395815801_4401110071,113.268373,23.208853
273,313744932_3220,113.334544,23.099998
274,395815801_4401110011,113.264471,23.215755
275,313744932_343,113.252281,23.142391
276,313744932_1560,113.315597,23.138298
277,313744932_2381,113.258199,23.206299
278,313744932_11747,113.276038,23.211972
279,395815801_4401110020,113.287881,23.337323
280,313744932_2958,113.292777,23.217516
281,313744932_2219,113.326298,23.021625
282,313744932_1478,113.326224,23.021593
283,313744932_2174,113.320358,23.168084
284,914401153_JT0017,113.277972,23.215317
285,313744932_1943,113.318385,23.145381
286,914401153_JT0060,113.333275,23.21226
287,395815801_4401060015,113.321568,23.148307
288,395815801_4401110048,113.254251,23.172943
289,914401153_JT0024,113.260262,23.204926
290,313744932_324,113.383378,22.979239
291,313744932_1637,113.383413,22.979197
292,313744932_1310,113.228423,23.166647
293,726811355_5410,113.398019,23.169163
294,395815801_4401060013,113.313816,23.123167
295,313744932_3219,113.250399,23.16308
296,395815801_4401170006,113.672094,23.675942
297,313744932_3034,113.408788,23.226154
298,395815801_4401030006,113.240658,23.093034
299,914401153_11530009,113.266504,23.161455
300,914401153_JT0010,113.251343,23.24875
301,313744932_191,113.470348,22.879235
302,313744932_248,113.576397,23.113475
303,313744932_423,113.253372,23.142502
304,313744932_228,113.253273,23.14199
305,313744932_1750,113.253265,23.142517
306,MA5DT8Q54_4401140102,113.214762,23.406903
307,914401153_JT0020,113.54766,23.117218
308,313744932_456,113.318281,23.14514
309,313744932_1912,113.421746,23.214354
310,313744932_1013,113.721929,23.203174
311,914401153_JT0028,113.269079,23.081908
312,313744932_1869,113.725761,23.700505
313,313744932_717,113.25199,23.159087
314,101437000_11809,113.18518,23.071715
315,395815801_4401060051,113.412474,23.115035
316,914401153_JT0055,113.301245,23.003884
317,395815801_4401060014,113.385266,23.140667
318,395815801_4401130051,113.478962,23.052554
319,MA0019FW4_GZYY-GZYD-020-0018,113.252024,23.052795
320,313744932_1625,113.188127,23.149982
321,313744932_1510,113.362171,23.015499
322,726811355_531,113.332781,22.91815
323,313744932_3202,113.33876,23.185367
324,MA0019FW4_GZYY-HRDS-020-0008,113.285711,23.127114
325,MA59CU773_131151,113.281623,23.14017
326,MA59CU773_132518,113.37539,23.061639
327,MA5DT8Q54_4401130569,113.31338,22.935748
328,MA5DT8Q54_4401130570,113.31338,22.935748
329,395815801_4401030015,113.222055,23.098763
330,313744932_2342,113.250047,23.065686
331,395815801_4401110065,113.258629,23.202631
332,395815801_4401130027,113.313315,22.970698
333,MA59J8YL8_495651d56636138f,113.288129,23.068596
334,MA59J8YL8_22d0ecad08aa0401,113.288168,23.068619
335,313744932_1948,113.247051,23.354425
336,395815801_4401130036,113.304743,23.032679
337,395815801_4401110055,113.254688,23.172685
338,320513112_20-287,113.351336,23.259089
339,MA5DT8Q54_4401050009,113.24536,23.101198
340,MA0019FW4_GZYY-FLGC-020-0016,113.447047,23.116606
341,313744932_11698,113.321395,23.124632
342,313744932_705,113.321223,23.038162
343,395815801_4401110039,113.279596,23.239885
344,313744932_132,113.271274,23.164163
345,MA5DT8Q54_4401130571,113.33526,22.912107
346,395815801_4401110073,113.227991,23.213339
347,MA5DT8Q54_4401130021,113.272315,22.960169
348,313744932_2041,113.288212,23.34563
349,395815801_4401130037,113.363508,22.948548
350,914401153_JT0021,113.303656,23.011633
351,313744932_1995,113.310443,23.12551
352,MA5DT8Q54_4401130015,113.489952,22.908283
353,313744932_2155,113.294799,23.309682
354,313744932_2615,113.318385,23.145381
355,395815801_4401110054,113.253711,23.173053
356,395815801_4401110052,113.254044,23.173102
357,395815801_4401110053,113.254125,23.173378
358,395815801_4401110056,113.254035,23.17301
359,395815801_4401110049,113.254251,23.172943
360,395815801_4401110050,113.254251,23.172943
361,MA5DT8Q54_4401140061,113.061915,23.315518
362,313744932_2965,113.298155,23.217995
363,MA0019FW4_GZYY-YLXJ-020-0021,113.400284,23.042588
364,313744932_351,113.229438,23.158342
365,313744932_237,113.311552,23.137017
366,MA5D3XCP5_GZJS0001,113.345279,22.8612
367,MA4KUHJ97_NIOf6415d3173105988,113.380502,23.075854
368,313744932_2053,113.319507,23.150974
369,313744932_2896,113.319773,23.150995
370,101437000_4722,113.338822,22.856428
371,MA59P1AN5_7605,113.338822,22.856428
372,67345703X_24,113.311343,23.117624
373,313744932_13214,113.316892,23.01572
374,101437000_11605,113.254832,23.168695
375,67345703X_6,113.348606,23.055918
376,673457030_6,113.348606,23.055918
377,MA5DT8Q54_4401040010,113.303371,23.131512
378,395815801_4401110021,113.262317,23.197811
379,313744932_1483,113.592345,23.554789
380,320513112_20-008,113.321585,23.123451
381,395815801_4401050012,113.337332,23.101058
382,MA5DT8Q54_4401130149,113.261399,22.974167
383,313744932_12892,113.250425,23.236554
384,313744932_3049,113.313239,23.258485
385,914401153_JT0012,113.325075,23.120399
386,313744932_12171,113.373926,23.106753
387,726811355_225,113.347905,22.913601
388,313744932_320175,113.155231,23.403219
389,313744932_694,113.246231,23.256687
390,914401153_JT0011,113.330955,23.136655
391,726811355_204,113.307486,22.980922
392,MA59TULR9_4401130009,113.330908,22.899192
393,MA5AK2NB6_69,113.371539,23.144441
394,101437000_142,113.224438,23.079823
395,313744932_12962,113.294093,23.314006
396,914401153_JT0120,113.360107,23.100511
397,MA5DT8Q54_4401130150,113.259999,22.973042
398,395815801_4401130001,113.333786,22.940951
399,914401153_JT0074,113.47719,23.09041
400,313744932_12248,113.311866,23.118587
401,914401153_JT0015,113.377463,23.014162
402,395815801_4401110075,113.26733,23.197581
403,349861452_GZYY-FLGC-020-0016,113.447047,23.116606
404,320513112_20-286,113.360415,22.979967
405,101437000_4396,113.350003,22.973477
406,320513112_20-224,113.369724,22.916728
407,101437000_13501,113.295584,23.294555
408,395815801_4401130004,113.360333,22.977562
409,MA0019FW4_GZYY-JHSW-020-0011,113.371197,23.131869
410,395815801_4401110016,113.301658,23.23606
411,395815801_4401110057,113.255022,23.169116
412,914401153_JT0013,113.574717,23.105789
413,395815801_4401050006,113.323041,23.084171
414,313744932_3035,113.701633,23.69528
415,914401153_JT0157,113.281024,23.333027
416,395815801_4401110058,113.309895,23.251619
417,MA59P1AN5_6550,113.228888,23.07153
418,MA4KUHJ97_NIOd0d82c592995c19a,113.312428,23.117292
419,MA5DT8Q54_4401180181,113.719274,23.219669
420,101437000_2390,113.229395,23.072024
421,MA59J8YL8_19a962d25746f5bd,113.354302,22.959383
422,MA59J8YL8_34abcaad7af654e6,113.354309,22.959433
423,313744932_2378,113.399428,23.123722
424,313744932_12435,113.253309,23.142404
425,313744932_12457,113.291425,23.344629
426,101437000_13639,113.362752,22.94447
427,914401153_JT0046,113.527859,23.091699
428,313744932_3352,113.291307,23.347684
429,101437000_1682,113.423599,22.974233
430,395815801_4401060043,113.324258,23.122036
431,726811355_2045,113.258972,23.238383
432,673457030_77,113.227848,23.074357
433,313744932_1117,113.288216,23.21621
434,313744932_3051,113.296388,23.292451
435,MA5DT8Q54_4401040070,113.29147,23.133224
436,101437000_6660,113.384789,22.941544
437,395815801_4401110022,113.327391,23.178505
438,914401153_JT0059,113.4155,23.177206
439,313744932_3167,113.611996,23.124484
440,395815801_4401130050,113.481067,23.054264
441,MA1FP0228_11109,113.412313,23.122036
442,101437000_5698,113.464584,23.097902
443,395815801_4401060006,113.310375,23.139005
444,395815801_4401060035,113.404528,23.173487
445,MA5DT8Q54_4401830060,113.772045,23.567114
446,313744932_1312,113.224704,23.06374
447,101437000_9705,113.24735,23.359026
448,395815801_4401050011,113.247516,23.099012
449,914401153_JT0005,113.497238,22.959789
450,313744932_3065,113.325789,23.098443
451,313744932_12730,113.261115,23.082625
452,101437000_380,113.403589,22.946442
453,395815801_4401040031,113.257894,23.12777
454,726811355_244,113.37401,22.937106
455,395815801_4401130026,113.309346,22.985795
456,313744932_687,113.263899,23.212936
457,313744932_1844,113.249339,23.2097
458,MA5DT8Q54_4401030067,113.196919,23.056492
459,726811355_206,113.424046,23.033803
460,MA2KF49M9_MA5CP9T29_001,113.52468,22.788077
461,313744932_2967,113.223341,23.280726
462,395815801_4401130015,113.319876,23.038574
463,101437000_13415,113.299332,23.111443
464,313744932_3039,113.299287,23.236533
465,MA5AK2NB6_70,113.574125,23.113102
466,101437000_9763,113.339939,23.235324
467,MA5DT8Q54_4401030006,113.21906,23.076983
468,313744932_2653,113.36145,22.930812
469,MA5AK2NB6_9,113.268027,23.219887
470,313744932_3068,113.816548,23.184746
471,914401153_JT0077,113.22764,23.115418
472,MA5DT8Q54_4401150011,113.582058,22.770371
473,313744932_3081,113.850477,23.280927
474,395815801_4401060003,113.411654,23.177042
475,395815801_4401030005,113.242566,23.125061
476,914401153_JT0018,113.420645,23.200401
477,395815801_4401110026,113.297443,23.221575
478,914401153_JT0004,113.218712,23.362454
479,914401153_JT0087,113.218644,23.361989
480,313744932_3404,113.580158,23.613917
481,395815801_4401110017,113.280237,23.340999
482,313744932_508,113.239225,23.394551
483,726811355_1867,113.385497,22.809278
484,914401153_JT0054,113.428223,23.191204
485,395815801_4401140018,113.243968,23.372202
486,914401153_JT0141,113.316652,22.971223
487,MA5DT8Q54_4401170103,113.642575,23.612411
488,395815801_4401030012,113.222098,23.098867
489,101437000_12471,113.254662,23.025438
490,914401153_JT0078,113.227007,23.142656
491,395815801_4401050007,113.252163,23.097244
492,MA59TULR9_4401010001,113.384987,22.809436
493,313744932_3084,113.520134,23.082294
494,313744932_11903,113.616873,23.596758
495,313744932_882,113.725959,23.700553
496,673457030_47,113.270044,22.9896
497,313744932_1632,113.284415,23.342434
498,914401153_JT0014,113.351518,23.258819
499,313744932_11945,113.367533,23.104771
500,313744932_1231,113.826888,23.324659
501,914401153_JT0161,113.314048,23.098209
502,914401153_JT0049,113.344025,22.986361
503,MA5AK2NB6_51,113.433924,23.157771
504,MA59P1AN5_6544,113.518716,23.122812
505,395815801_4401110025,113.320775,23.190468
506,MA59CU773_142083,113.613423,23.155636
507,313744932_3568,113.351598,23.294529
508,395815801_4401130034,113.400163,23.042688
509,313744932_103,113.239382,23.394092
510,101437000_28,113.291817,23.224818
511,313744932_475,113.254693,23.168573
512,914401153_JT0008,113.445605,23.162118
513,914401153_JT0156,113.445545,23.16207
514,395815801_4401060049,113.322954,23.13223
515,395815801_4401060053,113.310415,23.138675
516,914401153_JT0029,113.345172,22.985677
517,MA5DT8Q54_4401130566,113.485206,22.965553
518,914401153_JT0006,113.537979,23.13179
519,395815801_4401140001,113.135637,23.354774
520,313744932_13363,113.193178,23.399905
521,MA59CU773_132232,113.459976,23.11391
522,395815801_4401110036,113.241649,23.210272
523,67345703X_2,113.367377,22.946753
524,673457030_2,113.367377,22.946753
525,395815801_4401030014,113.242123,23.12512
526,395815801_4401130039,113.44935,22.946865
527,395815801_4401110042,113.228156,23.21315
528,395815801_4401040025,113.307552,23.120567
529,673457030_115,113.250713,23.119066
530,MA5DT8Q54_4401110285,113.404429,23.308618
531,MA59CU773_17245,113.244149,23.135843
532,313744932_13228,113.308903,23.056948
533,673457030_111,113.244149,23.135843
534,395815801_4401060055,113.315624,23.156768
535,MA5DT8Q54_4401140170,113.214646,23.38764
536,395815801_4401140012,113.138651,23.38922
537,MA5BE03R2_LYFH-0001,113.223961,23.079903
538,914401153_JT0001,113.326787,23.203915
539,MA5DT8Q54_4401110290,113.258756,23.185864
540,313744932_1918,113.453527,23.168597
541,914401153_JT0050,113.231637,23.393375
542,395815801_4401110044,113.257614,23.220053
543,395815801_4401110045,113.257614,23.220053
544,914401153_JT0153,113.304688,23.269347
545,914401153_JT0042,113.289807,23.061628
546,914401153_JT0068,113.289819,23.061616
547,395815801_4401110012,113.295117,23.334345
548,MA5DT8Q54_440113567,113.387852,22.944933
549,313744932_1000,113.556609,23.621431
550,313744932_1652,113.368431,22.941659
551,MA5DT8Q54_4401130019,113.302077,22.980419
552,339767534_1105298946932350976,113.286195,23.014208
553,101437000_13341,113.368506,23.130151
554,MA1MY0GF9_67575,113.238107,23.087374
555,395815801_4401130047,113.355699,22.980185
556,MA1MY0GF9_68532,113.41066,23.041714
557,914401153_JT0158,113.349,23.255063
558,MA59CU773_84172,113.262389,23.126692
559,673457030_137,113.262389,23.126692
560,914401153_JT0003,113.238142,23.394741
561,914401153_JT0061,113.365317,23.083035
562,101437000_7715,113.227988,23.220554
563,313744932_3372,113.833978,23.226025
564,914401153_JT0025,113.206037,23.415394
565,313744932_12035,113.306464,23.023424
566,MA0019FW4_GZYY-JZJD-020-0009,113.554946,23.197299
567,349861452_GZYY-JZJD-020-0009,113.554946,23.197299
568,395815801_4401110067,113.267093,23.203258
569,914401153_JT0016,113.28613,23.137622
570,MA5DA0053_000000001112,113.30201,23.008222
571,914401153_JT0023,113.240158,23.411458
572,313744932_12170,113.258972,23.203945
573,313744932_2760,113.826995,23.32467
574,914401153_JT0160,113.317075,23.098491
575,101437000_9757,113.277855,22.984876
576,395815801_4401110040,113.269601,23.21688
577,101437000_4940,113.296064,23.134816
578,101437000_274,113.210118,23.243338
579,MA5DT8Q54_4401120015,113.498874,23.176693
580,MA5DT8Q54_4401130020,113.306744,22.974356
581,MA51TJTF4_1759,113.307612,22.989654
582,914401153_JT0119,113.222812,23.092537
583,313744932_3502,113.315106,23.120113
584,726811355_544,113.330799,22.899333
585,395815801_4401120001,113.456368,23.103496
586,313744932_1107,113.298473,23.326662
587,313744932_2788,113.29863,23.327596
588,MA4KUHJ97_NIOce8329ff80d39e1d,113.366849,23.105292
589,673457030_28,113.471356,22.944579
590,313744932_320878,113.462825,23.204756
591,313744932_12085,113.312344,23.11753
592,MA59J8YL8_327b2c850ca93a72,113.321964,23.088692
593,MA59CU773_17251,113.336978,23.129807
594,673457030_71,113.336978,23.129807
595,914401153_11530032,113.49135,23.583452
596,MA4KUHJ97_NIOc5772fc5c2374f02,113.326733,23.167851
597,395815801_4401140015,113.21166,23.435903
598,914401153_JT0052,113.189124,23.150242
599,MA0019FW4_GZYY-YGJD-020-0002,113.359822,23.125141
600,395815801_4401110038,113.279597,23.239884
601,395815801_4401130011,113.390711,22.986013
602,MA59CU773_17607,113.34306,23.172083
603,MA5AK2NB6_68,113.501148,23.153722
604,313744932_321434,113.173191,23.235204
605,MA5DT8Q54_4401150016,113.359589,22.860262
606,395815801_4401160007,113.519998,23.263103
607,MA4KUHJ97_NIO9b34bf54447a553b,113.34857,23.015685
608,101437000_11817,113.286107,23.261003
609,101437000_13071,113.261334,23.175189
610,313744932_3746,113.816418,23.301264
611,914401153_JT0009,113.311395,23.142406
612,914401153_JT0079,113.337499,23.121161
613,673457030_97,113.32373,23.145887
614,MA5DT8Q54_4401130016,113.510328,22.964286
615,MA59CU773_59488,113.31671,23.144533
616,673457030_40,113.31671,23.144533
617,MA0019FW4_GZYY-JLJD-020-0013,113.539348,23.100747
618,349861452_GZYY-JLJD-020-0013,113.539348,23.100747
619,313744932_3664,113.649879,23.645796
620,395815801_4401130044,113.378412,22.938746
621,313744932_320991,113.283889,23.230008
622,MA5DT8Q54_4401140167,113.233779,23.435804
623,MA1FP0228_11399,113.327789,23.157755
624,914401153_JT0094,113.280636,23.333028
625,395815801_4401050008,113.272996,23.08016
626,395815801_4401060050,113.401457,23.153078
627,313744932_2200,113.283238,23.207688
628,395815801_4401110032,113.282924,23.225493
629,314930470_454,113.454298,23.152169
630,313744932_3747,113.614219,23.567203
631,914401153_JT0047,113.179661,23.452812
632,395815801_4401120006,113.460895,23.139509
633,MA5DT8Q54_4401050307,113.40819,23.056463
634,914401153_JT0066,113.330296,23.136873
635,MA59CU773_12457,113.330412,23.136065
636,673457030_75,113.330412,23.136065
637,395815801_4401150001,113.54013,22.766681
638,395815801_4401110024,113.281037,23.229395
639,395815801_4401110028,113.189411,23.295167
640,395815801_4401060016,113.323316,23.121146
641,395815801_4401060008,113.357662,23.210777
642,MA59CU773_17256,113.263696,23.205144
643,673457030_70,113.263696,23.205144
644,313744932_715,113.715957,23.70134
645,313744932_3370,113.825732,23.28595
646,MA1FP0228_11158,113.375415,23.127315
647,395815801_4401170001,113.510128,23.579598
648,914401153_JT0092,113.258944,23.208705
