情景,变化站点数,M,M/M_base,相对改善%,M_access,M_access/base,M_crowd,M_crowd/base,M_reach,M_reach/base,比例节点
S2 只减,53,104469.317,1.0,-0.0,51870.109,0.99999,3277.78,1.00021,49321.429,1.0,
S2 只减,54,104469.392,1.0,-0.0,51870.098,0.99999,3277.866,1.00023,49321.429,1.0,
S2 只减,55,104469.385,1.0,-0.0,51870.074,0.99999,3277.883,1.00024,49321.429,1.0,
S2 只减,56,104469.37,1.0,-0.0,51870.037,0.99999,3277.905,1.00024,49321.429,1.0,
S2 只减,57,104469.432,1.0,-0.0,51870.036,0.99999,3277.967,1.00026,49321.429,1.0,
S2 只减,58,104469.44,1.0,-0.0,51870.031,0.99999,3277.98,1.00027,49321.429,1.0,
S2 只减,59,104469.495,1.0,-0.0,51870.016,0.99999,3278.05,1.00029,49321.429,1.0,
S2 只减,60,104469.472,1.0,-0.0,51869.956,0.99999,3278.087,1.0003,49321.429,1.0,
S2 只减,61,104469.449,1.0,-0.0,51869.896,0.99998,3278.125,1.00031,49321.429,1.0,
S2 只减,62,104469.446,1.0,-0.0,51869.888,0.99998,3278.129,1.00031,49321.429,1.0,
S2 只减,63,104469.456,1.0,-0.0,51869.893,0.99998,3278.135,1.00031,49321.429,1.0,
S2 只减,64,104469.391,1.0,-0.0,51869.816,0.99998,3278.146,1.00032,49321.429,1.0,
S2 只减,65,104469.326,1.0,-0.0,51869.74,0.99998,3278.158,1.00032,49321.429,1.0,
S2 只减,66,104469.348,1.0,-0.0,51869.759,0.99998,3278.161,1.00032,49321.429,1.0,
S2 只减,67,104469.263,1.0,-0.0,51869.519,0.99998,3278.315,1.00037,49321.429,1.0,
S2 只减,68,104469.373,1.0,-0.0,51869.541,0.99998,3278.404,1.0004,49321.429,1.0,
S2 只减,69,104469.387,1.0,-0.0,51869.549,0.99998,3278.41,1.0004,49321.429,1.0,
S2 只减,70,104469.329,1.0,-0.0,51869.473,0.99998,3278.427,1.0004,49321.429,1.0,
S2 只减,71,104469.261,1.0,-0.0,51869.39,0.99997,3278.443,1.00041,49321.429,1.0,
S2 只减,72,104469.25,1.0,-0.0,51869.371,0.99997,3278.45,1.00041,49321.429,1.0,
S2 只减,73,104469.238,1.0,-0.0,51869.353,0.99997,3278.456,1.00041,49321.429,1.0,
S2 只减,74,104469.21,1.0,0.0,51869.203,0.99997,3278.579,1.00045,49321.429,1.0,
S2 只减,75,104469.182,1.0,0.0,51869.053,0.99997,3278.701,1.00049,49321.429,1.0,
S2 只减,76,104469.243,1.0,-0.0,51869.1,0.99997,3278.715,1.00049,49321.429,1.0,
S2 只减,77,104469.195,1.0,0.0,51869.036,0.99997,3278.731,1.0005,49321.429,1.0,
S2 只减,78,104469.242,1.0,-0.0,51868.984,0.99997,3278.829,1.00053,49321.429,1.0,
S2 只减,79,104469.218,1.0,0.0,51868.934,0.99997,3278.856,1.00053,49321.429,1.0,
S2 只减,80,104469.174,1.0,0.0,51868.88,0.99997,3278.865,1.00054,49321.429,1.0,
S2 只减,81,104469.208,1.0,0.0,51868.829,0.99996,3278.95,1.00056,49321.429,1.0,
S2 只减,82,104469.251,1.0,-0.0,51868.779,0.99996,3279.044,1.00059,49321.429,1.0,
S2 只减,83,104469.251,1.0,-0.0,51868.753,0.99996,3279.069,1.0006,49321.429,1.0,
S2 只减,84,104469.318,1.0,-0.0,51868.695,0.99996,3279.194,1.00064,49321.429,1.0,
S2 只减,85,104469.308,1.0,-0.0,51868.68,0.99996,3279.199,1.00064,49321.429,1.0,
S2 只减,86,104469.29,1.0,-0.0,51868.658,0.99996,3279.203,1.00064,49321.429,1.0,
S2 只减,87,104469.272,1.0,-0.0,51868.636,0.99996,3279.208,1.00064,49321.429,1.0,
S2 只减,88,104469.252,1.0,-0.0,51868.599,0.99996,3279.225,1.00065,49321.429,1.0,
S2 只减,89,104469.283,1.0,-0.0,51868.538,0.99996,3279.317,1.00067,49321.429,1.0,
S2 只减,90,104469.452,1.0,-0.0,51868.653,0.99996,3279.37,1.00069,49321.429,1.0,
S2 只减,91,104469.571,1.0,-0.0,51868.609,0.99996,3279.533,1.00074,49321.429,1.0,
S2 只减,92,104469.485,1.0,-0.0,51868.505,0.99996,3279.551,1.00075,49321.429,1.0,
S2 只减,93,104469.47,1.0,-0.0,51868.455,0.99996,3279.586,1.00076,49321.429,1.0,
S2 只减,94,104469.45,1.0,-0.0,51868.42,0.99996,3279.602,1.00076,49321.429,1.0,
S2 只减,95,104469.428,1.0,-0.0,51868.38,0.99996,3279.62,1.00077,49321.429,1.0,
S2 只减,96,104469.404,1.0,-0.0,51868.35,0.99995,3279.625,1.00077,49321.429,1.0,
S2 只减,97,104469.332,1.0,-0.0,51868.264,0.99995,3279.639,1.00077,49321.429,1.0,
S2 只减,98,104469.311,1.0,-0.0,51868.203,0.99995,3279.679,1.00079,49321.429,1.0,
S2 只减,99,104469.39,1.0,-0.0,51868.176,0.99995,3279.786,1.00082,49321.429,1.0,
S2 只减,100,104469.35,1.0,-0.0,51868.123,0.99995,3279.799,1.00082,49321.429,1.0,
S2 只减,101,104469.311,1.0,-0.0,51868.07,0.99995,3279.812,1.00083,49321.429,1.0,
S2 只减,102,104469.327,1.0,-0.0,51868.036,0.99995,3279.863,1.00084,49321.429,1.0,
S2 只减,103,104469.344,1.0,-0.0,51868.002,0.99995,3279.913,1.00086,49321.429,1.0,
S2 只减,104,104469.383,1.0,-0.0,51867.972,0.99995,3279.982,1.00088,49321.429,1.0,
S2 只减,105,104469.283,1.0,-0.0,51867.853,0.99995,3280.002,1.00088,49321.429,1.0,
S2 只减,106,104469.249,1.0,-0.0,51867.762,0.99994,3280.058,1.0009,49321.429,1.0,
S2 只减,107,104469.212,1.0,0.0,51867.711,0.99994,3280.073,1.00091,49321.429,1.0,
S2 只减,108,104469.138,1.0,0.0,51867.62,0.99994,3280.089,1.00091,49321.429,1.0,
S2 只减,109,104469.117,1.0,0.0,51867.578,0.99994,3280.111,1.00092,49321.429,1.0,
S2 只减,110,104469.069,1.0,0.0,51867.515,0.99994,3280.126,1.00092,49321.429,1.0,
S2 只减,111,104469.181,1.0,0.0,51867.449,0.99994,3280.303,1.00098,49321.429,1.0,
S2 只减,112,104469.162,1.0,0.0,51867.359,0.99994,3280.374,1.001,49321.429,1.0,
S2 只减,113,104469.242,1.0,-0.0,51867.315,0.99993,3280.498,1.00104,49321.429,1.0,
S2 只减,114,104469.238,1.0,-0.0,51867.27,0.99993,3280.539,1.00105,49321.429,1.0,
S2 只减,115,104469.233,1.0,-0.0,51867.224,0.99993,3280.58,1.00106,49321.429,1.0,
S2 只减,116,104469.378,1.0,-0.0,51867.264,0.99993,3280.686,1.00109,49321.429,1.0,
S2 只减,117,104469.435,1.0,-0.0,51867.208,0.99993,3280.799,1.00113,49321.429,1.0,
S2 只减,118,104469.492,1.0,-0.0,51867.152,0.99993,3280.911,1.00116,49321.429,1.0,
S2 只减,119,104469.605,1.0,-0.0,51867.15,0.99993,3281.027,1.0012,49321.429,1.0,
S2 只减,120,104469.718,1.0,-0.0,51867.148,0.99993,3281.142,1.00123,49321.429,1.0,
S2 只减,121,104469.726,1.0,-0.0,51867.154,0.99993,3281.144,1.00123,49321.429,1.0,
S2 只减,122,104469.748,1.00001,-0.001,51867.168,0.99993,3281.151,1.00123,49321.429,1.0,
S2 只减,123,104469.704,1.0,-0.0,51867.107,0.99993,3281.167,1.00124,49321.429,1.0,
S2 只减,124,104469.738,1.0,-0.0,51867.126,0.99993,3281.183,1.00124,49321.429,1.0,
S2 只减,125,104469.66,1.0,-0.0,51867.031,0.99993,3281.2,1.00125,49321.429,1.0,
S2 只减,126,104469.575,1.0,-0.0,51866.93,0.99993,3281.217,1.00125,49321.429,1.0,
S2 只减,127,104469.499,1.0,-0.0,51866.816,0.99993,3281.255,1.00127,49321.429,1.0,
S2 只减,128,104469.558,1.0,-0.0,51866.869,0.99993,3281.26,1.00127,49321.429,1.0,
S2 只减,129,104469.465,1.0,-0.0,51866.763,0.99992,3281.274,1.00127,49321.429,1.0,
S2 只减,130,104469.492,1.0,-0.0,51866.772,0.99992,3281.292,1.00128,49321.429,1.0,
S2 只减,131,104469.452,1.0,-0.0,51866.716,0.99992,3281.307,1.00128,49321.429,1.0,
S2 只减,132,104469.544,1.0,-0.0,51866.718,0.99992,3281.398,1.00131,49321.429,1.0,
S2 只减,133,104469.612,1.0,-0.0,51866.674,0.99992,3281.509,1.00134,49321.429,1.0,
S2 只减,134,104469.611,1.0,-0.0,51866.647,0.99992,3281.536,1.00135,49321.429,1.0,
S2 只减,135,104469.605,1.0,-0.0,51866.632,0.99992,3281.544,1.00135,49321.429,1.0,
S2 只减,136,104469.592,1.0,-0.0,51866.6,0.99992,3281.564,1.00136,49321.429,1.0,
S2 只减,137,104469.458,1.0,-0.0,51866.447,0.99992,3281.583,1.00137,49321.429,1.0,
S2 只减,138,104469.549,1.0,-0.0,51866.506,0.99992,3281.614,1.00138,49321.429,1.0,
S2 只减,139,104469.465,1.0,-0.0,51866.389,0.99992,3281.647,1.00139,49321.429,1.0,
S2 只减,140,104469.475,1.0,-0.0,51866.328,0.99992,3281.718,1.00141,49321.429,1.0,
S2 只减,141,104469.469,1.0,-0.0,51866.319,0.99992,3281.721,1.00141,49321.429,1.0,
S2 只减,142,104469.477,1.0,-0.0,51866.325,0.99992,3281.724,1.00141,49321.429,1.0,
S2 只减,143,104469.363,1.0,-0.0,51866.175,0.99991,3281.759,1.00142,49321.429,1.0,
S2 只减,144,104469.244,1.0,-0.0,51866.038,0.99991,3281.778,1.00143,49321.429,1.0,
S2 只减,145,104469.276,1.0,-0.0,51866.062,0.99991,3281.785,1.00143,49321.429,1.0,
S2 只减,146,104469.28,1.0,-0.0,51866.061,0.99991,3281.79,1.00143,49321.429,1.0,
S2 只减,147,104469.325,1.0,-0.0,51866.1,0.99991,3281.796,1.00143,49321.429,1.0,
S2 只减,148,104469.267,1.0,-0.0,51866.009,0.99991,3281.83,1.00144,49321.429,1.0,
S2 只减,149,104469.305,1.0,-0.0,51865.95,0.99991,3281.926,1.00147,49321.429,1.0,
S2 只减,150,104469.455,1.0,-0.0,51866.004,0.99991,3282.023,1.0015,49321.429,1.0,
S2 只减,151,104469.428,1.0,-0.0,51865.925,0.99991,3282.074,1.00152,49321.429,1.0,
S2 只减,152,104469.431,1.0,-0.0,51865.926,0.99991,3282.077,1.00152,49321.429,1.0,
S2 只减,153,104469.54,1.0,-0.0,51865.921,0.99991,3282.19,1.00155,49321.429,1.0,
S2 只减,154,104469.506,1.0,-0.0,51865.846,0.99991,3282.232,1.00156,49321.429,1.0,
S2 只减,155,104469.401,1.0,-0.0,51865.718,0.9999,3282.254,1.00157,49321.429,1.0,
S2 只减,156,104469.315,1.0,-0.0,51865.618,0.9999,3282.269,1.00158,49321.429,1.0,
S2 只减,157,104469.3,1.0,-0.0,51865.582,0.9999,3282.29,1.00158,49321.429,1.0,
S2 只减,158,104469.337,1.0,-0.0,51865.583,0.9999,3282.326,1.00159,49321.429,1.0,
S2 只减,159,104469.535,1.0,-0.0,51865.639,0.9999,3282.467,1.00164,49321.429,1.0,
S2 只减,160,104469.678,1.0,-0.0,51865.605,0.9999,3282.645,1.00169,49321.429,1.0,
S2 只减,161,104469.703,1.0,-0.0,51865.564,0.9999,3282.711,1.00171,49321.429,1.0,
S2 只减,162,104469.742,1.0,-0.0,51865.597,0.9999,3282.717,1.00171,49321.429,1.0,
S2 只减,163,104469.799,1.00001,-0.001,51865.548,0.9999,3282.823,1.00174,49321.429,1.0,
S2 只减,164,104469.753,1.00001,-0.001,51865.482,0.9999,3282.842,1.00175,49321.429,1.0,
S2 只减,165,104469.96,1.00001,-0.001,51865.551,0.9999,3282.981,1.00179,49321.429,1.0,
S2 只减,166,104469.987,1.00001,-0.001,51865.517,0.9999,3283.042,1.00181,49321.429,1.0,
S2 只减,167,104470.014,1.00001,-0.001,51865.479,0.9999,3283.106,1.00183,49321.429,1.0,
S2 只减,168,104469.774,1.00001,-0.001,51864.952,0.99989,3283.393,1.00192,49321.429,1.0,
S2 只减,169,104469.719,1.0,-0.0,51864.882,0.99989,3283.409,1.00192,49321.429,1.0,
S2 只减,170,104469.621,1.0,-0.0,51864.767,0.99989,3283.426,1.00193,49321.429,1.0,
S2 只减,171,104469.528,1.0,-0.0,51864.65,0.99988,3283.45,1.00194,49321.429,1.0,
S2 只减,172,104469.511,1.0,-0.0,51864.609,0.99988,3283.473,1.00194,49321.429,1.0,
S2 只减,173,104469.55,1.0,-0.0,51864.639,0.99988,3283.483,1.00195,49321.429,1.0,
S2 只减,174,104469.538,1.0,-0.0,51864.617,0.99988,3283.492,1.00195,49321.429,1.0,
S2 只减,175,104469.536,1.0,-0.0,51864.608,0.99988,3283.499,1.00195,49321.429,1.0,
S2 只减,176,104469.546,1.0,-0.0,51864.599,0.99988,3283.519,1.00196,49321.429,1.0,
S2 只减,177,104469.589,1.0,-0.0,51864.575,0.99988,3283.586,1.00198,49321.429,1.0,
S2 只减,178,104469.581,1.0,-0.0,51864.557,0.99988,3283.595,1.00198,49321.429,1.0,
S2 只减,179,104469.816,1.00001,-0.001,51864.66,0.99988,3283.727,1.00202,49321.429,1.0,
S2 只减,180,104469.849,1.00001,-0.001,51864.681,0.99988,3283.739,1.00202,49321.429,1.0,
S2 只减,181,104469.786,1.00001,-0.001,51864.58,0.99988,3283.777,1.00204,49321.429,1.0,
S2 只减,182,104469.973,1.00001,-0.001,51864.577,0.99988,3283.968,1.00209,49321.429,1.0,
S2 只减,183,104469.847,1.00001,-0.001,51864.424,0.99988,3283.995,1.0021,49321.429,1.0,
S2 只减,184,104469.804,1.00001,-0.001,51864.357,0.99988,3284.018,1.00211,49321.429,1.0,
S2 只减,185,104469.747,1.0,-0.0,51864.26,0.99988,3284.059,1.00212,49321.429,1.0,
S2 只减,186,104469.69,1.0,-0.0,51864.163,0.99987,3284.099,1.00213,49321.429,1.0,
S2 只减,187,104469.574,1.0,-0.0,51864.003,0.99987,3284.143,1.00215,49321.429,1.0,
S2 只减,188,104469.581,1.0,-0.0,51863.985,0.99987,3284.168,1.00215,49321.429,1.0,
S2 只减,189,104469.588,1.0,-0.0,51863.857,0.99987,3284.302,1.0022,49321.429,1.0,
S2 只减,190,104469.687,1.0,-0.0,51863.781,0.99987,3284.477,1.00225,49321.429,1.0,
S2 只减,191,104469.669,1.0,-0.0,51863.737,0.99987,3284.504,1.00226,49321.429,1.0,
S2 只减,192,104469.672,1.0,-0.0,51863.711,0.99987,3284.533,1.00227,49321.429,1.0,
S2 只减,193,104469.708,1.0,-0.0,51863.728,0.99987,3284.551,1.00227,49321.429,1.0,
S2 只减,194,104469.69,1.0,-0.0,51863.691,0.99987,3284.57,1.00228,49321.429,1.0,
S2 只减,195,104469.628,1.0,-0.0,51863.613,0.99986,3284.587,1.00228,49321.429,1.0,10%
S2 只减,196,104469.678,1.0,-0.0,51863.534,0.99986,3284.715,1.00232,49321.429,1.0,
S2 只减,197,104469.719,1.0,-0.0,51863.551,0.99986,3284.74,1.00233,49321.429,1.0,
S2 只减,198,104469.761,1.00001,-0.001,51863.568,0.99986,3284.764,1.00234,49321.429,1.0,
S2 只减,199,104469.802,1.00001,-0.001,51863.585,0.99986,3284.789,1.00234,49321.429,1.0,
S2 只减,200,104469.844,1.00001,-0.001,51863.602,0.99986,3284.813,1.00235,49321.429,1.0,
S2 只减,201,104469.885,1.00001,-0.001,51863.619,0.99986,3284.837,1.00236,49321.429,1.0,
S2 只减,202,104469.927,1.00001,-0.001,51863.636,0.99986,3284.862,1.00237,49321.429,1.0,
S2 只减,203,104469.622,1.0,-0.0,51863.286,0.99986,3284.907,1.00238,49321.429,1.0,
S2 只减,204,104469.637,1.0,-0.0,51863.292,0.99986,3284.917,1.00238,49321.429,1.0,
S2 只减,205,104469.528,1.0,-0.0,51863.155,0.99985,3284.944,1.00239,49321.429,1.0,
S2 只减,206,104469.409,1.0,-0.0,51863.001,0.99985,3284.979,1.0024,49321.429,1.0,
S2 只减,207,104469.673,1.0,-0.0,51863.13,0.99985,3285.115,1.00244,49321.429,1.0,
S2 只减,208,104469.724,1.0,-0.0,51863.171,0.99986,3285.124,1.00245,49321.429,1.0,
S2 只减,209,104470.102,1.00001,-0.001,51863.378,0.99986,3285.296,1.0025,49321.429,1.0,
S2 只减,210,104470.028,1.00001,-0.001,51863.239,0.99986,3285.36,1.00252,49321.429,1.0,
S2 只减,211,104470.249,1.00001,-0.001,51863.272,0.99986,3285.548,1.00258,49321.429,1.0,
S2 只减,212,104470.23,1.00001,-0.001,51863.225,0.99986,3285.577,1.00258,49321.429,1.0,
S2 只减,213,104470.211,1.00001,-0.001,51863.177,0.99986,3285.606,1.00259,49321.429,1.0,
S2 只减,214,104470.102,1.00001,-0.001,51863.044,0.99985,3285.63,1.0026,49321.429,1.0,
S2 只减,215,104470.134,1.00001,-0.001,51863.053,0.99985,3285.652,1.00261,49321.429,1.0,
S2 只减,216,104470.045,1.00001,-0.001,51862.949,0.99985,3285.667,1.00261,49321.429,1.0,
S2 只减,217,104470.085,1.00001,-0.001,51862.969,0.99985,3285.688,1.00262,49321.429,1.0,
S2 只减,218,104470.071,1.00001,-0.001,51862.861,0.99985,3285.781,1.00265,49321.429,1.0,
S2 只减,219,104470.219,1.00001,-0.001,51862.845,0.99985,3285.946,1.0027,49321.429,1.0,
S2 只减,220,104470.214,1.00001,-0.001,51862.836,0.99985,3285.949,1.0027,49321.429,1.0,
S2 只减,221,104470.262,1.00001,-0.001,51862.703,0.99985,3286.131,1.00275,49321.429,1.0,
S2 只减,222,104470.263,1.00001,-0.001,51862.675,0.99985,3286.16,1.00276,49321.429,1.0,
S2 只减,223,104470.136,1.00001,-0.001,51862.505,0.99984,3286.203,1.00278,49321.429,1.0,
S2 只减,224,104470.14,1.00001,-0.001,51862.434,0.99984,3286.278,1.0028,49321.429,1.0,
S2 只减,225,104470.165,1.00001,-0.001,51862.41,0.99984,3286.326,1.00281,49321.429,1.0,
S2 只减,226,104470.087,1.00001,-0.001,51862.316,0.99984,3286.343,1.00282,49321.429,1.0,
S2 只减,227,104470.174,1.00001,-0.001,51862.38,0.99984,3286.366,1.00283,49321.429,1.0,
S2 只减,228,104470.044,1.00001,-0.001,51862.198,0.99984,3286.418,1.00284,49321.429,1.0,
S2 只减,229,104469.958,1.00001,-0.001,51862.061,0.99983,3286.469,1.00286,49321.429,1.0,
S2 只减,230,104469.804,1.00001,-0.001,51861.858,0.99983,3286.517,1.00287,49321.429,1.0,
S2 只减,231,104470.251,1.00001,-0.001,51862.102,0.99983,3286.721,1.00293,49321.429,1.0,
S2 只减,232,104470.206,1.00001,-0.001,51861.841,0.99983,3286.936,1.003,49321.429,1.0,
S2 只减,233,104470.28,1.00001,-0.001,51861.687,0.99983,3287.164,1.00307,49321.429,1.0,
S2 只减,234,104470.255,1.00001,-0.001,51861.555,0.99982,3287.272,1.0031,49321.429,1.0,
S2 只减,235,104470.271,1.00001,-0.001,51861.555,0.99982,3287.287,1.00311,49321.429,1.0,
S2 只减,236,104470.127,1.00001,-0.001,51861.384,0.99982,3287.314,1.00312,49321.429,1.0,
S2 只减,237,104470.088,1.00001,-0.001,51861.34,0.99982,3287.319,1.00312,49321.429,1.0,
S2 只减,238,104469.935,1.00001,-0.001,51861.15,0.99982,3287.356,1.00313,49321.429,1.0,
S2 只减,239,104469.957,1.00001,-0.001,51861.134,0.99982,3287.394,1.00314,49321.429,1.0,
S2 只减,240,104470.143,1.00001,-0.001,51861.132,0.99982,3287.582,1.0032,49321.429,1.0,
S2 只减,241,104470.102,1.00001,-0.001,51861.01,0.99981,3287.663,1.00322,49321.429,1.0,
S2 只减,242,104470.06,1.00001,-0.001,51860.889,0.99981,3287.743,1.00325,49321.429,1.0,
S2 只减,243,104469.873,1.00001,-0.001,51860.521,0.9998,3287.924,1.0033,49321.429,1.0,
S2 只减,244,104469.767,1.00001,-0.001,51860.363,0.9998,3287.975,1.00332,49321.429,1.0,
S2 只减,245,104469.936,1.00001,-0.001,51860.368,0.9998,3288.139,1.00337,49321.429,1.0,
S2 只减,246,104469.824,1.00001,-0.001,51860.212,0.9998,3288.184,1.00338,49321.429,1.0,
S2 只减,247,104469.904,1.00001,-0.001,51860.145,0.9998,3288.33,1.00342,49321.429,1.0,
S2 只减,248,104469.984,1.00001,-0.001,51860.079,0.9998,3288.476,1.00347,49321.429,1.0,
S2 只减,249,104470.24,1.00001,-0.001,51860.177,0.9998,3288.634,1.00352,49321.429,1.0,
S2 只减,250,104470.496,1.00001,-0.001,51860.275,0.9998,3288.792,1.00357,49321.429,1.0,
S2 只减,251,104470.405,1.00001,-0.001,51860.128,0.9998,3288.848,1.00358,49321.429,1.0,
S2 只减,252,104470.219,1.00001,-0.001,51859.909,0.99979,3288.881,1.00359,49321.429,1.0,
S2 只减,253,104470.184,1.00001,-0.001,51859.87,0.99979,3288.886,1.00359,49321.429,1.0,
S2 只减,254,104470.176,1.00001,-0.001,51859.776,0.99979,3288.971,1.00362,49321.429,1.0,
S2 只减,255,104470.291,1.00001,-0.001,51859.823,0.99979,3289.04,1.00364,49321.429,1.0,
S2 只减,256,104470.081,1.00001,-0.001,51859.578,0.99979,3289.074,1.00365,49321.429,1.0,
S2 只减,257,104470.143,1.00001,-0.001,51859.479,0.99978,3289.235,1.0037,49321.429,1.0,
S2 只减,258,104470.01,1.00001,-0.001,51859.331,0.99978,3289.251,1.00371,49321.429,1.0,
S2 只减,259,104469.992,1.00001,-0.001,51859.297,0.99978,3289.267,1.00371,49321.429,1.0,
S2 只减,260,104469.91,1.00001,-0.001,51859.111,0.99978,3289.37,1.00374,49321.429,1.0,
S2 只减,261,104470.277,1.00001,-0.001,51859.243,0.99978,3289.606,1.00381,49321.429,1.0,
S2 只减,262,104470.031,1.00001,-0.001,51858.951,0.99977,3289.652,1.00383,49321.429,1.0,
S2 只减,263,104470.391,1.00001,-0.001,51859.113,0.99978,3289.849,1.00389,49321.429,1.0,
S2 只减,264,104470.213,1.00001,-0.001,51858.889,0.99977,3289.895,1.0039,49321.429,1.0,
S2 只减,265,104470.035,1.00001,-0.001,51858.665,0.99977,3289.941,1.00392,49321.429,1.0,
