序号,经度,纬度,到最近现有站km,热点同址<1km
701,113.3911291,22.8911479,0.364,True
702,113.1055177,23.3755034,2.091,False
703,113.5077337,23.2772435,2.01,False
704,113.6575544,23.1870624,1.427,False
705,113.5332179,23.1732542,1.981,False
706,113.4707081,22.8921626,1.184,False
707,113.5874421,22.661105,1.841,False
708,113.6053498,23.1453711,0.683,True
709,113.4318193,23.0119152,2.131,False
710,113.3964729,22.8765315,0.751,True
711,113.5124466,23.1856944,0.623,True
712,113.4627049,23.4273768,0.898,True
713,113.3480662,23.581096,5.25,False
714,113.4730008,22.7358375,0.763,True
715,113.5778681,23.2227094,2.508,False
716,113.4889363,22.8563019,0.107,True
717,113.5206168,23.187245,0.35,True
718,113.469854,23.1571513,0.843,True
719,113.3513983,22.8637329,0.687,True
720,113.5125962,23.100645,0.173,True
721,113.4299807,23.1909665,0.142,True
722,113.2174117,23.4877226,0.696,True
723,113.5316763,23.1720172,1.907,False
724,113.4088648,23.3621838,2.374,False
725,113.3587007,23.2636439,0.907,True
726,113.3648189,23.5815719,5.594,False
727,113.1591851,23.3125711,3.643,False
728,113.3960391,22.876923,0.702,True
729,113.8723519,23.3935438,1.997,False
730,113.4824817,23.2037813,1.042,False
731,113.5115771,22.7143604,0.292,True
732,113.594816,23.1637321,0.753,True
733,113.9807167,23.8498811,4.915,False
734,113.666289,23.1472165,1.88,False
735,113.0063619,23.4626924,7.618,False
736,113.3801569,23.2844552,2.4,False
737,113.5861653,22.7186167,3.643,False
738,113.4891665,23.1628383,0.76,True
739,113.4918567,23.4158967,1.481,False
740,113.4230622,23.0084732,1.326,False
741,113.194596,23.3112264,1.863,False
742,113.4495092,22.8374754,0.738,True
743,113.4799078,23.2056711,0.988,True
744,113.3926467,22.9007509,0.892,True
745,113.5633974,23.1851289,0.036,True
746,113.0197122,23.4459538,5.485,False
747,113.3679759,22.7928978,1.272,False
748,113.4449875,23.2112234,1.96,False
749,113.5601553,23.1267349,0.455,True
750,113.464458,23.5811739,2.357,False
751,113.463577,22.9498638,0.424,True
752,113.4970197,23.1155257,0.922,True
753,113.2097184,23.3138645,2.937,False
754,113.447639,22.9981042,0.934,True
755,113.4955298,23.1397928,1.124,False
756,113.3630044,23.2810482,0.904,True
757,113.5590762,23.186924,0.447,True
758,113.6447791,22.6627307,2.989,False
759,113.5818878,23.1274428,0.494,True
760,113.5697374,23.1813138,0.501,True
761,113.6095916,23.1661468,0.779,True
762,113.3928153,22.9026741,0.72,True
763,113.4652497,23.140945,0.473,True
764,113.2492374,23.4942024,1.926,False
765,113.4081549,23.3603189,2.488,False
766,113.2039259,23.3119267,2.381,False
767,113.4658875,23.1298866,1.186,False
768,113.4245318,23.2535884,2.525,False
769,113.7864904,23.2198713,2.375,False
770,113.3019091,23.556181,0.238,True
771,113.1829786,23.4384562,0.28,True
772,113.5935667,23.2030797,1.133,False
773,113.850797,23.2486669,0.522,True
774,113.4810406,23.1126771,0.263,True
775,113.442789,23.0049061,1.837,False
776,113.7862077,23.2320618,1.137,False
777,113.5717898,23.127935,0.178,True
778,113.3700093,23.2768604,1.757,False
779,113.7222327,23.1993011,0.379,True
780,113.485775,23.1923025,1.128,False
781,113.514279,23.0983816,0.166,True
782,112.9878653,23.4468625,8.534,False
783,113.7387874,23.3886462,4.239,False
784,113.3569685,23.2578526,0.567,True
785,113.3058677,23.4607131,1.393,False
786,113.5019486,22.877519,2.332,False
787,113.5003086,23.1188271,1.378,False
788,113.5725163,22.755162,1.396,False
789,113.509907,23.1851591,0.875,True
790,113.4684855,23.097547,0.401,True
791,113.4211446,23.2565045,2.836,False
792,113.6706529,23.6622801,1.526,False
793,113.2114366,23.310556,2.826,False
794,113.4240413,23.4588622,1.1,False
795,113.7703791,23.1867612,2.119,False
796,113.2320195,23.318328,2.189,False
797,113.4274913,23.0102314,1.749,False
798,113.3648649,23.2780136,1.268,False
799,113.44999,23.1974709,1.416,False
800,113.3997572,22.8717778,1.349,False
801,113.579094,23.1666764,1.598,False
802,113.526204,23.4027075,3.509,False
803,113.416205,23.3933328,0.349,True
804,113.4152256,23.0038333,0.948,True
805,113.4133936,23.2425551,1.883,False
806,113.5792762,23.1664113,1.564,False
807,113.4848034,23.1888631,0.958,True
808,113.5083795,22.8799034,3.029,False
809,113.4174645,23.2588139,3.214,False
810,113.1067103,23.488638,3.951,False
811,113.5862537,23.1362862,0.518,True
812,113.3031294,22.8655475,2.402,False
813,113.5918826,23.1462346,0.74,True
814,113.4978989,23.1213226,1.342,False
815,113.5751197,23.1717003,1.625,False
816,113.5753149,23.1723525,1.562,False
817,113.5929644,22.6539205,0.874,True
818,113.5288041,23.170083,1.572,False
819,113.8448625,23.2534107,0.21,True
820,113.3102907,23.5092855,2.847,False
821,113.4994371,22.7945869,1.559,False
822,113.6177382,23.5959004,0.13,True
823,113.3580379,23.2812459,0.533,True
824,113.4093779,23.0002279,1.217,False
825,113.127589,23.4699822,1.719,False
826,113.6941672,23.3228613,4.514,False
827,113.365098,23.2885586,0.8,True
828,113.4423673,23.0127119,2.634,False
829,113.5564846,23.1306172,0.31,True
830,113.4464811,23.0168199,2.428,False
831,113.4643908,23.5874689,2.331,False
832,113.4205385,23.0068428,1.139,False
833,113.5650279,23.1811853,0.411,True
834,113.4724087,23.1310248,1.509,False
835,113.3505166,23.291653,0.338,True
836,113.4879221,23.1547195,0.132,True
837,113.1911983,23.3538546,1.906,False
838,113.3380138,22.8656273,0.763,True
839,113.4434251,23.0155927,2.536,False
840,113.8228539,23.416544,3.244,False
841,113.4826134,23.2033828,1.079,False
842,113.4537352,23.1591088,0.472,True
843,113.2293315,23.3179654,2.273,False
844,113.4800941,23.2126394,0.585,True
845,113.4858191,22.7544527,1.709,False
846,113.3084295,23.5020884,2.093,False
847,113.7733551,23.2130495,2.938,False
848,113.5251131,23.1885902,0.8,True
849,113.5121656,22.8813072,3.441,False
850,113.4027752,22.9966742,0.798,True
851,113.2690119,23.3113593,1.963,False
852,113.4857166,23.1868727,0.819,True
853,113.5884672,23.1435453,0.401,True
854,113.4063283,22.9990005,1.24,False
855,113.4993138,23.1266432,1.358,False
856,113.3198841,22.9973923,0.971,True
857,113.3025907,23.4077475,1.951,False
858,113.4180908,22.8866925,1.63,False
859,113.5734969,23.1736549,1.374,False
860,113.3373848,22.9867246,0.463,True
861,113.0951932,23.3095766,0.8,True
862,113.4398023,23.0098814,2.469,False
863,113.3240798,22.8282313,0.85,True
864,113.7946846,23.4048249,0.541,True
865,113.26888,23.3155468,1.512,False
866,113.3410883,23.0035853,0.355,True
867,113.3628903,23.2914077,0.597,True
868,113.5203156,23.0991523,0.645,True
869,113.4549233,22.9801594,1.217,False
870,113.3955768,22.9939754,0.045,True
871,113.3770399,23.2116886,0.673,True
872,113.3300717,23.293405,0.87,True
873,113.2328898,23.3188624,2.122,False
874,113.689923,23.194434,1.956,False
875,113.3887579,22.9926113,0.524,True
876,113.408638,22.8668952,1.445,False
877,113.4379654,23.1620694,0.202,True
878,113.385928,22.9839311,0.342,True
879,113.2198319,23.3178332,2.673,False
880,113.6586509,23.6939807,1.3,False
881,113.498629,23.1242486,1.527,False
882,113.345676,23.2931469,0.409,True
883,113.5829166,22.7431335,0.957,True
884,113.4572932,23.6179146,1.298,False
885,113.3921974,22.9168159,0.167,True
886,113.4110589,23.2621906,3.9,False
887,113.0902903,23.2956389,0.415,True
888,113.2596775,23.3099232,2.475,False
889,113.6427179,22.6367095,2.767,False
890,113.4501082,23.4335861,0.507,True
891,113.3549749,22.988481,0.789,True
892,113.3203729,23.1297888,0.151,True
893,113.3642255,23.3052238,0.138,True
894,113.3977989,22.9946487,0.242,True
895,113.2731529,23.3241521,0.505,True
896,113.3571915,22.8635112,0.437,True
897,113.3464353,23.2902084,0.229,True
898,113.4530336,23.1196924,0.295,True
899,113.5832556,22.7431548,0.945,True
900,113.3594304,23.2975325,0.712,True
901,113.4724897,23.115956,0.33,True
902,113.3344965,23.291919,0.819,True
903,113.1858207,23.4008447,0.237,True
904,113.1453941,23.4780127,0.233,True
905,113.237319,23.3193899,2.082,False
906,113.3517871,22.9843322,0.224,True
907,113.3950367,22.9094134,0.684,True
908,113.3661318,23.3081188,0.503,True
909,113.6048535,23.1649404,0.305,True
910,113.494435,22.7976867,2.155,False
911,113.2677759,23.3106118,2.072,False
912,113.2273738,23.317298,2.396,False
913,113.3374749,23.29186,0.734,True
914,113.4236155,23.1620524,0.489,True
915,113.3365208,23.2918813,0.761,True
916,113.3348256,22.9838753,0.315,True
917,113.508626,23.1090482,1.162,False
918,113.4167542,22.8906252,1.303,False
919,113.4601226,23.1181884,0.476,True
920,113.3427507,23.2898436,0.155,True
921,113.269374,23.3300988,0.377,True
922,113.4411988,23.1229113,0.35,True
923,113.3650217,22.8632804,0.65,True
924,113.7716617,23.1794524,1.626,False
925,113.3878256,22.9248396,0.372,True
926,113.2543317,23.3106733,2.745,False
927,113.3476317,22.9905425,0.084,True
928,113.4876207,23.0891222,1.076,False
929,113.3726388,22.9906744,0.485,True
930,113.2675482,23.3064433,2.529,False
931,113.5210722,23.0774485,0.547,True
932,113.3628877,22.9901152,0.034,True
933,113.6434716,23.1459336,1.595,False
934,113.3544663,23.2843055,0.077,True
935,113.3688848,22.8623684,0.948,True
936,113.4545963,22.9779679,1.449,False
937,113.2701959,23.3312085,0.382,True
938,113.3301898,22.9775556,0.454,True
939,113.3617894,23.2771377,1.12,False
940,113.4861808,23.0857546,1.055,False
941,113.6277053,23.3477992,0.916,True
942,113.49086,23.0942464,1.433,False
943,113.2867012,22.9948932,0.059,True
944,113.6328647,22.6325097,3.331,False
945,113.3932899,22.9114379,0.626,True
946,113.4861117,23.0856476,1.055,False
947,113.4827522,23.2004928,1.337,False
948,113.3053644,23.490489,1.112,False
949,113.3624736,22.9738956,0.035,True
950,113.4756274,22.7439392,1.07,False
951,113.2935648,23.3030741,0.211,True
952,113.3787673,23.0147238,0.067,True
953,113.4860867,23.1805079,0.551,True
954,113.2756918,23.304632,1.867,False
955,113.3275371,23.2940003,0.837,True
956,113.3694417,23.3110177,0.968,True
957,113.2708822,23.3323419,0.449,True
958,113.2622478,23.3086828,2.468,False
959,113.332209,22.8719493,0.335,True
960,113.3788427,23.3240817,1.833,False
961,113.3588967,22.9889195,0.458,True
962,113.3734418,23.3112495,1.293,False
963,113.3590601,22.9895069,0.423,True
964,113.2494374,23.3126509,2.972,False
965,113.3307492,22.9802069,0.695,True
966,113.1249387,23.4768709,1.878,False
967,113.3092,22.8671423,1.768,False
968,113.3658467,23.2764556,1.462,False
969,113.3800184,23.325448,1.911,False
970,113.3274396,23.0939,0.512,True
971,113.2674437,23.2950384,2.756,False
972,113.4506633,22.9936905,0.355,True
973,113.3160218,23.0140459,0.206,True
974,113.249146,23.3127686,2.988,False
975,113.5369333,23.0673946,0.662,True
976,113.4187025,23.1600975,0.858,True
977,113.2685766,23.3143276,1.651,False
978,113.1874555,23.4156407,0.055,True
979,113.3291157,23.1153731,0.079,True
980,113.391489,22.9795876,0.518,True
981,113.3290762,22.8735186,0.516,True
982,113.547041,23.1898557,0.44,True
983,113.2672001,23.295889,2.758,False
984,113.267232,23.2979345,2.715,False
985,113.3085621,23.5046231,2.364,False
986,113.4794155,22.8770975,0.533,True
987,113.4891274,23.0908293,1.222,False
988,113.3295814,22.9928846,0.118,True
989,113.5336482,23.5302367,1.946,False
990,113.2678634,23.3047448,2.656,False
991,113.3287809,23.1001807,0.111,True
992,113.4023945,23.2331059,1.012,False
993,113.3318923,22.9901804,0.31,True
994,113.2636162,23.3084195,2.437,False
995,113.4520992,22.973772,1.691,False
996,113.3824762,23.3319632,2.345,False
997,113.4658122,23.1206401,0.769,True
998,113.222785,23.4360872,0.688,True
999,113.2928268,23.1568254,0.623,True
1000,113.6521489,23.1833486,1.162,False
1001,113.383461,22.9983193,0.543,True
1002,113.2415632,23.3191889,2.211,False
1003,113.3255717,23.0727132,0.913,True
1004,113.3809693,22.939066,0.218,True
1005,113.3891816,23.3423063,2.859,False
1006,113.2520893,22.9807935,0.589,True
1007,113.4923819,23.0942297,1.313,False
1008,113.1935783,23.1489,0.479,True
1009,113.3271547,23.0908974,0.459,True
1010,113.4829252,23.0846487,0.869,True
1011,113.4875635,22.8518067,0.621,True
1012,113.405546,22.856838,1.904,False
1013,113.3839517,22.9969067,0.586,True
1014,113.4166156,23.3790458,1.227,False
1015,113.2673978,22.9571106,0.224,True
1016,113.3702459,22.9639215,0.257,True
1017,113.5206964,23.0736083,0.511,True
1018,113.4996594,23.0952641,1.019,False
1019,113.4547156,22.9894599,0.241,True
1020,113.2668298,23.0566944,1.073,False
1021,113.374617,23.3209754,1.507,False
1022,113.3103839,23.1082743,1.024,False
1023,113.3008078,23.1621268,0.352,True
1024,113.3387796,23.1482173,0.499,True
1025,113.4846433,22.8689232,0.391,True
1026,113.3168083,23.0322665,0.745,True
1027,113.5681691,23.1157341,0.676,True
1028,113.4499016,23.0187468,2.205,False
1029,113.2519584,22.9745037,0.839,True
1030,113.2713308,23.3055371,2.324,False
1031,113.3641635,22.9713407,0.188,True
1032,113.2664611,23.3073642,2.455,False
1033,113.1875266,23.1529056,0.05,True
1034,113.187397,23.1511566,0.15,True
1035,113.3165349,23.0222246,0.482,True
1036,113.2200307,23.1757125,0.496,True
1037,113.3740192,23.3141266,1.506,False
1038,113.3165638,23.0211082,0.591,True
1039,113.274197,23.0205045,0.877,True
1040,113.2705019,23.345048,1.091,False
1041,113.4944543,23.0993592,1.63,False
1042,113.3162801,23.0094189,0.703,True
1043,113.3356019,22.9874371,0.578,True
1044,113.3463144,23.1160481,0.9,True
1045,113.3894543,22.9224539,0.206,True
1046,113.3765148,23.3223903,1.652,False
1047,113.2806701,23.420366,2.064,False
1048,113.3162255,23.0247168,0.268,True
1049,113.4760925,23.2187661,1.149,False
1050,113.2692902,23.3399474,1.124,False
1051,113.41849,23.0064106,0.978,True
1052,113.3590196,23.2638528,0.947,True
1053,113.5499633,23.0868939,1.757,False
1054,113.2001885,23.0827193,1.112,False
1055,113.3511355,23.1394603,0.533,True
1056,113.3582642,22.979596,0.224,True
1057,113.3134287,22.8683697,1.327,False
1058,113.2001507,23.0830297,1.145,False
1059,113.5773535,22.7522748,0.854,True
1060,113.2940059,23.3038563,0.236,True
1061,113.3272677,22.9932725,0.201,True
1062,113.3006918,23.163756,0.524,True
1063,113.2950711,23.3817341,2.004,False
1064,113.2836559,23.1554439,0.219,True
1065,113.3617584,23.2897351,0.45,True
1066,113.4651338,22.948329,0.193,True
1067,113.4009664,22.8587737,2.273,False
1068,113.3786582,22.9604842,0.093,True
1069,113.3312159,23.2933259,0.896,True
1070,113.304678,23.0806128,0.513,True
1071,113.2908887,23.1614689,0.38,True
1072,113.3158592,22.8645528,1.437,False
1073,113.3791496,22.9517698,0.102,True
1074,113.3164706,23.0178564,0.241,True
1075,113.1867673,23.3924197,0.573,True
1076,113.2659344,23.3034568,2.835,False
1077,113.2774114,23.0076619,0.705,True
1078,113.4587947,22.9651838,0.743,True
1079,113.2683351,23.3358329,0.913,True
1080,113.2938175,23.161723,0.09,True
1081,113.3122413,23.2938585,0.41,True
1082,113.3746307,23.3155232,1.504,False
1083,113.3522483,23.1411486,0.352,True
1084,113.7265526,23.1983422,0.52,True
1085,113.343353,23.0840739,0.155,True
1086,113.3383327,22.9848032,0.261,True
1087,113.2976653,23.3021649,0.431,True
1088,113.367239,22.9656859,0.12,True
1089,113.397114,23.3426713,3.13,False
1090,113.6008587,22.6433538,0.341,True
1091,113.1791907,23.068737,0.161,True
1092,113.2019962,23.4308309,0.061,True
1093,113.5853143,23.0958901,1.04,False
1094,113.3285713,23.109923,0.561,True
1095,113.3712806,23.2107515,1.016,False
1096,113.6035693,22.6995132,3.336,False
1097,113.3736514,22.9623206,0.407,True
1098,113.2217674,23.0462892,0.911,True
1099,113.400307,22.9653544,0.218,True
1100,113.4011497,22.9650624,0.241,True
1101,113.4619584,23.1469632,0.485,True
1102,113.3628921,23.2731264,1.455,False
1103,113.3800085,22.9558717,0.212,True
1104,113.32591,23.0747733,0.702,True
1105,113.3093381,23.2975029,0.845,True
1106,113.5856953,23.0953081,1.097,False
1107,113.3798332,22.9465015,0.47,True
1108,113.3645095,23.1972628,0.223,True
1109,113.4589887,22.9602792,0.934,True
1110,113.3222024,23.0612291,0.292,True
1111,113.5516251,23.1272854,0.292,True
1112,113.2695903,23.3421828,1.095,False
1113,113.3073714,23.2973227,0.772,True
1114,113.4141465,22.9399733,0.223,True
1115,113.3263847,23.0772433,0.479,True
1116,113.3366754,23.0731129,1.111,False
1117,113.3152573,23.16701,0.42,True
1118,113.2928571,22.9142554,0.653,True
1119,113.3633373,23.2109072,0.44,True
1120,113.2869193,23.0652081,0.397,True
1121,113.3161774,23.0384162,0.379,True
1122,113.5904735,23.1641292,0.806,True
1123,113.3190501,23.0416665,0.354,True
1124,113.3142355,23.2930299,0.408,True
1125,113.3343153,23.3932389,2.754,False
1126,113.4632256,23.2047204,0.041,True
1127,113.422161,23.1289845,0.158,True
1128,113.3993802,23.347464,2.811,False
1129,113.3232526,23.0679351,0.442,True
1130,113.4594983,22.9582261,1.059,False
1131,113.4798131,23.2094152,0.722,True
1132,113.3768223,23.0183272,0.455,True
1133,113.323537,23.064074,0.028,True
1134,113.4071621,22.9502726,0.38,True
1135,113.2205837,23.1807698,1.056,False
1136,113.242359,23.168341,0.234,True
1137,113.3992487,23.1338066,0.266,True
1138,113.2680553,23.2895463,2.788,False
1139,113.3228735,23.0659296,0.224,True
1140,113.5306529,23.4019363,3.897,False
1141,113.3369724,23.0783503,0.577,True
1142,113.2458569,23.0561814,0.158,True
1143,113.2889076,23.3041202,0.579,True
1144,113.3923294,22.9146112,0.304,True
1145,113.3799971,22.9577799,0.348,True
1146,113.316862,23.0063863,1.038,False
1147,113.3464519,23.1076496,0.762,True
1148,113.2558209,23.1925436,0.348,True
1149,113.3026168,23.2984331,0.516,True
1150,113.4681764,23.1173687,0.345,True
1151,113.3655351,22.9679464,0.217,True
1152,113.3116557,23.1672033,0.688,True
1153,113.3188627,23.0444398,0.66,True
1154,113.3689739,23.1180556,0.64,True
1155,113.2879985,23.3591595,0.275,True
1156,113.360458,23.2788205,0.894,True
1157,113.4783482,22.9262543,2.009,False
1158,113.2435769,23.0557233,0.188,True
1159,113.3587119,23.1700598,0.035,True
1160,113.36859,23.1133174,0.91,True
1161,113.2833414,23.3574824,0.324,True
1162,113.3299573,23.067744,0.801,True
1163,113.5843736,23.1304924,0.617,True
1164,113.3583173,23.1622112,0.822,True
1165,113.4282947,22.8597108,0.773,True
1166,113.4784927,23.2150899,0.763,True
1167,113.2781149,22.9990436,0.687,True
1168,113.473542,22.9333594,1.267,False
1169,113.402866,23.3460012,3.163,False
1170,113.4175032,22.9368345,0.657,True
1171,113.356599,22.9809929,0.129,True
1172,113.493755,23.0977797,1.522,False
1173,113.3650903,23.1946101,0.134,True
1174,113.2941893,23.3769709,1.518,False
1175,113.3727755,23.0266467,0.974,True
1176,113.3582884,23.2218629,1.027,False
1177,113.3185862,23.2937567,0.809,True
1178,113.4211197,22.9222485,2.168,False
1179,113.3685622,23.1067959,0.242,True
1180,113.1873412,23.3619302,2.329,False
1181,113.4602649,22.9559589,1.163,False
1182,113.479341,22.914987,1.318,False
1183,113.2698905,23.2838996,2.149,False
1184,113.4729545,22.935876,0.981,True
1185,113.404267,23.3533737,2.719,False
1186,113.2699744,23.3428961,1.069,False
1187,113.396008,22.9740839,0.867,True
1188,113.278376,23.3040187,1.585,False
1189,113.2786002,23.1592431,0.51,True
1190,113.3691132,23.1906827,0.293,True
1191,113.4634187,23.0329672,1.024,False
1192,113.2813098,23.3544193,0.722,True
1193,113.47838,22.918333,1.629,False
1194,113.207775,23.3118662,2.639,False
1195,113.3590054,23.1010344,0.127,True
1196,113.4296301,23.2359647,2.393,False
1197,113.2643355,23.0302885,1.127,False
1198,113.405774,22.9595858,0.091,True
1199,113.4622291,22.9523676,0.722,True
1200,113.3455003,23.09069,0.679,True
1201,113.4641475,23.040906,0.638,True
1202,113.4862147,23.196175,1.301,False
1203,113.2879031,23.157131,0.487,True
1204,113.3808285,23.1388574,0.305,True
