情景,变化站点数,M,M/M_base,相对改善%,M_access,M_access/base,M_crowd,M_crowd/base,M_reach,M_reach/base,比例节点
S3 等量调配,135,69982.607,0.61779,38.221,49161.823,0.87114,4917.213,0.91673,15903.571,0.30891,
S3 等量调配,136,69968.004,0.61766,38.234,49152.302,0.87097,4912.131,0.91579,15903.571,0.30891,
S3 等量调配,137,69953.636,0.61753,38.247,49141.262,0.87078,4908.803,0.91517,15903.571,0.30891,
S3 等量调配,138,69939.237,0.6174,38.26,49130.73,0.87059,4904.936,0.91445,15903.571,0.30891,
S3 等量调配,139,69924.763,0.61727,38.273,49121.694,0.87043,4899.498,0.91343,15903.571,0.30891,
S3 等量调配,140,69910.645,0.61715,38.285,49112.214,0.87026,4894.86,0.91257,15903.571,0.30891,
S3 等量调配,141,69896.172,0.61702,38.298,49100.696,0.87006,4891.904,0.91202,15903.571,0.30891,
S3 等量调配,142,69882.054,0.6169,38.31,49089.665,0.86986,4888.818,0.91144,15903.571,0.30891,
S3 等量调配,143,69867.892,0.61677,38.323,49080.922,0.86971,4883.399,0.91043,15903.571,0.30891,
S3 等量调配,144,69853.519,0.61665,38.335,49071.843,0.86955,4878.105,0.90944,15903.571,0.30891,
S3 等量调配,145,69839.699,0.61652,38.348,49063.354,0.8694,4872.773,0.90845,15903.571,0.30891,
S3 等量调配,146,69826.026,0.6164,38.36,49054.727,0.86924,4867.727,0.90751,15903.571,0.30891,
S3 等量调配,147,69812.405,0.61628,38.372,49046.344,0.86909,4862.49,0.90653,15903.571,0.30891,
S3 等量调配,148,69798.884,0.61616,38.384,49036.963,0.86893,4858.349,0.90576,15903.571,0.30891,
S3 等量调配,149,69785.447,0.61604,38.396,49028.045,0.86877,4853.831,0.90492,15903.571,0.30891,
S3 等量调配,150,69772.157,0.61593,38.407,49017.71,0.86859,4850.875,0.90437,15903.571,0.30891,
S3 等量调配,151,69758.913,0.61581,38.419,49008.578,0.86843,4846.764,0.9036,15903.571,0.30891,
S3 等量调配,152,69746.133,0.6157,38.43,48997.69,0.86823,4844.872,0.90325,15903.571,0.30891,
S3 等量调配,153,69732.808,0.61558,38.442,48989.679,0.86809,4839.558,0.90226,15903.571,0.30891,
S3 等量调配,154,69719.758,0.61547,38.453,48981.649,0.86795,4834.537,0.90132,15903.571,0.30891,
S3 等量调配,155,69706.35,0.61535,38.465,48972.943,0.86779,4829.836,0.90044,15903.571,0.30891,
S3 等量调配,156,69693.329,0.61523,38.477,48963.69,0.86763,4826.067,0.89974,15903.571,0.30891,
S3 等量调配,157,69679.842,0.61511,38.489,48955.22,0.86748,4821.05,0.89881,15903.571,0.30891,
S3 等量调配,158,69666.729,0.615,38.5,48946.121,0.86732,4817.036,0.89806,15903.571,0.30891,
S3 等量调配,159,69653.215,0.61488,38.512,48938.019,0.86718,4811.624,0.89705,15903.571,0.30891,
S3 等量调配,160,69640.517,0.61477,38.523,48930.345,0.86704,4806.601,0.89611,15903.571,0.30891,
S3 等量调配,161,69627.752,0.61465,38.535,48918.929,0.86684,4805.252,0.89586,15903.571,0.30891,
S3 等量调配,162,69615.023,0.61454,38.546,48911.276,0.8667,4800.176,0.89491,15903.571,0.30891,
S3 等量调配,163,69602.294,0.61443,38.557,48901.966,0.86654,4796.757,0.89428,15903.571,0.30891,
S3 等量调配,164,69589.975,0.61432,38.568,48894.826,0.86641,4791.577,0.89331,15903.571,0.30891,
S3 等量调配,165,69576.915,0.6142,38.58,48887.021,0.86627,4786.323,0.89233,15903.571,0.30891,
S3 等量调配,166,69564.382,0.61409,38.591,48879.57,0.86614,4781.24,0.89138,15903.571,0.30891,
S3 等量调配,167,69552.006,0.61398,38.602,48872.377,0.86601,4776.058,0.89042,15903.571,0.30891,
S3 等量调配,168,69540.099,0.61388,38.612,48862.182,0.86583,4774.345,0.8901,15903.571,0.30891,
S3 等量调配,169,69527.723,0.61377,38.623,48852.938,0.86567,4771.213,0.88952,15903.571,0.30891,
S3 等量调配,170,69515.107,0.61366,38.634,48845.266,0.86553,4766.269,0.88859,15903.571,0.30891,
S3 等量调配,171,69502.643,0.61355,38.645,48837.795,0.8654,4761.276,0.88766,15903.571,0.30891,
S3 等量调配,172,69490.121,0.61344,38.656,48829.834,0.86526,4756.716,0.88681,15903.571,0.30891,
S3 等量调配,173,69478.199,0.61333,38.667,48819.761,0.86508,4754.867,0.88647,15903.571,0.30891,
S3 等量调配,174,69466.006,0.61322,38.678,48811.754,0.86494,4750.681,0.88569,15903.571,0.30891,
S3 等量调配,175,69453.828,0.61312,38.688,48803.728,0.8648,4746.528,0.88491,15903.571,0.30891,
S3 等量调配,176,69442.038,0.61301,38.699,48796.83,0.86467,4741.637,0.884,15903.571,0.30891,
S3 等量调配,177,69430.385,0.61291,38.709,48790.321,0.86456,4736.493,0.88304,15903.571,0.30891,
S3 等量调配,178,69418.605,0.61281,38.719,48783.64,0.86444,4731.393,0.88209,15903.571,0.30891,
S3 等量调配,179,69407.244,0.61271,38.729,48774.843,0.86428,4728.83,0.88161,15903.571,0.30891,
S3 等量调配,180,69395.201,0.6126,38.74,48768.237,0.86417,4723.392,0.8806,15903.571,0.30891,
S3 等量调配,181,69383.606,0.6125,38.75,48758.955,0.864,4721.079,0.88017,15903.571,0.30891,
S3 等量调配,182,69372.052,0.6124,38.76,48748.745,0.86382,4719.735,0.87992,15903.571,0.30891,
S3 等量调配,183,69361.025,0.6123,38.77,48741.29,0.86369,4716.164,0.87925,15903.571,0.30891,
S3 等量调配,184,69349.358,0.6122,38.78,48734.548,0.86357,4711.239,0.87833,15903.571,0.30891,
S3 等量调配,185,69338.287,0.6121,38.79,48727.802,0.86345,4706.914,0.87753,15903.571,0.30891,
S3 等量调配,186,69327.512,0.612,38.8,48722.062,0.86335,4701.879,0.87659,15903.571,0.30891,
S3 等量调配,187,69315.969,0.6119,38.81,48712.65,0.86318,4699.748,0.87619,15903.571,0.30891,
S3 等量调配,188,69305.515,0.61181,38.819,48707.158,0.86308,4694.786,0.87527,15903.571,0.30891,
S3 等量调配,189,69295.127,0.61172,38.828,48701.484,0.86298,4690.072,0.87439,15903.571,0.30891,
S3 等量调配,190,69284.455,0.61162,38.838,48695.596,0.86288,4685.288,0.8735,15903.571,0.30891,
S3 等量调配,191,69273.309,0.61152,38.848,48688.777,0.86276,4680.961,0.87269,15903.571,0.30891,
S3 等量调配,192,69262.548,0.61143,38.857,48683.225,0.86266,4675.751,0.87172,15903.571,0.30891,
S3 等量调配,193,69251.901,0.61133,38.867,48677.521,0.86256,4670.809,0.8708,15903.571,0.30891,
S3 等量调配,194,69240.005,0.61123,38.877,48671.038,0.86244,4665.396,0.86979,15903.571,0.30891,
S3 等量调配,195,69228.836,0.61113,38.887,48664.313,0.86233,4660.952,0.86896,15903.571,0.30891,
S3 等量调配,196,69217.708,0.61103,38.897,48657.794,0.86221,4656.342,0.8681,15903.571,0.30891,
S3 等量调配,197,69207.747,0.61095,38.905,48652.453,0.86212,4651.723,0.86724,15903.571,0.30891,
S3 等量调配,198,69196.544,0.61085,38.915,48643.706,0.86196,4649.267,0.86678,15903.571,0.30891,
S3 等量调配,199,69185.287,0.61075,38.925,48634.564,0.8618,4647.152,0.86639,15903.571,0.30891,
S3 等量调配,200,69174.66,0.61065,38.935,48627.266,0.86167,4643.822,0.86576,15903.571,0.30891,
S3 等量调配,201,69163.725,0.61056,38.944,48619.58,0.86153,4640.573,0.86516,15903.571,0.30891,
S3 等量调配,202,69152.75,0.61046,38.954,48613.872,0.86143,4635.307,0.86418,15903.571,0.30891,
S3 等量调配,203,69142.067,0.61037,38.963,48608.187,0.86133,4630.308,0.86325,15903.571,0.30891,
S3 等量调配,204,69131.291,0.61027,38.973,48602.521,0.86123,4625.199,0.86229,15903.571,0.30891,
S3 等量调配,205,69120.587,0.61018,38.982,48596.908,0.86113,4620.108,0.86134,15903.571,0.30891,
S3 等量调配,206,69110.471,0.61009,38.991,48591.566,0.86104,4615.333,0.86045,15903.571,0.30891,
S3 等量调配,207,69099.669,0.60999,39.001,48585.114,0.86092,4610.984,0.85964,15903.571,0.30891,
S3 等量调配,208,69089.451,0.6099,39.01,48580.002,0.86083,4605.878,0.85869,15903.571,0.30891,
S3 等量调配,209,69078.745,0.60981,39.019,48573.143,0.86071,4602.03,0.85797,15903.571,0.30891,
S3 等量调配,210,69068.54,0.60972,39.028,48566.106,0.86059,4598.863,0.85738,15903.571,0.30891,
S3 等量调配,211,69058.166,0.60962,39.038,48561.011,0.86049,4593.583,0.8564,15903.571,0.30891,
S3 等量调配,212,69047.859,0.60953,39.047,48555.578,0.8604,4588.709,0.85549,15903.571,0.30891,
S3 等量调配,213,69037.25,0.60944,39.056,48546.906,0.86024,4586.772,0.85513,15903.571,0.30891,
S3 等量调配,214,69026.92,0.60935,39.065,48541.923,0.86016,4581.425,0.85413,15903.571,0.30891,
S3 等量调配,215,69016.362,0.60926,39.074,48533.176,0.86,4579.614,0.85379,15903.571,0.30891,
S3 等量调配,216,69005.704,0.60916,39.084,48526.949,0.85989,4575.184,0.85297,15903.571,0.30891,20%
S3 等量调配,217,68995.555,0.60907,39.093,48521.724,0.8598,4570.259,0.85205,15903.571,0.30891,
S3 等量调配,218,68985.559,0.60898,39.102,48516.148,0.8597,4565.84,0.85123,15903.571,0.30891,
S3 等量调配,219,68975.179,0.60889,39.111,48511.228,0.85961,4560.379,0.85021,15903.571,0.30891,
S3 等量调配,220,68965.149,0.6088,39.12,48503.68,0.85948,4557.898,0.84975,15903.571,0.30891,
S3 等量调配,221,68955.441,0.60872,39.128,48498.195,0.85938,4553.674,0.84896,15903.571,0.30891,
S3 等量调配,222,68945.28,0.60863,39.137,48489.812,0.85923,4551.897,0.84863,15903.571,0.30891,
S3 等量调配,223,68935.69,0.60854,39.146,48483.307,0.85912,4548.811,0.84805,15903.571,0.30891,
S3 等量调配,224,68926.147,0.60846,39.154,48478.469,0.85903,4544.107,0.84717,15903.571,0.30891,
S3 等量调配,225,68913.672,0.60835,39.165,48471.434,0.85891,4538.667,0.84616,15903.571,0.30891,
S3 等量调配,226,68903.962,0.60826,39.174,48466.332,0.85882,4534.059,0.8453,15903.571,0.30891,
S3 等量调配,227,68893.913,0.60817,39.183,48461.722,0.85874,4528.619,0.84429,15903.571,0.30891,
S3 等量调配,228,68884.245,0.60809,39.191,48456.307,0.85864,4524.367,0.84349,15903.571,0.30891,
S3 等量调配,229,68874.241,0.608,39.2,48450.891,0.85854,4519.779,0.84264,15903.571,0.30891,
S3 等量调配,230,68864.934,0.60792,39.208,48446.423,0.85846,4514.94,0.84174,15903.571,0.30891,
S3 等量调配,231,68855.675,0.60784,39.216,48441.899,0.85838,4510.204,0.84085,15903.571,0.30891,
S3 等量调配,232,68846.439,0.60776,39.224,48437.393,0.8583,4505.475,0.83997,15903.571,0.30891,
S3 等量调配,233,68837.744,0.60768,39.232,48433.478,0.85823,4500.695,0.83908,15903.571,0.30891,
S3 等量调配,234,68828.501,0.6076,39.24,48429.29,0.85816,4495.64,0.83814,15903.571,0.30891,
S3 等量调配,235,68818.822,0.60751,39.249,48425.042,0.85809,4490.208,0.83713,15903.571,0.30891,
S3 等量调配,236,68809.379,0.60743,39.257,48420.858,0.85801,4484.95,0.83615,15903.571,0.30891,
S3 等量调配,237,68800.459,0.60735,39.265,48413.448,0.85788,4483.439,0.83586,15903.571,0.30891,
S3 等量调配,238,68791.052,0.60727,39.273,48408.474,0.85779,4479.007,0.83504,15903.571,0.30891,
S3 等量调配,239,68782.33,0.60719,39.281,48401.129,0.85766,4477.63,0.83478,15903.571,0.30891,
S3 等量调配,240,68773.763,0.60711,39.289,48396.725,0.85758,4473.466,0.834,15903.571,0.30891,
S3 等量调配,241,68764.339,0.60703,39.297,48392.726,0.85751,4468.042,0.83299,15903.571,0.30891,
S3 等量调配,242,68754.732,0.60695,39.305,48388.531,0.85744,4462.63,0.83198,15903.571,0.30891,
S3 等量调配,243,68745.706,0.60687,39.313,48384.539,0.85737,4457.595,0.83105,15903.571,0.30891,
S3 等量调配,244,68736.653,0.60679,39.321,48380.331,0.85729,4452.75,0.83014,15903.571,0.30891,
S3 等量调配,245,68727.113,0.6067,39.33,48375.172,0.8572,4448.369,0.82933,15903.571,0.30891,
S3 等量调配,246,68718.437,0.60663,39.337,48370.747,0.85712,4444.119,0.82853,15903.571,0.30891,
S3 等量调配,247,68709.113,0.60654,39.346,48366.638,0.85705,4438.903,0.82756,15903.571,0.30891,
S3 等量调配,248,68699.702,0.60646,39.354,48362.226,0.85697,4433.905,0.82663,15903.571,0.30891,
S3 等量调配,249,68691.624,0.60639,39.361,48356.357,0.85687,4431.696,0.82622,15903.571,0.30891,
S3 等量调配,250,68682.12,0.60631,39.369,48349.942,0.85675,4428.606,0.82564,15903.571,0.30891,
S3 等量调配,251,68672.947,0.60622,39.378,48346.117,0.85669,4423.258,0.82464,15903.571,0.30891,
