删除序号,station_id,经度,纬度
90,313744932_1582,113.355341,22.94173
91,313744932_1691,113.253755,23.240658
92,313744932_3144,113.317516,23.151581
93,313744932_905,113.349445,23.254256
94,395815801_4401030003,113.223708,23.092143
95,313744932_2340,113.311054,23.251566
96,320513112_20-277,113.21825,23.362885
97,395815801_4401060002,113.400394,23.135954
98,313744932_1179,113.247041,23.249114
99,313744932_2862,113.446288,23.175044
100,726811355_3641,113.421906,22.97808
101,313744932_1723,113.286838,23.219492
102,395815801_4401030010,113.232541,23.147803
103,313744932_2152,113.235322,23.212256
104,313744932_1064,113.419469,23.121983
105,313744932_2640,113.354096,23.186675
106,MA0019FW4_GZYY-DXBT-020-0019,113.367101,23.053251
107,313744932_320492,113.531627,23.134186
108,914401153_JT0026,113.517839,23.054052
109,313744932_3146,113.317516,23.151581
110,313744932_1124,113.260091,23.200939
111,395815801_4401110035,113.293584,23.301179
112,313744932_320818,113.529824,23.134032
113,320513112_20-281,113.4555,22.885804
114,67345703X_16,113.622962,23.177255
115,313744932_100,113.267351,23.220001
116,313744932_2447,113.377441,22.94289
117,313744932_2881,113.229814,23.163417
118,67345703X_13,113.569955,22.811539
119,MA0019FW4_GZYY-BTCE-020-0024,113.369156,23.05599
120,313744932_2323,113.262255,23.138403
121,395815801_4401110018,113.219515,23.203466
122,914401153_JT0065,113.240439,23.268733
123,313744932_2699,113.308014,23.0391
124,313744932_1341,113.329062,22.994654
125,313744932_3156,113.317516,23.151581
126,395815801_4401040024,113.302379,23.15931
127,320513112_20-270,113.601244,23.188047
128,320513112_20-269,113.601363,23.188055
129,313744932_2245,113.286722,23.219523
130,914401153_JT0108,113.521516,23.157632
131,313744932_428,113.29065,23.257128
132,395815801_4401180010,113.55581,23.12145
133,313744932_3743,113.260102,23.197707
134,320513112_20-268,113.601247,23.184599
135,320513112_20-221,113.334614,23.178296
136,313744932_2140,113.316621,23.154068
137,MA0019FW4_GZYY-HHZC-020-0001,113.335916,23.175402
138,320513112_20-220,113.335818,23.176573
139,313744932_3293,113.254555,23.157628
140,313744932_2101,113.310443,23.12551
141,313744932_2162,113.267227,23.22001
142,313744932_3149,113.317516,23.151581
143,395815801_4401110068,113.294523,23.162205
144,MA0019FW4_GZYY-MTHG-020-0017,113.238103,23.200451
145,395815801_4401040028,113.247756,23.147896
146,313744932_306,113.319547,23.126224
147,313744932_732,113.319547,23.126224
148,313744932_781,113.319547,23.126224
149,313744932_204,113.319547,23.126221
150,313744932_1524,113.319547,23.126221
151,313744932_1529,113.319539,23.126224
152,395815801_4401140002,113.227532,23.474182
153,395815801_4401110019,113.193278,23.232364
154,313744932_1986,113.419722,23.121944
155,320513112_20-263,113.231746,23.189832
156,395815801_4401130021,113.336448,22.97164
157,914401153_JT0022,113.325812,23.171756
158,313744932_2048,113.253755,23.240658
159,313744932_2496,113.310443,23.12551
160,313744932_3157,113.317516,23.151581
161,313744932_3143,113.317516,23.151581
162,313744932_2768,113.350352,22.960186
163,313744932_94,113.283332,23.259438
164,313744932_658,113.298771,23.283092
165,313744932_251,113.282799,23.250028
166,914401153_JT0131,113.22932,23.104653
167,395815801_4401060020,113.377722,23.217708
168,395815801_4401110006,113.234248,23.337904
169,395815801_4401110051,113.254377,23.172976
170,313744932_796,113.266041,23.217309
171,313744932_1303,113.252409,23.247105
172,313744932_356,113.279387,23.228969
173,395815801_4401130019,113.366113,22.94096
174,320513112_20-135,113.232696,23.104747
175,313744932_258,113.250529,23.249526
176,320513112_20-014,113.357954,22.957644
177,395815801_4401060005,113.385622,23.140715
178,324887859_6fe19e0dd6dd11e6a20100163e0027ca,113.339105,22.922885
179,320513112_20-282,113.198008,23.383388
180,914401153_JT0007,113.234613,23.183225
181,313744932_1923,113.353968,23.186874
182,313744932_2046,113.353968,23.186731
183,313744932_8,113.420581,23.214792
184,914401153_JT0057,113.268559,23.174203
185,313744932_1807,113.409742,23.168008
186,313744932_437,113.409628,23.168003
187,313744932_2930,113.296408,23.22121
188,313744932_429,113.421297,23.200263
189,313744932_1294,113.421288,23.20021
190,395815801_4401140006,113.228191,23.40773
191,395815801_4401030016,113.210425,23.054544
192,313744932_678,113.321523,23.27905
193,313744932_1078,113.419499,23.121999
194,395815801_4401050010,113.247515,23.099002
195,MA0019FW4_GZYY-JHDS-020-0012,113.277149,23.241689
196,313744932_2591,113.262198,23.21387
197,914401153_JT0107,113.511887,23.130576
198,395815801_4401110047,113.299993,23.235285
199,395815801_4401110071,113.268373,23.208853
200,313744932_1661,113.374767,23.128248
201,MA0019FW4_GZYY-BLTD-020-0014,113.530038,23.492588
202,395815801_4401110011,113.264471,23.215755
203,395815801_4401050009,113.298798,23.074585
204,313744932_343,113.252281,23.142391
205,313744932_2381,113.258199,23.206299
206,395815801_4401130010,113.42358,22.961556
207,313744932_1310,113.228423,23.166647
208,395815801_4401130048,113.283969,22.895171
209,313744932_11747,113.276038,23.211972
210,313744932_383,113.318243,23.145175
211,313744932_2219,113.326298,23.021625
212,313744932_1478,113.326224,23.021593
213,914401153_JT0024,113.260262,23.204926
214,395815801_4401110048,113.254251,23.172943
215,914401153_JT0017,113.277972,23.215317
216,313744932_2958,113.292777,23.217516
217,395815801_4401110020,113.287881,23.337323
218,313744932_3220,113.334544,23.099998
219,395815801_4401030006,113.240658,23.093034
220,313744932_3219,113.250399,23.16308
221,313744932_1560,113.315597,23.138298
222,914401153_JT0010,113.251343,23.24875
223,313744932_324,113.383378,22.979239
224,313744932_1637,113.383413,22.979197
225,313744932_423,113.253372,23.142502
226,313744932_228,113.253273,23.14199
227,313744932_1750,113.253265,23.142517
228,313744932_2174,113.320358,23.168084
229,914401153_JT0060,113.333275,23.21226
230,313744932_1943,113.318385,23.145381
231,320513112_20-133,113.540483,22.802761
232,395815801_4401060013,113.313816,23.123167
233,313744932_2397,113.183184,23.441571
234,395815801_4401060015,113.321568,23.148307
235,313744932_717,113.25199,23.159087
236,914401153_JT0028,113.269079,23.081908
237,726811355_5410,113.398019,23.169163
238,914401153_JT0055,113.301245,23.003884
239,914401153_JT0020,113.54766,23.117218
240,313744932_248,113.576397,23.113475
241,313744932_1625,113.188127,23.149982
242,MA0019FW4_GZYY-GZYD-020-0018,113.252024,23.052795
243,395815801_4401180002,113.791968,23.279825
244,313744932_456,113.318281,23.14514
245,395815801_4401030015,113.222055,23.098763
246,313744932_1912,113.421746,23.214354
247,313744932_2342,113.250047,23.065686
248,313744932_1510,113.362171,23.015499
249,313744932_3034,113.408788,23.226154
250,395815801_4401110065,113.258629,23.202631
251,395815801_4401130027,113.313315,22.970698
252,395815801_4401060051,113.412474,23.115035
253,395815801_4401060014,113.385266,23.140667
254,MA0019FW4_GZYY-HRDS-020-0008,113.285711,23.127114
255,395815801_4401110055,113.254688,23.172685
256,MA59J8YL8_495651d56636138f,113.288129,23.068596
257,MA59J8YL8_22d0ecad08aa0401,113.288168,23.068619
258,395815801_4401130051,113.478962,23.052554
259,395815801_4401130036,113.304743,23.032679
260,395815801_4401110073,113.227991,23.213339
261,726811355_531,113.332781,22.91815
262,313744932_3202,113.33876,23.185367
263,395815801_4401110039,113.279596,23.239885
264,313744932_705,113.321223,23.038162
265,914401153_JT0021,113.303656,23.011633
266,313744932_351,113.229438,23.158342
267,313744932_132,113.271274,23.164163
268,313744932_2041,113.288212,23.34563
269,313744932_1948,113.247051,23.354425
270,395815801_4401110054,113.253711,23.173053
271,395815801_4401110052,113.254044,23.173102
272,395815801_4401110053,113.254125,23.173378
273,395815801_4401110056,113.254035,23.17301
274,395815801_4401110049,113.254251,23.172943
275,395815801_4401110050,113.254251,23.172943
276,MA0019FW4_GZYY-FLGC-020-0016,113.447047,23.116606
277,313744932_2155,113.294799,23.309682
278,313744932_11698,113.321395,23.124632
279,313744932_2965,113.298155,23.217995
280,320513112_20-287,113.351336,23.259089
281,395815801_4401130037,113.363508,22.948548
282,313744932_1995,113.310443,23.12551
283,MA0019FW4_GZYY-YLXJ-020-0021,113.400284,23.042588
284,313744932_13214,113.316892,23.01572
285,320513112_20-243,113.160532,23.466153
286,313744932_2615,113.318385,23.145381
287,395815801_4401110021,113.262317,23.197811
288,313744932_12892,113.250425,23.236554
289,313744932_237,113.311552,23.137017
290,320513112_20-245,113.179111,23.456183
291,101437000_142,113.224438,23.079823
292,313744932_2053,113.319507,23.150974
293,313744932_2896,113.319773,23.150995
294,67345703X_6,113.348606,23.055918
295,313744932_3041,113.584127,23.524832
296,726811355_204,113.307486,22.980922
297,313744932_694,113.246231,23.256687
298,320513112_20-008,113.321585,23.123451
299,395815801_4401050012,113.337332,23.101058
300,313744932_3049,113.313239,23.258485
301,914401153_JT0012,113.325075,23.120399
302,313744932_12962,113.294093,23.314006
303,395815801_4401110075,113.26733,23.197581
304,395815801_4401130001,113.333786,22.940951
305,313744932_12171,113.373926,23.106753
306,914401153_JT0015,113.377463,23.014162
307,914401153_JT0011,113.330955,23.136655
308,726811355_225,113.347905,22.913601
309,101437000_4396,113.350003,22.973477
310,320513112_20-286,113.360415,22.979967
311,914401153_JT0074,113.47719,23.09041
312,101437000_2390,113.229395,23.072024
313,914401153_JT0120,113.360107,23.100511
314,313744932_12248,113.311866,23.118587
315,395815801_4401110057,113.255022,23.169116
316,395815801_4401130004,113.360333,22.977562
317,914401153_JT0157,113.281024,23.333027
318,313744932_12435,113.253309,23.142404
319,914401153_JT0013,113.574717,23.105789
320,395815801_4401110016,113.301658,23.23606
321,395815801_4401050006,113.323041,23.084171
322,726811355_2045,113.258972,23.238383
323,MA59J8YL8_19a962d25746f5bd,113.354302,22.959383
324,313744932_12457,113.291425,23.344629
325,MA59J8YL8_34abcaad7af654e6,113.354309,22.959433
326,101437000_4722,113.338822,22.856428
327,395815801_4401110058,113.309895,23.251619
328,313744932_3352,113.291307,23.347684
329,914401153_JT0046,113.527859,23.091699
330,320513112_20-224,113.369724,22.916728
331,313744932_1312,113.224704,23.06374
332,MA0019FW4_GZYY-JHSW-020-0011,113.371197,23.131869
333,313744932_1117,113.288216,23.21621
334,395815801_4401180003,113.838071,23.298199
335,395815801_4401050011,113.247516,23.099012
336,313744932_1013,113.721929,23.203174
337,313744932_2378,113.399428,23.123722
338,313744932_3051,113.296388,23.292451
339,395815801_4401060043,113.324258,23.122036
340,313744932_191,113.470348,22.879235
341,313744932_12730,113.261115,23.082625
342,313744932_1844,113.249339,23.2097
343,395815801_4401040031,113.257894,23.12777
344,395815801_4401130026,113.309346,22.985795
345,313744932_687,113.263899,23.212936
346,395815801_4401110022,113.327391,23.178505
347,395815801_4401060006,113.310375,23.139005
348,395815801_4401130050,113.481067,23.054264
349,914401153_JT0059,113.4155,23.177206
350,101437000_1682,113.423599,22.974233
351,MA1FP0228_11109,113.412313,23.122036
352,914401153_JT0077,113.22764,23.115418
353,395815801_4401060035,113.404528,23.173487
354,313744932_3065,113.325789,23.098443
355,395815801_4401130015,113.319876,23.038574
356,MA5AK2NB6_9,113.268027,23.219887
357,313744932_3167,113.611996,23.124484
358,726811355_206,113.424046,23.033803
359,395815801_4401030012,113.222098,23.098867
360,313744932_3039,113.299287,23.236533
361,395815801_4401030005,113.242566,23.125061
362,914401153_JT0141,113.316652,22.971223
363,914401153_JT0078,113.227007,23.142656
364,313744932_2967,113.223341,23.280726
365,726811355_244,113.37401,22.937106
366,320513112_20-226,113.139157,23.373894
367,395815801_4401050007,113.252163,23.097244
368,395815801_4401110017,113.280237,23.340999
369,395815801_4401110026,113.297443,23.221575
370,313744932_2653,113.36145,22.930812
371,101437000_380,113.403589,22.946442
372,313744932_3084,113.520134,23.082294
373,914401153_JT0049,113.344025,22.986361
374,313744932_1632,113.284415,23.342434
375,395815801_4401060003,113.411654,23.177042
376,914401153_JT0054,113.428223,23.191204
377,101437000_28,113.291817,23.224818
378,914401153_JT0018,113.420645,23.200401
379,313744932_475,113.254693,23.168573
380,914401153_JT0029,113.345172,22.985677
381,395815801_4401110036,113.241649,23.210272
382,914401153_JT0161,113.314048,23.098209
383,914401153_JT0006,113.537979,23.13179
384,395815801_4401140018,113.243968,23.372202
385,395815801_4401130034,113.400163,23.042688
386,MA5BE03R2_LYFH-0001,113.223961,23.079903
387,914401153_JT0008,113.445605,23.162118
388,395815801_4401110042,113.228156,23.21315
389,914401153_JT0156,113.445545,23.16207
390,395815801_4401030014,113.242123,23.12512
391,395815801_4401110025,113.320775,23.190468
392,313744932_11945,113.367533,23.104771
393,914401153_JT0014,113.351518,23.258819
394,313744932_508,113.239225,23.394551
395,395815801_4401060053,113.310415,23.138675
396,MA59CU773_17245,113.244149,23.135843
397,395815801_4401060049,113.322954,23.13223
398,395815801_4401110044,113.257614,23.220053
399,395815801_4401110045,113.257614,23.220053
400,313744932_3568,113.351598,23.294529
401,313744932_13228,113.308903,23.056948
402,914401153_JT0004,113.218712,23.362454
403,67345703X_2,113.367377,22.946753
404,914401153_JT0087,113.218644,23.361989
405,339767534_1105298946932350976,113.286195,23.014208
406,914401153_JT0042,113.289807,23.061628
407,914401153_JT0068,113.289819,23.061616
408,313744932_103,113.239382,23.394092
409,395815801_4401040025,113.307552,23.120567
410,395815801_4401060055,113.315624,23.156768
411,313744932_1918,113.453527,23.168597
412,395815801_4401110012,113.295117,23.334345
413,914401153_JT0153,113.304688,23.269347
414,313744932_320175,113.155231,23.403219
415,914401153_JT0001,113.326787,23.203915
416,395815801_4401130047,113.355699,22.980185
417,MA59CU773_84172,113.262389,23.126692
418,313744932_12035,113.306464,23.023424
419,313744932_1652,113.368431,22.941659
420,395815801_4401110067,113.267093,23.203258
421,914401153_JT0119,113.222812,23.092537
422,313744932_12170,113.258972,23.203945
423,313744932_1483,113.592345,23.554789
424,MA51TJTF4_1759,113.307612,22.989654
425,395815801_4401110040,113.269601,23.21688
426,101437000_274,113.210118,23.243338
427,914401153_JT0016,113.28613,23.137622
428,914401153_JT0061,113.365317,23.083035
429,395815801_4401130039,113.44935,22.946865
430,914401153_JT0158,113.349,23.255063
431,914401153_JT0050,113.231637,23.393375
432,914401153_JT0160,113.317075,23.098491
433,914401153_JT0052,113.189124,23.150242
434,101437000_4940,113.296064,23.134816
435,313744932_1107,113.298473,23.326662
436,313744932_2788,113.29863,23.327596
437,726811355_544,113.330799,22.899333
438,313744932_3502,113.315106,23.120113
439,313744932_13363,113.193178,23.399905
440,395815801_4401120001,113.456368,23.103496
441,313744932_320878,113.462825,23.204756
442,313744932_321434,113.173191,23.235204
443,914401153_JT0005,113.497238,22.959789
444,914401153_JT0003,113.238142,23.394741
445,395815801_4401170006,113.672094,23.675942
446,395815801_4401110038,113.279597,23.239884
447,MA59J8YL8_327b2c850ca93a72,113.321964,23.088692
448,313744932_12085,113.312344,23.11753
449,395815801_4401130011,113.390711,22.986013
450,MA0019FW4_GZYY-JLJD-020-0013,113.539348,23.100747
451,395815801_4401050008,113.272996,23.08016
452,914401153_JT0023,113.240158,23.411458
453,MA59CU773_17251,113.336978,23.129807
454,313744932_320991,113.283889,23.230008
455,313744932_2200,113.283238,23.207688
456,914401153_JT0094,113.280636,23.333028
457,395815801_4401110032,113.282924,23.225493
458,MA59CU773_17607,113.34306,23.172083
459,MA0019FW4_GZYY-JZJD-020-0009,113.554946,23.197299
460,914401153_JT0009,113.311395,23.142406
461,MA0019FW4_GZYY-YGJD-020-0002,113.359822,23.125141
462,MA59CU773_59488,113.31671,23.144533
463,314930470_454,113.454298,23.152169
464,MA59CU773_17256,113.263696,23.205144
465,395815801_4401120006,113.460895,23.139509
466,914401153_JT0079,113.337499,23.121161
467,MA1FP0228_11399,113.327789,23.157755
468,395815801_4401060050,113.401457,23.153078
469,395815801_4401110024,113.281037,23.229395
470,395815801_4401130044,113.378412,22.938746
471,914401153_JT0092,113.258944,23.208705
472,914401153_JT0025,113.206037,23.415394
473,MA51TJTF4_1607,113.235241,23.260463
474,313744932_2654,113.277963,23.215562
475,395815801_4401110043,113.25663,23.189507
476,914401153_JT0066,113.330296,23.136873
477,MA59CU773_12457,113.330412,23.136065
478,395815801_4401060016,113.323316,23.121146
479,313744932_1660,113.364582,22.969692
480,395815801_4401060008,113.357662,23.210777
481,101437000_4848,113.254832,23.168695
482,313744932_1112,113.348912,22.994881
483,MA59J8YL8_157755f179acded9,113.242613,23.267619
484,395815801_4401060012,113.312847,23.12353
485,726811355_1867,113.385497,22.809278
486,MA1FP0228_11158,113.375415,23.127315
487,554443284_1953,113.253906,23.101965
488,914401153_JT0133,113.284426,23.015714
489,914401153_JT0116,113.301663,23.004799
490,395815801_4401110041,113.228157,23.213149
491,395815801_4401130041,113.374529,23.044363
492,MA59J8YL8_0d668eb77bd6413f,113.529159,23.067479
493,395815801_4401140015,113.21166,23.435903
494,313744932_1353,113.244476,23.179259
495,914401153_JT0166,113.285164,23.0159
496,333599517_4401140000100070064,113.298083,23.437139
497,101437000_3852,113.21206,23.131962
498,MA4KL69J6_4401140000100070064,113.298083,23.437139
499,313744932_3081,113.850477,23.280927
500,320513112_20-161,113.366793,22.970272
501,MA59J8YL8_6162dbef2db7cd81,113.400064,23.042519
502,395815801_4401130055,113.367397,23.054889
503,MA59CU773_17237,113.385525,23.118909
504,MA59CU773_2081,113.311025,23.130087
505,914401153_JT0075,113.230988,23.113236
506,313744932_2419,113.382196,22.940665
507,101437000_4834,113.224418,23.079906
508,554443284_5319,113.20001,23.118728
509,MA59J8YL8_68827e45309c0415,113.292814,23.059007
510,395815801_4401110028,113.189411,23.295167
511,313744932_3396,113.263923,23.215917
512,313744932_1252,113.290512,23.224993
513,395815801_4401040020,113.248225,23.149095
514,313744932_3404,113.580158,23.613917
515,726811355_604,113.381497,22.929388
516,313744932_3068,113.816548,23.184746
517,313744932_3554,113.347721,23.27205
518,MA5DT8Q54_4401830004,113.613061,23.119478
519,MA5APE392_LBHD04,113.400812,22.94424
520,313744932_11903,113.616873,23.596758
521,395815801_4401130046,113.304887,23.03215
522,914401153_JT0123,113.220501,23.171269
523,395815801_4401060052,113.412474,23.115035
524,MA59J8YL8_0d49b9de00bbac3a,113.419753,23.202153
525,395815801_4401130018,113.299154,23.045119
526,395815801_4401050019,113.358167,23.098814
527,395815801_4401110091,113.440493,23.152037
528,313744932_1401,113.285728,23.223578
529,MA59J8YL8_0080167b7d3d72b6,113.416428,22.954105
530,395815801_4401110029,113.295308,23.256025
531,313744932_12209,113.376784,22.941446
532,MA5CTCHH5_234,113.254642,23.168551
533,395815801_4401110034,113.28784,23.344235
534,914401153_JT0126,113.366555,23.020015
535,101437000_1416,113.367296,23.090936
536,101437000_1366,113.351526,23.144241
537,101437000_402,113.229747,23.172226
538,395815801_4401060038,113.366768,23.12869
539,320513112_20-285,113.549029,23.215959
540,313744932_2709,113.394288,23.095845
541,313744932_1706,113.289893,23.34483
542,313744932_3372,113.833978,23.226025
543,914401153_JT0047,113.179661,23.452812
544,313744932_3083,113.623971,23.158393
545,313744932_321053,113.387599,22.890764
546,101437000_3694,113.335149,23.11829
547,914401153_JT0030,113.365874,23.081194
548,313744932_1231,113.826888,23.324659
549,101437000_4766,113.199219,23.116921
550,MA5APE392_LBHD03,113.295658,22.97663
551,395815801_4401130023,113.389593,22.917907
552,101437000_1354,113.295796,22.976521
553,MA0019FW4_GZYY-YLXJ-020-0025,113.400495,23.042227
554,101437000_2544,113.522883,23.056037
555,395815801_4401130045,113.347423,22.954254
556,101437000_2356,113.210949,23.09133
557,914401153_JT0070,113.284377,23.015723
558,726811355_493,113.342515,22.966442
559,395815801_4401060007,113.421572,23.122971
560,395815801_4401060054,113.310822,23.127153
561,395815801_4401160007,113.519998,23.263103
562,395815801_4401130030,113.35095,22.979899
563,313744932_1000,113.556609,23.621431
564,101437000_211,113.431368,23.102188
565,914401153_JT0084,113.395569,23.122481
566,395815801_4401130005,113.379138,22.940066
567,MA1FP0228_10841,113.422248,23.198766
568,313744932_3746,113.816418,23.301264
569,914401153_JT0071,113.338348,23.142051
570,313744932_2166,113.438477,23.190391
571,395815801_4401140012,113.138651,23.38922
572,395815801_4401060056,113.371753,23.123214
573,914401153_JT0124,113.260245,23.128829
574,395815801_4401130017,113.347423,22.954254
575,101437000_2670,113.448087,22.956107
576,914401153_JT0118,113.36366,22.921933
577,313744932_11854,113.205539,23.420154
578,313744932_3355,113.2659,23.134011
579,MA59J8YL8_4d458f6f20afe441,113.289184,22.960852
580,395815801_4401060044,113.343126,23.180736
581,914401153_JT0056,113.169979,23.468305
582,MA59J8YL8_4178a5b22ffe4fc7,113.289326,23.338847
583,359950395_GZ01ZJZ0003,113.294583,23.148597
584,914401153_JT0031,113.316982,23.125784
585,914401153_JT0159,113.578571,23.1142
586,395815801_4401060021,113.411201,23.17731
587,313744932_12482,113.285779,23.137071
588,101437000_2750,113.37686,22.96005
589,313744932_3370,113.825732,23.28595
590,313744932_2561,113.33177,23.135881
591,313744932_3747,113.614219,23.567203
592,101437000_3670,113.344818,22.835215
593,313744932_2760,113.826995,23.32467
594,395815801_4401130049,113.283969,22.895171
595,395815801_4401130042,113.399465,22.963549
596,914401153_JT0149,113.320056,23.16858
597,313744932_1417,113.393735,23.097501
598,MA59CU773_12455,113.38737,23.126654
599,914401153_JT0140,113.28309,23.230152
600,914401153_JT0048,113.273874,23.457339
601,914401153_JT0032,113.265756,23.358805
602,914401153_JT0073,113.265799,23.35883
603,395815801_4401140001,113.135637,23.354774
604,395815801_4401060011,113.402607,23.123408
605,MA1FP0228_11157,113.23873,23.397303
606,MA5APE392_LBHD01,113.351526,23.144241
607,313744932_11643,113.538983,23.582209
608,726811355_2011,113.341567,22.928036
609,313744932_3269,113.8219,23.302291
610,MA59J8YL8_6d5d3a81316f08ce,113.185143,23.398808
611,395815801_4401170001,113.510128,23.579598
612,MA1MY0GF9_26575,113.413998,22.958859
613,MA5DT8Q54_4401040013,113.300837,23.112731
614,914401153_JT0086,113.310566,23.350845
615,MA5CKFHPX_1864,113.2874,23.016374
616,395815801_4401060034,113.404528,23.173486
617,313744932_13211,113.183965,23.436105
618,MA5CKFHPX_1889,113.344537,23.013497
619,313744932_3510,113.529074,23.494295
620,101437000_4764,113.263939,23.197588
621,914401153_JT0104,113.595985,23.129397
622,313744932_3664,113.649879,23.645796
623,395815801_4401150001,113.54013,22.766681
624,MA59NC942_6072,113.264423,23.197423
625,914401153_JT0051,113.317736,23.144322
626,313744932_3563,113.611074,23.14854
627,101437000_3740,113.390623,23.140713
628,914401153_JT0095,113.537809,23.112812
629,MA59RJTY6_275,113.214681,23.052
630,MA59J8YL8_4eb7b6fe4ec805ee,113.499644,23.171457
631,101437000_2518,113.322348,23.027919
632,395815801_4401030008,113.241966,23.124251
633,304520582_aa2ba05e489543abbc3e5fad42e1867f,113.343389,23.191939
634,395815801_4401180001,113.840001,23.290933
635,313744932_521,113.367469,23.358551
636,101437000_398,113.431285,23.191399
637,101437000_1420,113.356815,23.129528
638,MA59J8YL8_57ab012349ac325a,113.292667,22.966145
639,MA59CU773_12340,113.367109,23.103095
640,313744932_2957,113.5465,23.112323
641,101437000_2448,113.39359,22.994804
642,395815801_4401060045,113.343126,23.180736
643,MA59J8YL8_5359a72f38e236ea,113.326039,23.274165
644,313744932_1486,113.238217,23.398832
645,313744932_3363,113.640315,23.122518
646,313744932_12830,113.597169,23.548105
647,395815801_4401110030,113.295308,23.256025
648,914401153_JT0138,113.317736,23.144399
649,313744932_13362,113.289868,23.438261
650,914401153_JT0041,113.242802,23.267156
651,101437000_1562,113.238364,23.168429
652,914401153_JT0082,113.242007,23.382881
653,914401153_JT0134,113.303886,23.141935
654,101437000_2672,113.360001,23.006171
655,MA5AU5N17_434,113.214451,23.200522
656,MA5AK2NB6_33,113.214451,23.200522
657,914401153_JT0081,113.325203,23.120419
658,MA59J8YL8_6a58ee4331d36942,113.225683,23.277723
659,101437000_27,113.205078,23.426462
660,313744932_11661,113.575611,23.541477
661,914401153_JT0067,113.278698,23.332666
662,101437000_1616,113.360149,23.029877
663,313744932_3271,113.811905,23.270409
664,101437000_1600,113.235118,23.133939
665,726811355_2106,113.549034,23.128392
666,914401153_JT0062,113.245639,23.179526
