类型,station_id,经度,纬度
关闭,313744932_1869,113.725761,23.700505
关闭,313744932_1490,113.576397,23.113475
关闭,313744932_2862,113.446288,23.175044
新增,NEW,113.08500000000001,23.455
新增,NEW,113.545,23.285
新增,NEW,113.745,23.285
新增,NEW,113.67500000000001,23.195
新增,NEW,113.75500000000001,23.275
新增,NEW,113.735,23.305
新增,NEW,113.715,23.315
新增,NEW,113.735,23.295
新增,NEW,113.64500000000001,23.185
新增,NEW,113.70500000000001,23.315
新增,NEW,113.595,23.205
新增,NEW,113.655,23.185
新增,NEW,113.72500000000001,23.305
新增,NEW,113.075,23.445
新增,NEW,113.685,23.325
新增,NEW,113.825,23.815
新增,NEW,113.53500000000001,23.285
新增,NEW,113.655,23.285
新增,NEW,113.845,23.815
新增,NEW,113.64500000000001,23.285
新增,NEW,113.635,23.285
新增,NEW,113.875,23.815
新增,NEW,113.89500000000001,23.825
新增,NEW,113.61500000000001,23.335
新增,NEW,113.935,23.835
新增,NEW,113.92500000000001,23.835
新增,NEW,113.605,23.325
新增,NEW,113.885,23.435
新增,NEW,113.965,23.855
新增,NEW,113.885,23.445
新增,NEW,113.025,23.445
新增,NEW,113.045,23.445
新增,NEW,113.985,23.855
新增,NEW,113.89500000000001,23.445
新增,NEW,113.055,23.445
新增,NEW,114.00500000000001,23.855
新增,NEW,113.00500000000001,23.445
新增,NEW,113.97500000000001,23.855
新增,NEW,113.95500000000001,23.845
新增,NEW,112.995,23.445
新增,NEW,114.015,23.855
新增,NEW,113.015,23.445
新增,NEW,113.905,23.465
新增,NEW,113.905,23.475
新增,NEW,113.94500000000001,23.845
新增,NEW,114.025,23.855
新增,NEW,113.89500000000001,23.455
新增,NEW,113.575,23.215
新增,NEW,113.575,23.225
新增,NEW,113.50500000000001,23.275
新增,NEW,113.56500000000001,23.215
新增,NEW,113.525,23.275
新增,NEW,113.56500000000001,23.225
新增,NEW,113.56500000000001,23.305
新增,NEW,113.61500000000001,23.345
新增,NEW,113.495,23.275
新增,NEW,113.595,23.315
新增,NEW,113.64500000000001,23.355
新增,NEW,113.61500000000001,23.285
新增,NEW,113.635,23.355
新增,NEW,113.575,23.305
新增,NEW,113.635,23.345
新增,NEW,113.625,23.355
新增,NEW,113.64500000000001,23.345
新增,NEW,113.56500000000001,23.295
新增,NEW,113.555,23.295
新增,NEW,113.625,23.315
新增,NEW,113.58500000000001,23.285
新增,NEW,113.58500000000001,23.305
新增,NEW,113.625,23.305
新增,NEW,113.575,23.285
新增,NEW,113.61500000000001,23.295
新增,NEW,113.625,23.285
新增,NEW,113.605,23.285
新增,NEW,113.605,23.315
新增,NEW,113.61500000000001,23.355
新增,NEW,113.625,23.335
新增,NEW,113.625,23.345
新增,NEW,113.625,23.325
新增,NEW,113.00500000000001,23.465
新增,NEW,113.03500000000001,23.445
新增,NEW,113.06500000000001,23.445
新增,NEW,113.665,23.185
新增,NEW,112.985,23.445
新增,NEW,112.97500000000001,23.435
新增,NEW,113.515,23.275
新增,NEW,113.47500000000001,23.265
新增,NEW,113.485,23.275
