删除序号,station_id,经度,纬度
222,313744932_429,113.421297,23.200263
223,313744932_1294,113.421288,23.20021
224,231227827_885,113.215013,23.406456
225,313744932_1078,113.419499,23.121999
226,313744932_2930,113.296408,23.22121
227,914401153_JT0057,113.268559,23.174203
228,395815801_4401180003,113.838071,23.298199
229,914401153_JT0007,113.234613,23.183225
230,313744932_1661,113.374767,23.128248
231,313744932_678,113.321523,23.27905
232,320513112_20-243,113.160532,23.466153
233,395815801_4401130010,113.42358,22.961556
234,395815801_4401110047,113.299993,23.235285
235,395815801_4401030016,113.210425,23.054544
236,MA0019FW4_GZYY-JHDS-020-0012,113.277149,23.241689
237,349861452_GZYY-JHDS-020-0012,113.277149,23.241689
238,313744932_3041,113.584127,23.524832
239,395815801_4401050010,113.247515,23.099002
240,313744932_383,113.318243,23.145175
241,914401153_JT0107,113.511887,23.130576
242,313744932_2591,113.262198,23.21387
243,395815801_4401050009,113.298798,23.074585
244,395815801_4401110071,113.268373,23.208853
245,313744932_3220,113.334544,23.099998
246,395815801_4401130048,113.283969,22.895171
247,313744932_343,113.252281,23.142391
248,313744932_1560,113.315597,23.138298
249,395815801_4401110011,113.264471,23.215755
250,313744932_2381,113.258199,23.206299
251,313744932_11747,113.276038,23.211972
252,313744932_2958,113.292777,23.217516
253,313744932_2174,113.320358,23.168084
254,313744932_2219,113.326298,23.021625
255,313744932_1478,113.326224,23.021593
256,313744932_1943,113.318385,23.145381
257,395815801_4401060015,113.321568,23.148307
258,320513112_20-245,113.179111,23.456183
259,914401153_JT0017,113.277972,23.215317
260,395815801_4401110048,113.254251,23.172943
261,313744932_1310,113.228423,23.166647
262,914401153_JT0024,113.260262,23.204926
263,395815801_4401060013,113.313816,23.123167
264,914401153_JT0060,113.333275,23.21226
265,726811355_5410,113.398019,23.169163
266,395815801_4401110020,113.287881,23.337323
267,313744932_324,113.383378,22.979239
268,313744932_1637,113.383413,22.979197
269,313744932_3219,113.250399,23.16308
270,914401153_11530009,113.266504,23.161455
271,395815801_4401030006,113.240658,23.093034
272,914401153_JT0010,113.251343,23.24875
273,313744932_423,113.253372,23.142502
274,313744932_228,113.253273,23.14199
275,313744932_1750,113.253265,23.142517
276,313744932_456,113.318281,23.14514
277,914401153_JT0028,113.269079,23.081908
278,313744932_717,113.25199,23.159087
279,313744932_3034,113.408788,23.226154
280,395815801_4401060051,113.412474,23.115035
281,313744932_248,113.576397,23.113475
282,313744932_1912,113.421746,23.214354
283,395815801_4401060014,113.385266,23.140667
284,914401153_JT0020,113.54766,23.117218
285,313744932_1013,113.721929,23.203174
286,914401153_JT0055,113.301245,23.003884
287,MA0019FW4_GZYY-GZYD-020-0018,113.252024,23.052795
288,313744932_1625,113.188127,23.149982
289,395815801_4401130051,113.478962,23.052554
290,MA5DT8Q54_4401140061,113.061915,23.315518
291,MA5DT8Q54_4401140102,113.214762,23.406903
292,313744932_1510,113.362171,23.015499
293,MA0019FW4_GZYY-HRDS-020-0008,113.285711,23.127114
294,313744932_3202,113.33876,23.185367
295,395815801_4401030015,113.222055,23.098763
296,726811355_531,113.332781,22.91815
297,395815801_4401110065,113.258629,23.202631
298,313744932_2342,113.250047,23.065686
299,MA59J8YL8_495651d56636138f,113.288129,23.068596
300,MA59J8YL8_22d0ecad08aa0401,113.288168,23.068619
301,395815801_4401130027,113.313315,22.970698
302,395815801_4401110055,113.254688,23.172685
303,395815801_4401130036,113.304743,23.032679
304,395815801_4401170006,113.672094,23.675942
305,313744932_11698,113.321395,23.124632
306,313744932_132,113.271274,23.164163
307,MA0019FW4_GZYY-FLGC-020-0016,113.447047,23.116606
308,395815801_4401110073,113.227991,23.213339
309,313744932_705,113.321223,23.038162
310,395815801_4401110039,113.279596,23.239885
311,313744932_1948,113.247051,23.354425
312,320513112_20-287,113.351336,23.259089
313,313744932_191,113.470348,22.879235
314,MA5DT8Q54_4401130021,113.272315,22.960169
315,313744932_1995,113.310443,23.12551
316,914401153_JT0021,113.303656,23.011633
317,313744932_2615,113.318385,23.145381
318,395815801_4401130037,113.363508,22.948548
319,395815801_4401110054,113.253711,23.173053
320,395815801_4401110052,113.254044,23.173102
321,395815801_4401110053,113.254125,23.173378
322,395815801_4401110056,113.254035,23.17301
323,395815801_4401110049,113.254251,23.172943
324,395815801_4401110050,113.254251,23.172943
325,313744932_351,113.229438,23.158342
326,MA0019FW4_GZYY-YLXJ-020-0021,113.400284,23.042588
327,313744932_2041,113.288212,23.34563
328,313744932_2965,113.298155,23.217995
329,313744932_237,113.311552,23.137017
330,313744932_2053,113.319507,23.150974
331,313744932_2896,113.319773,23.150995
332,313744932_2155,113.294799,23.309682
333,67345703X_24,113.311343,23.117624
334,MA5DT8Q54_4401130015,113.489952,22.908283
335,313744932_13214,113.316892,23.01572
336,67345703X_6,113.348606,23.055918
337,673457030_6,113.348606,23.055918
338,MA5DT8Q54_4401040010,113.303371,23.131512
339,320513112_20-008,113.321585,23.123451
340,395815801_4401110021,113.262317,23.197811
341,395815801_4401050012,113.337332,23.101058
342,313744932_12892,113.250425,23.236554
343,914401153_JT0012,113.325075,23.120399
344,313744932_12171,113.373926,23.106753
345,MA5D3XCP5_GZJS0001,113.345279,22.8612
346,313744932_3049,113.313239,23.258485
347,914401153_JT0011,113.330955,23.136655
348,101437000_4722,113.338822,22.856428
349,MA59P1AN5_7605,113.338822,22.856428
350,MA5AK2NB6_69,113.371539,23.144441
351,313744932_694,113.246231,23.256687
352,914401153_JT0120,113.360107,23.100511
353,101437000_142,113.224438,23.079823
354,313744932_1869,113.725761,23.700505
355,726811355_204,113.307486,22.980922
356,726811355_225,113.347905,22.913601
357,395815801_4401130001,113.333786,22.940951
358,313744932_12248,113.311866,23.118587
359,914401153_JT0074,113.47719,23.09041
360,914401153_JT0015,113.377463,23.014162
361,395815801_4401110075,113.26733,23.197581
362,313744932_12962,113.294093,23.314006
363,349861452_GZYY-FLGC-020-0016,113.447047,23.116606
364,320513112_20-286,113.360415,22.979967
365,101437000_4396,113.350003,22.973477
366,MA0019FW4_GZYY-JHSW-020-0011,113.371197,23.131869
367,395815801_4401130004,113.360333,22.977562
368,395815801_4401110057,113.255022,23.169116
369,395815801_4401050006,113.323041,23.084171
370,320513112_20-224,113.369724,22.916728
371,MA59P1AN5_6550,113.228888,23.07153
372,395815801_4401110016,113.301658,23.23606
373,101437000_2390,113.229395,23.072024
374,313744932_320175,113.155231,23.403219
375,313744932_12435,113.253309,23.142404
376,313744932_2378,113.399428,23.123722
377,395815801_4401110058,113.309895,23.251619
378,MA59J8YL8_19a962d25746f5bd,113.354302,22.959383
379,MA59J8YL8_34abcaad7af654e6,113.354309,22.959433
380,914401153_JT0013,113.574717,23.105789
381,914401153_JT0157,113.281024,23.333027
382,395815801_4401060043,113.324258,23.122036
383,673457030_77,113.227848,23.074357
384,726811355_2045,113.258972,23.238383
385,313744932_12457,113.291425,23.344629
386,313744932_1117,113.288216,23.21621
387,914401153_JT0046,113.527859,23.091699
388,101437000_1682,113.423599,22.974233
389,313744932_3352,113.291307,23.347684
390,395815801_4401110022,113.327391,23.178505
391,313744932_1483,113.592345,23.554789
392,MA1FP0228_11109,113.412313,23.122036
393,313744932_3051,113.296388,23.292451
394,395815801_4401060006,113.310375,23.139005
395,101437000_6660,113.384789,22.941544
396,914401153_JT0059,113.4155,23.177206
397,101437000_5698,113.464584,23.097902
398,395815801_4401130050,113.481067,23.054264
399,395815801_4401050011,113.247516,23.099012
400,313744932_1312,113.224704,23.06374
401,395815801_4401060035,113.404528,23.173487
402,313744932_3065,113.325789,23.098443
403,395815801_4401040031,113.257894,23.12777
404,313744932_12730,113.261115,23.082625
405,313744932_3167,113.611996,23.124484
406,313744932_1844,113.249339,23.2097
407,313744932_687,113.263899,23.212936
408,395815801_4401130026,113.309346,22.985795
409,726811355_206,113.424046,23.033803
410,726811355_244,113.37401,22.937106
411,101437000_380,113.403589,22.946442
412,395815801_4401130015,113.319876,23.038574
413,313744932_2967,113.223341,23.280726
414,MA5DT8Q54_4401030006,113.21906,23.076983
415,313744932_3039,113.299287,23.236533
416,MA5AK2NB6_9,113.268027,23.219887
417,914401153_JT0077,113.22764,23.115418
418,MA5DT8Q54_4401830060,113.772045,23.567114
419,313744932_2653,113.36145,22.930812
420,MA5AK2NB6_70,113.574125,23.113102
421,313744932_3068,113.816548,23.184746
422,313744932_3081,113.850477,23.280927
423,395815801_4401030005,113.242566,23.125061
424,395815801_4401060003,113.411654,23.177042
425,914401153_JT0078,113.227007,23.142656
426,395815801_4401110026,113.297443,23.221575
427,395815801_4401030012,113.222098,23.098867
428,395815801_4401050007,113.252163,23.097244
429,914401153_JT0018,113.420645,23.200401
430,914401153_JT0141,113.316652,22.971223
431,313744932_3035,113.701633,23.69528
432,313744932_11945,113.367533,23.104771
433,914401153_JT0054,113.428223,23.191204
434,914401153_JT0161,113.314048,23.098209
435,313744932_3084,113.520134,23.082294
436,395815801_4401110017,113.280237,23.340999
437,673457030_47,113.270044,22.9896
438,914401153_JT0049,113.344025,22.986361
439,395815801_4401110025,113.320775,23.190468
440,395815801_4401130034,113.400163,23.042688
441,914401153_JT0004,113.218712,23.362454
442,MA5AK2NB6_51,113.433924,23.157771
443,914401153_JT0087,113.218644,23.361989
444,313744932_475,113.254693,23.168573
445,395815801_4401140018,113.243968,23.372202
446,395815801_4401060049,113.322954,23.13223
447,101437000_28,113.291817,23.224818
448,313744932_1632,113.284415,23.342434
449,395815801_4401060053,113.310415,23.138675
450,313744932_508,113.239225,23.394551
451,313744932_1231,113.826888,23.324659
452,914401153_JT0014,113.351518,23.258819
453,MA59P1AN5_6544,113.518716,23.122812
454,914401153_JT0005,113.497238,22.959789
455,914401153_JT0008,113.445605,23.162118
456,914401153_JT0029,113.345172,22.985677
457,914401153_JT0156,113.445545,23.16207
458,313744932_3568,113.351598,23.294529
459,395815801_4401110036,113.241649,23.210272
460,395815801_4401030014,113.242123,23.12512
461,914401153_JT0006,113.537979,23.13179
462,67345703X_2,113.367377,22.946753
463,313744932_103,113.239382,23.394092
464,673457030_2,113.367377,22.946753
465,395815801_4401110042,113.228156,23.21315
466,395815801_4401040025,113.307552,23.120567
467,673457030_115,113.250713,23.119066
468,MA59CU773_17245,113.244149,23.135843
469,673457030_111,113.244149,23.135843
470,395815801_4401060055,113.315624,23.156768
471,313744932_13228,113.308903,23.056948
472,MA5BE03R2_LYFH-0001,113.223961,23.079903
473,914401153_JT0001,113.326787,23.203915
474,395815801_4401110044,113.257614,23.220053
475,395815801_4401110045,113.257614,23.220053
476,395815801_4401130039,113.44935,22.946865
477,914401153_JT0042,113.289807,23.061628
478,914401153_JT0068,113.289819,23.061616
479,313744932_1918,113.453527,23.168597
480,313744932_3404,113.580158,23.613917
481,313744932_13363,113.193178,23.399905
482,914401153_JT0153,113.304688,23.269347
483,726811355_1867,113.385497,22.809278
484,MA5DT8Q54_4401130019,113.302077,22.980419
485,339767534_1105298946932350976,113.286195,23.014208
486,313744932_1652,113.368431,22.941659
487,395815801_4401140001,113.135637,23.354774
488,313744932_11903,113.616873,23.596758
489,395815801_4401110012,113.295117,23.334345
490,MA59CU773_84172,113.262389,23.126692
491,673457030_137,113.262389,23.126692
492,395815801_4401130047,113.355699,22.980185
493,914401153_JT0050,113.231637,23.393375
494,313744932_3372,113.833978,23.226025
495,914401153_JT0061,113.365317,23.083035
496,914401153_JT0016,113.28613,23.137622
497,914401153_JT0158,113.349,23.255063
498,313744932_12035,113.306464,23.023424
499,395815801_4401110067,113.267093,23.203258
500,395815801_4401140012,113.138651,23.38922
501,MA5DA0053_000000001112,113.30201,23.008222
502,313744932_12170,113.258972,23.203945
503,914401153_JT0160,113.317075,23.098491
504,101437000_4940,113.296064,23.134816
505,395815801_4401110040,113.269601,23.21688
506,914401153_JT0119,113.222812,23.092537
507,101437000_274,113.210118,23.243338
508,313744932_3502,113.315106,23.120113
509,914401153_JT0003,113.238142,23.394741
510,MA5DT8Q54_4401130020,113.306744,22.974356
511,MA51TJTF4_1759,113.307612,22.989654
512,313744932_2760,113.826995,23.32467
513,395815801_4401120001,113.456368,23.103496
514,726811355_544,113.330799,22.899333
515,313744932_12085,113.312344,23.11753
516,313744932_1000,113.556609,23.621431
517,MA59J8YL8_327b2c850ca93a72,113.321964,23.088692
518,313744932_882,113.725959,23.700553
519,MA59CU773_17251,113.336978,23.129807
520,673457030_71,113.336978,23.129807
521,914401153_JT0025,113.206037,23.415394
522,914401153_JT0023,113.240158,23.411458
523,313744932_320878,113.462825,23.204756
524,313744932_1107,113.298473,23.326662
525,313744932_2788,113.29863,23.327596
526,MA0019FW4_GZYY-YGJD-020-0002,113.359822,23.125141
527,914401153_JT0052,113.189124,23.150242
528,MA59CU773_17607,113.34306,23.172083
529,MA0019FW4_GZYY-JZJD-020-0009,113.554946,23.197299
530,349861452_GZYY-JZJD-020-0009,113.554946,23.197299
531,313744932_3746,113.816418,23.301264
532,313744932_321434,113.173191,23.235204
533,395815801_4401130011,113.390711,22.986013
534,395815801_4401110038,113.279597,23.239884
535,914401153_JT0009,113.311395,23.142406
536,914401153_JT0079,113.337499,23.121161
537,673457030_97,113.32373,23.145887
538,MA59CU773_59488,113.31671,23.144533
539,673457030_40,113.31671,23.144533
540,MA1FP0228_11399,113.327789,23.157755
541,395815801_4401050008,113.272996,23.08016
542,MA5AK2NB6_68,113.501148,23.153722
543,313744932_320991,113.283889,23.230008
544,395815801_4401060050,113.401457,23.153078
545,313744932_2200,113.283238,23.207688
546,673457030_28,113.471356,22.944579
547,395815801_4401130044,113.378412,22.938746
548,MA0019FW4_GZYY-JLJD-020-0013,113.539348,23.100747
549,349861452_GZYY-JLJD-020-0013,113.539348,23.100747
550,395815801_4401110032,113.282924,23.225493
551,914401153_JT0094,113.280636,23.333028
552,314930470_454,113.454298,23.152169
553,914401153_JT0066,113.330296,23.136873
554,MA59CU773_12457,113.330412,23.136065
555,673457030_75,113.330412,23.136065
556,395815801_4401120006,113.460895,23.139509
557,MA5DT8Q54_4401150016,113.359589,22.860262
558,395815801_4401060016,113.323316,23.121146
559,395815801_4401140015,113.21166,23.435903
560,MA59CU773_17256,113.263696,23.205144
561,673457030_70,113.263696,23.205144
562,313744932_3370,113.825732,23.28595
563,395815801_4401110024,113.281037,23.229395
564,395815801_4401060008,113.357662,23.210777
565,MA1FP0228_11158,113.375415,23.127315
566,914401153_JT0092,113.258944,23.208705
567,395815801_4401110028,113.189411,23.295167
568,313744932_3269,113.8219,23.302291
569,395815801_4401060012,113.312847,23.12353
570,MA51TJTF4_1607,113.235241,23.260463
571,313744932_2654,113.277963,23.215562
572,673457030_72,113.354658,22.95978
573,395815801_4401110043,113.25663,23.189507
574,313744932_1660,113.364582,22.969692
575,MA5DT8Q54_4401050019,113.351526,23.099909
576,101437000_4848,113.254832,23.168695
577,395815801_4401130041,113.374529,23.044363
578,914401153_JT0047,113.179661,23.452812
579,MA59J8YL8_157755f179acded9,113.242613,23.267619
580,554443284_1953,113.253906,23.101965
581,MA5AK2NB6_81,113.253814,23.101874
582,313744932_1112,113.348912,22.994881
583,313744932_3664,113.649879,23.645796
584,MA9UTL161_6451,113.253948,23.10187
585,MA59CU773_17237,113.385525,23.118909
586,673457030_122,113.385525,23.118909
587,395815801_4401150001,113.54013,22.766681
588,MA5DT8Q54_4401060020,113.416099,23.182935
589,395815801_4401160007,113.519998,23.263103
590,395815801_4401180001,113.840001,23.290933
591,333599517_4401140000100070064,113.298083,23.437139
592,MA59CU773_2081,113.311025,23.130087
593,673457030_133,113.311025,23.130087
594,MA59J8YL8_0d668eb77bd6413f,113.529159,23.067479
595,MA4KL69J6_4401140000100070064,113.298083,23.437139
596,MA59J8YL8_6162dbef2db7cd81,113.400064,23.042519
597,914401153_JT0133,113.284426,23.015714
598,395815801_4401110041,113.228157,23.213149
599,914401153_JT0116,113.301663,23.004799
600,313744932_2419,113.382196,22.940665
601,395815801_4401130055,113.367397,23.054889
602,313744932_1353,113.244476,23.179259
603,320513112_20-161,113.366793,22.970272
604,MA5DT8Q54_4401130011,113.443431,23.045295
605,101437000_3852,113.21206,23.131962
606,359705330_56,113.33486,23.143458
607,313744932_3747,113.614219,23.567203
608,914401153_JT0166,113.285164,23.0159
609,395815801_4401170001,113.510128,23.579598
610,MA5DT8Q54_4401150017,113.324265,22.874899
611,914401153_JT0056,113.169979,23.468305
612,MA59J8YL8_68827e45309c0415,113.292814,23.059007
613,MA5APE392_LBHD04,113.400812,22.94424
614,MA4KUHJ97_NIO34fb5771028d0a70,113.264726,23.12557
615,726811355_604,113.381497,22.929388
616,313744932_1252,113.290512,23.224993
617,914401153_JT0075,113.230988,23.113236
618,MA5DT8Q54_4401180102,113.661564,23.123725
619,395815801_4401060052,113.412474,23.115035
620,313744932_3554,113.347721,23.27205
621,313744932_3396,113.263923,23.215917
622,MA5DT8Q54_4401130004,113.32563,23.041779
623,MA59J8YL8_0080167b7d3d72b6,113.416428,22.954105
624,395815801_4401050019,113.358167,23.098814
625,395815801_4401040020,113.248225,23.149095
626,313744932_321053,113.387599,22.890764
627,101437000_7339,113.345831,23.248986
628,101437000_4834,113.224418,23.079906
629,320513112_20-285,113.549029,23.215959
630,MA5DT8Q54_4401830004,113.613061,23.119478
631,313744932_11643,113.538983,23.582209
632,MA59P1AN5_6599,113.296064,23.134816
633,MA59J8YL8_0d49b9de00bbac3a,113.419753,23.202153
634,313744932_13458,113.772264,23.571265
635,101437000_1366,113.351526,23.144241
636,101437000_1416,113.367296,23.090936
637,395815801_4401060038,113.366768,23.12869
638,313744932_3083,113.623971,23.158393
639,395815801_4401110091,113.440493,23.152037
640,313744932_12209,113.376784,22.941446
641,395815801_4401130046,113.304887,23.03215
642,313744932_2709,113.394288,23.095845
643,MA5DT8Q54_4401130016,113.510328,22.964286
644,914401153_JT0030,113.365874,23.081194
645,914401153_JT0123,113.220501,23.171269
646,313744932_1401,113.285728,23.223578
647,395815801_4401130018,113.299154,23.045119
648,MA5DT8Q54_4401130013,113.344469,22.993449
649,67345703X_283,113.253413,23.197434
650,395815801_4401110029,113.295308,23.256025
651,313744932_3087,113.792914,23.187784
652,101437000_3694,113.335149,23.11829
653,554443284_5319,113.20001,23.118728
654,395815801_4401130023,113.389593,22.917907
655,MA5CTCHH5_234,113.254642,23.168551
656,313744932_715,113.715957,23.70134
657,673457030_68,113.34306,23.172083
658,914401153_JT0126,113.366555,23.020015
