情景,变化站点数,M,M/M_base,相对改善%,M_access,M_access/base,M_crowd,M_crowd/base,M_reach,M_reach/base,比例节点
S2 只减,35,107679.419,1.0,0.0,52561.541,0.99999,3814.307,1.00014,51303.571,1.0,
S2 只减,36,107679.373,1.0,0.0,52561.472,0.99999,3814.33,1.00014,51303.571,1.0,
S2 只减,37,107679.293,1.0,0.0,52561.378,0.99999,3814.343,1.00015,51303.571,1.0,
S2 只减,38,107679.304,1.0,0.0,52561.385,0.99999,3814.348,1.00015,51303.571,1.0,
S2 只减,39,107679.332,1.0,0.0,52561.4,0.99999,3814.361,1.00015,51303.571,1.0,
S2 只减,40,107679.367,1.0,0.0,52561.426,0.99999,3814.37,1.00015,51303.571,1.0,
S2 只减,41,107679.356,1.0,0.0,52561.396,0.99999,3814.388,1.00016,51303.571,1.0,
S2 只减,42,107679.325,1.0,0.0,52561.358,0.99999,3814.396,1.00016,51303.571,1.0,
S2 只减,43,107679.368,1.0,0.0,52561.318,0.99998,3814.479,1.00018,51303.571,1.0,
S2 只减,44,107679.373,1.0,0.0,52561.31,0.99998,3814.492,1.00019,51303.571,1.0,
S2 只减,45,107679.354,1.0,0.0,52561.261,0.99998,3814.521,1.00019,51303.571,1.0,
S2 只减,46,107679.449,1.0,0.0,52561.287,0.99998,3814.591,1.00021,51303.571,1.0,
S2 只减,47,107679.545,1.0,-0.0,52561.279,0.99998,3814.695,1.00024,51303.571,1.0,
S2 只减,48,107679.512,1.0,-0.0,52561.204,0.99998,3814.737,1.00025,51303.571,1.0,
S2 只减,49,107679.479,1.0,0.0,52561.129,0.99998,3814.779,1.00026,51303.571,1.0,
S2 只减,50,107679.472,1.0,0.0,52561.117,0.99998,3814.784,1.00026,51303.571,1.0,
S2 只减,51,107679.399,1.0,0.0,52561.027,0.99998,3814.801,1.00027,51303.571,1.0,
S2 只减,52,107679.326,1.0,0.0,52560.936,0.99998,3814.818,1.00027,51303.571,1.0,
S2 只减,53,107679.353,1.0,0.0,52560.947,0.99998,3814.835,1.00028,51303.571,1.0,
S2 只减,54,107679.378,1.0,0.0,52560.968,0.99998,3814.838,1.00028,51303.571,1.0,
S2 只减,55,107679.471,1.0,0.0,52560.967,0.99998,3814.932,1.0003,51303.571,1.0,
S2 只减,56,107679.455,1.0,0.0,52560.944,0.99998,3814.94,1.0003,51303.571,1.0,
S2 只减,57,107679.439,1.0,0.0,52560.92,0.99998,3814.947,1.00031,51303.571,1.0,
S2 只减,58,107679.47,1.0,0.0,52560.936,0.99998,3814.963,1.00031,51303.571,1.0,
S2 只减,59,107679.401,1.0,0.0,52560.844,0.99998,3814.986,1.00032,51303.571,1.0,
S2 只减,60,107679.321,1.0,0.0,52560.743,0.99997,3815.007,1.00032,51303.571,1.0,
S2 只减,61,107679.463,1.0,0.0,52560.775,0.99997,3815.116,1.00035,51303.571,1.0,
S2 只减,62,107679.404,1.0,0.0,52560.695,0.99997,3815.137,1.00036,51303.571,1.0,
S2 只减,63,107679.357,1.0,0.0,52560.632,0.99997,3815.153,1.00036,51303.571,1.0,
S2 只减,64,107679.327,1.0,0.0,52560.568,0.99997,3815.188,1.00037,51303.571,1.0,
S2 只减,65,107679.325,1.0,0.0,52560.536,0.99997,3815.218,1.00038,51303.571,1.0,
S2 只减,66,107679.329,1.0,0.0,52560.528,0.99997,3815.23,1.00038,51303.571,1.0,
S2 只减,67,107679.306,1.0,0.0,52560.499,0.99997,3815.235,1.00038,51303.571,1.0,
S2 只减,68,107679.283,1.0,0.0,52560.471,0.99997,3815.24,1.00038,51303.571,1.0,
S2 只减,69,107679.357,1.0,0.0,52560.416,0.99997,3815.37,1.00042,51303.571,1.0,
S2 只减,70,107679.41,1.0,0.0,52560.355,0.99997,3815.484,1.00045,51303.571,1.0,
S2 只减,71,107679.48,1.0,0.0,52560.3,0.99996,3815.608,1.00048,51303.571,1.0,
S2 只减,72,107679.379,1.0,0.0,52560.177,0.99996,3815.631,1.00049,51303.571,1.0,
S2 只减,73,107679.296,1.0,0.0,52559.839,0.99996,3815.885,1.00055,51303.571,1.0,
S2 只减,74,107679.268,1.0,0.0,52559.641,0.99995,3816.056,1.0006,51303.571,1.0,
S2 只减,75,107679.24,1.0,0.0,52559.442,0.99995,3816.226,1.00064,51303.571,1.0,
S2 只减,76,107679.213,1.0,0.0,52559.394,0.99995,3816.248,1.00065,51303.571,1.0,
S2 只减,77,107679.206,1.0,0.0,52559.339,0.99995,3816.296,1.00066,51303.571,1.0,
S2 只减,78,107679.383,1.0,0.0,52559.294,0.99995,3816.518,1.00072,51303.571,1.0,
S2 只减,79,107679.296,1.0,0.0,52559.189,0.99994,3816.536,1.00072,51303.571,1.0,
S2 只减,80,107679.35,1.0,0.0,52559.12,0.99994,3816.658,1.00075,51303.571,1.0,
S2 只减,81,107679.327,1.0,0.0,52559.049,0.99994,3816.707,1.00077,51303.571,1.0,
S2 只减,82,107679.277,1.0,0.0,52558.982,0.99994,3816.723,1.00077,51303.571,1.0,
S2 只减,83,107679.226,1.0,0.0,52558.915,0.99994,3816.74,1.00078,51303.571,1.0,
S2 只减,84,107679.237,1.0,0.0,52558.869,0.99994,3816.797,1.00079,51303.571,1.0,
S2 只减,85,107679.248,1.0,0.0,52558.822,0.99994,3816.854,1.00081,51303.571,1.0,
S2 只减,86,107679.289,1.0,0.0,52558.782,0.99994,3816.935,1.00083,51303.571,1.0,
S2 只减,87,107679.239,1.0,0.0,52558.669,0.99993,3816.998,1.00084,51303.571,1.0,
S2 只减,88,107679.121,1.0,0.0,52558.527,0.99993,3817.023,1.00085,51303.571,1.0,
S2 只减,89,107679.074,1.0,0.0,52558.462,0.99993,3817.041,1.00085,51303.571,1.0,
S2 只减,90,107679.356,1.0,0.0,52558.651,0.99993,3817.134,1.00088,51303.571,1.0,
S2 只减,91,107679.274,1.0,0.0,52558.543,0.99993,3817.16,1.00089,51303.571,1.0,
S2 只减,92,107679.243,1.0,0.0,52558.431,0.99993,3817.24,1.00091,51303.571,1.0,
S2 只减,93,107679.359,1.0,0.0,52558.407,0.99993,3817.381,1.00094,51303.571,1.0,
S2 只减,94,107679.365,1.0,0.0,52558.355,0.99993,3817.438,1.00096,51303.571,1.0,
S2 只减,95,107679.35,1.0,0.0,52558.295,0.99993,3817.484,1.00097,51303.571,1.0,
S2 只减,96,107679.336,1.0,0.0,52558.235,0.99993,3817.53,1.00098,51303.571,1.0,
S2 只减,97,107679.49,1.0,0.0,52558.158,0.99992,3817.761,1.00104,51303.571,1.0,
S2 只减,98,107679.512,1.0,-0.0,52558.172,0.99992,3817.769,1.00105,51303.571,1.0,
S2 只减,99,107679.524,1.0,-0.0,52558.181,0.99992,3817.771,1.00105,51303.571,1.0,
S2 只减,100,107679.439,1.0,0.0,52558.068,0.99992,3817.8,1.00105,51303.571,1.0,
S2 只减,101,107679.544,1.0,-0.0,52558.007,0.99992,3817.965,1.0011,51303.571,1.0,
S2 只减,102,107679.441,1.0,0.0,52557.884,0.99992,3817.986,1.0011,51303.571,1.0,
S2 只减,103,107679.504,1.0,-0.0,52557.906,0.99992,3818.027,1.00111,51303.571,1.0,
S2 只减,104,107679.532,1.0,-0.0,52557.914,0.99992,3818.046,1.00112,51303.571,1.0,
S2 只减,105,107679.481,1.0,0.0,52557.843,0.99992,3818.066,1.00112,51303.571,1.0,
S2 只减,106,107679.37,1.0,0.0,52557.715,0.99992,3818.083,1.00113,51303.571,1.0,
S2 只减,107,107679.359,1.0,0.0,52557.694,0.99992,3818.094,1.00113,51303.571,1.0,
S2 只减,108,107679.339,1.0,0.0,52557.653,0.99991,3818.115,1.00114,51303.571,1.0,
S2 只减,109,107679.45,1.0,0.0,52557.653,0.99991,3818.225,1.00117,51303.571,1.0,
S2 只减,110,107679.483,1.0,0.0,52557.618,0.99991,3818.293,1.00118,51303.571,1.0,
S2 只减,111,107679.413,1.0,0.0,52557.497,0.99991,3818.345,1.0012,51303.571,1.0,
S2 只减,112,107679.256,1.0,0.0,52557.315,0.99991,3818.37,1.0012,51303.571,1.0,
S2 只减,113,107679.259,1.0,0.0,52557.236,0.99991,3818.451,1.00122,51303.571,1.0,
S2 只减,114,107679.25,1.0,0.0,52557.224,0.99991,3818.455,1.00123,51303.571,1.0,
S2 只减,115,107679.417,1.0,0.0,52557.236,0.99991,3818.61,1.00127,51303.571,1.0,
S2 只减,116,107679.585,1.0,-0.0,52557.248,0.99991,3818.765,1.00131,51303.571,1.0,
S2 只减,117,107679.596,1.0,-0.0,52557.256,0.99991,3818.768,1.00131,51303.571,1.0,
S2 只减,118,107679.498,1.0,-0.0,52557.115,0.9999,3818.812,1.00132,51303.571,1.0,
S2 只减,119,107679.532,1.0,-0.0,52557.14,0.9999,3818.82,1.00132,51303.571,1.0,
S2 只减,120,107679.392,1.0,0.0,52556.976,0.9999,3818.844,1.00133,51303.571,1.0,
S2 只减,121,107679.538,1.0,-0.0,52557.051,0.9999,3818.915,1.00135,51303.571,1.0,
S2 只减,122,107679.539,1.0,-0.0,52557.047,0.9999,3818.921,1.00135,51303.571,1.0,
S2 只减,123,107679.589,1.0,-0.0,52557.091,0.9999,3818.927,1.00135,51303.571,1.0,
S2 只减,124,107679.463,1.0,0.0,52556.917,0.9999,3818.974,1.00136,51303.571,1.0,
S2 只减,125,107679.564,1.0,-0.0,52556.869,0.9999,3819.124,1.0014,51303.571,1.0,
S2 只减,126,107679.666,1.0,-0.0,52556.821,0.9999,3819.273,1.00144,51303.571,1.0,
S2 只减,127,107679.593,1.0,-0.0,52556.704,0.9999,3819.317,1.00145,51303.571,1.0,
S2 只减,128,107679.629,1.0,-0.0,52556.629,0.9999,3819.428,1.00148,51303.571,1.0,
S2 只减,129,107679.6,1.0,-0.0,52556.538,0.99989,3819.49,1.0015,51303.571,1.0,
S2 只减,130,107679.784,1.0,-0.0,52556.606,0.99989,3819.606,1.00153,51303.571,1.0,
S2 只减,131,107679.787,1.0,-0.0,52556.605,0.99989,3819.61,1.00153,51303.571,1.0,
S2 只减,132,107679.902,1.0,-0.0,52556.574,0.99989,3819.757,1.00157,51303.571,1.0,
S2 只减,133,107679.809,1.0,-0.0,52556.456,0.99989,3819.782,1.00157,51303.571,1.0,
S2 只减,134,107679.764,1.0,-0.0,52556.357,0.99989,3819.836,1.00159,51303.571,1.0,
S2 只减,135,107679.64,1.0,-0.0,52556.204,0.99989,3819.864,1.0016,51303.571,1.0,
S2 只减,136,107679.617,1.0,-0.0,52556.158,0.99989,3819.888,1.0016,51303.571,1.0,
S2 只减,137,107679.904,1.0,-0.0,52556.289,0.99989,3820.044,1.00164,51303.571,1.0,
S2 只减,138,107679.946,1.0,-0.0,52556.325,0.99989,3820.05,1.00164,51303.571,1.0,
S2 只减,139,107680.034,1.00001,-0.001,52556.32,0.99989,3820.143,1.00167,51303.571,1.0,
S2 只减,140,107679.975,1.0,-0.0,52556.237,0.99989,3820.167,1.00167,51303.571,1.0,
S2 只减,141,107680.159,1.00001,-0.001,52556.206,0.99989,3820.381,1.00173,51303.571,1.0,
S2 只减,142,107680.412,1.00001,-0.001,52556.287,0.99989,3820.554,1.00178,51303.571,1.0,
S2 只减,143,107680.452,1.00001,-0.001,52556.239,0.99989,3820.642,1.0018,51303.571,1.0,
S2 只减,144,107680.383,1.00001,-0.001,52556.15,0.99989,3820.661,1.0018,51303.571,1.0,
S2 只减,145,107680.648,1.00001,-0.001,52556.247,0.99989,3820.83,1.00185,51303.571,1.0,
S2 只减,146,107680.828,1.00001,-0.001,52556.273,0.99989,3820.984,1.00189,51303.571,1.0,
S2 只减,147,107680.719,1.00001,-0.001,52556.136,0.99989,3821.011,1.0019,51303.571,1.0,
S2 只减,148,107680.694,1.00001,-0.001,52556.085,0.99988,3821.037,1.0019,51303.571,1.0,
S2 只减,149,107680.58,1.00001,-0.001,52555.941,0.99988,3821.067,1.00191,51303.571,1.0,
S2 只减,150,107680.621,1.00001,-0.001,52555.972,0.99988,3821.077,1.00191,51303.571,1.0,
S2 只减,151,107680.616,1.00001,-0.001,52555.96,0.99988,3821.085,1.00192,51303.571,1.0,
S2 只减,152,107680.625,1.00001,-0.001,52555.946,0.99988,3821.107,1.00192,51303.571,1.0,
S2 只减,153,107680.635,1.00001,-0.001,52555.935,0.99988,3821.128,1.00193,51303.571,1.0,
S2 只减,154,107680.683,1.00001,-0.001,52555.894,0.99988,3821.217,1.00195,51303.571,1.0,
S2 只减,155,107680.696,1.00001,-0.001,52555.89,0.99988,3821.235,1.00195,51303.571,1.0,
S2 只减,156,107680.62,1.00001,-0.001,52555.769,0.99988,3821.279,1.00197,51303.571,1.0,
S2 只减,157,107680.69,1.00001,-0.001,52555.806,0.99988,3821.312,1.00197,51303.571,1.0,
S2 只减,158,107680.635,1.00001,-0.001,52555.723,0.99988,3821.341,1.00198,51303.571,1.0,
S2 只减,159,107680.663,1.00001,-0.001,52555.567,0.99987,3821.524,1.00203,51303.571,1.0,10%
S2 只减,160,107680.666,1.00001,-0.001,52555.542,0.99987,3821.552,1.00204,51303.571,1.0,
S2 只减,161,107680.517,1.00001,-0.001,52555.359,0.99987,3821.587,1.00205,51303.571,1.0,
S2 只减,162,107680.448,1.00001,-0.001,52555.243,0.99987,3821.634,1.00206,51303.571,1.0,
S2 只减,163,107680.38,1.00001,-0.001,52555.127,0.99987,3821.682,1.00207,51303.571,1.0,
S2 只减,164,107680.245,1.00001,-0.001,52554.935,0.99986,3821.739,1.00209,51303.571,1.0,
S2 只减,165,107680.218,1.00001,-0.001,52554.878,0.99986,3821.768,1.00209,51303.571,1.0,
S2 只减,166,107680.463,1.00001,-0.001,52554.883,0.99986,3822.009,1.00216,51303.571,1.0,
S2 只减,167,107680.502,1.00001,-0.001,52554.902,0.99986,3822.029,1.00216,51303.571,1.0,
S2 只减,168,107680.806,1.00001,-0.001,52555.047,0.99987,3822.187,1.0022,51303.571,1.0,
S2 只减,169,107680.781,1.00001,-0.001,52555.002,0.99986,3822.208,1.00221,51303.571,1.0,
S2 只减,170,107680.901,1.00001,-0.001,52554.967,0.99986,3822.363,1.00225,51303.571,1.0,
S2 只减,171,107680.823,1.00001,-0.001,52554.868,0.99986,3822.383,1.00226,51303.571,1.0,
S2 只减,172,107680.865,1.00001,-0.001,52554.884,0.99986,3822.41,1.00226,51303.571,1.0,
S2 只减,173,107680.908,1.00001,-0.001,52554.9,0.99986,3822.436,1.00227,51303.571,1.0,
S2 只减,174,107680.951,1.00001,-0.001,52554.917,0.99986,3822.463,1.00228,51303.571,1.0,
S2 只减,175,107680.994,1.00001,-0.001,52554.933,0.99986,3822.49,1.00228,51303.571,1.0,
S2 只减,176,107681.037,1.00001,-0.001,52554.949,0.99986,3822.517,1.00229,51303.571,1.0,
S2 只减,177,107681.081,1.00001,-0.001,52554.966,0.99986,3822.544,1.0023,51303.571,1.0,
S2 只减,178,107680.714,1.00001,-0.001,52554.549,0.99986,3822.594,1.00231,51303.571,1.0,
S2 只减,179,107680.763,1.00001,-0.001,52554.449,0.99985,3822.742,1.00235,51303.571,1.0,
S2 只减,180,107680.776,1.00001,-0.001,52554.451,0.99985,3822.754,1.00235,51303.571,1.0,
S2 只减,181,107680.643,1.00001,-0.001,52554.283,0.99985,3822.789,1.00236,51303.571,1.0,
S2 只减,182,107680.787,1.00001,-0.001,52554.194,0.99985,3823.021,1.00242,51303.571,1.0,
S2 只减,183,107680.512,1.00001,-0.001,52553.449,0.99983,3823.492,1.00255,51303.571,1.0,
S2 只减,184,107680.567,1.00001,-0.001,52553.494,0.99984,3823.502,1.00255,51303.571,1.0,
S2 只减,185,107680.538,1.00001,-0.001,52553.433,0.99983,3823.534,1.00256,51303.571,1.0,
S2 只减,186,107680.509,1.00001,-0.001,52553.373,0.99983,3823.565,1.00257,51303.571,1.0,
S2 只减,187,107680.42,1.00001,-0.001,52553.199,0.99983,3823.649,1.00259,51303.571,1.0,
S2 只减,188,107680.311,1.00001,-0.001,52553.071,0.99983,3823.668,1.00259,51303.571,1.0,
S2 只减,189,107680.354,1.00001,-0.001,52553.093,0.99983,3823.69,1.0026,51303.571,1.0,
S2 只减,190,107680.431,1.00001,-0.001,52553.107,0.99983,3823.752,1.00261,51303.571,1.0,
S2 只减,191,107680.424,1.00001,-0.001,52553.096,0.99983,3823.756,1.00262,51303.571,1.0,
S2 只减,192,107680.412,1.00001,-0.001,52552.97,0.99983,3823.871,1.00265,51303.571,1.0,
S2 只减,193,107680.316,1.00001,-0.001,52552.854,0.99982,3823.891,1.00265,51303.571,1.0,
S2 只减,194,107680.359,1.00001,-0.001,52552.819,0.99982,3823.969,1.00267,51303.571,1.0,
S2 只减,195,107680.548,1.00001,-0.001,52552.784,0.99982,3824.193,1.00273,51303.571,1.0,
S2 只减,196,107680.683,1.00001,-0.001,52552.859,0.99982,3824.252,1.00275,51303.571,1.0,
S2 只减,197,107680.702,1.00001,-0.001,52552.777,0.99982,3824.354,1.00277,51303.571,1.0,
S2 只减,198,107680.593,1.00001,-0.001,52552.601,0.99982,3824.421,1.00279,51303.571,1.0,
S2 只减,199,107680.441,1.00001,-0.001,52552.381,0.99981,3824.489,1.00281,51303.571,1.0,
S2 只减,200,107680.529,1.00001,-0.001,52552.346,0.99981,3824.612,1.00284,51303.571,1.0,
S2 只减,201,107680.347,1.00001,-0.001,52552.1,0.99981,3824.675,1.00286,51303.571,1.0,
S2 只减,202,107680.301,1.00001,-0.001,52551.932,0.99981,3824.798,1.00289,51303.571,1.0,
S2 只减,203,107680.313,1.00001,-0.001,52551.926,0.99981,3824.815,1.00289,51303.571,1.0,
S2 只减,204,107680.402,1.00001,-0.001,52551.772,0.9998,3825.058,1.00296,51303.571,1.0,
S2 只减,205,107680.917,1.00001,-0.001,52552.064,0.99981,3825.281,1.00302,51303.571,1.0,
S2 只减,206,107680.869,1.00001,-0.001,52552.01,0.99981,3825.287,1.00302,51303.571,1.0,
S2 只减,207,107680.694,1.00001,-0.001,52551.8,0.9998,3825.322,1.00303,51303.571,1.0,
S2 只减,208,107680.511,1.00001,-0.001,52551.57,0.9998,3825.369,1.00304,51303.571,1.0,
S2 只减,209,107680.871,1.00001,-0.001,52551.679,0.9998,3825.621,1.0031,51303.571,1.0,
S2 只减,210,107680.736,1.00001,-0.001,52551.478,0.9998,3825.687,1.00312,51303.571,1.0,
S2 只减,211,107680.692,1.00001,-0.001,52551.335,0.99979,3825.785,1.00315,51303.571,1.0,
S2 只减,212,107680.647,1.00001,-0.001,52551.194,0.99979,3825.882,1.00317,51303.571,1.0,
S2 只减,213,107680.722,1.00001,-0.001,52551.168,0.99979,3825.982,1.0032,51303.571,1.0,
S2 只减,214,107680.811,1.00001,-0.001,52551.082,0.99979,3826.157,1.00325,51303.571,1.0,
S2 只减,215,107680.9,1.00001,-0.001,52550.996,0.99979,3826.333,1.00329,51303.571,1.0,
S2 只减,216,107681.113,1.00002,-0.002,52551.003,0.99979,3826.538,1.00335,51303.571,1.0,
S2 只减,217,107681.051,1.00001,-0.001,52550.817,0.99978,3826.662,1.00338,51303.571,1.0,
S2 只减,218,107680.935,1.00001,-0.001,52550.629,0.99978,3826.734,1.0034,51303.571,1.0,
S2 只减,219,107680.725,1.00001,-0.001,52550.368,0.99978,3826.786,1.00341,51303.571,1.0,
S2 只减,220,107681.208,1.00002,-0.002,52550.639,0.99978,3826.998,1.00347,51303.571,1.0,
S2 只减,221,107681.166,1.00002,-0.002,52550.59,0.99978,3827.004,1.00347,51303.571,1.0,
S2 只减,222,107681.485,1.00002,-0.002,52550.709,0.99978,3827.205,1.00352,51303.571,1.0,
S2 只减,223,107681.804,1.00002,-0.002,52550.828,0.99978,3827.405,1.00357,51303.571,1.0,
S2 只减,224,107681.938,1.00002,-0.002,52550.657,0.99978,3827.71,1.00365,51303.571,1.0,
S2 只减,225,107682.002,1.00002,-0.002,52550.531,0.99978,3827.899,1.0037,51303.571,1.0,
S2 只减,226,107681.755,1.00002,-0.002,52550.239,0.99977,3827.944,1.00371,51303.571,1.0,
S2 只减,227,107681.592,1.00002,-0.002,52550.059,0.99977,3827.962,1.00372,51303.571,1.0,
S2 只减,228,107681.55,1.00002,-0.002,52549.77,0.99976,3828.209,1.00378,51303.571,1.0,
S2 只减,229,107681.524,1.00002,-0.002,52549.725,0.99976,3828.228,1.00379,51303.571,1.0,
S2 只减,230,107681.409,1.00002,-0.002,52549.491,0.99976,3828.346,1.00382,51303.571,1.0,
S2 只减,231,107681.428,1.00002,-0.002,52549.395,0.99976,3828.462,1.00385,51303.571,1.0,
S2 只减,232,107682.117,1.00002,-0.002,52549.809,0.99977,3828.737,1.00392,51303.571,1.0,
S2 只减,233,107682.347,1.00003,-0.003,52549.876,0.99977,3828.9,1.00396,51303.571,1.0,
S2 只减,234,107682.064,1.00002,-0.002,52549.532,0.99976,3828.96,1.00398,51303.571,1.0,
S2 只减,235,107682.089,1.00002,-0.002,52549.551,0.99976,3828.967,1.00398,51303.571,1.0,
S2 只减,236,107681.876,1.00002,-0.002,52549.278,0.99976,3829.027,1.004,51303.571,1.0,
S2 只减,237,107681.664,1.00002,-0.002,52549.004,0.99975,3829.088,1.00401,51303.571,1.0,
S2 只减,238,107681.645,1.00002,-0.002,52548.686,0.99974,3829.388,1.00409,51303.571,1.0,
S2 只减,239,107681.686,1.00002,-0.002,52548.716,0.99974,3829.398,1.0041,51303.571,1.0,
S2 只减,240,107681.73,1.00002,-0.002,52548.715,0.99974,3829.443,1.00411,51303.571,1.0,
S2 只减,241,107682.2,1.00003,-0.003,52548.93,0.99975,3829.699,1.00417,51303.571,1.0,
S2 只减,242,107682.027,1.00002,-0.002,52548.719,0.99974,3829.736,1.00418,51303.571,1.0,
S2 只减,243,107682.001,1.00002,-0.002,52548.675,0.99974,3829.755,1.00419,51303.571,1.0,
S2 只减,244,107681.768,1.00002,-0.002,52548.405,0.99974,3829.792,1.0042,51303.571,1.0,
S2 只减,245,107681.78,1.00002,-0.002,52548.376,0.99974,3829.833,1.00421,51303.571,1.0,
S2 只减,246,107681.944,1.00002,-0.002,52548.412,0.99974,3829.96,1.00424,51303.571,1.0,
S2 只减,247,107681.958,1.00002,-0.002,52548.413,0.99974,3829.973,1.00425,51303.571,1.0,
S2 只减,248,107681.992,1.00002,-0.002,52548.403,0.99974,3830.018,1.00426,51303.571,1.0,
S2 只减,249,107681.798,1.00002,-0.002,52548.17,0.99973,3830.057,1.00427,51303.571,1.0,
S2 只减,250,107681.71,1.00002,-0.002,52548.04,0.99973,3830.099,1.00428,51303.571,1.0,
S2 只减,251,107681.49,1.00002,-0.002,52547.775,0.99973,3830.143,1.00429,51303.571,1.0,
S2 只减,252,107681.212,1.00002,-0.002,52547.447,0.99972,3830.194,1.0043,51303.571,1.0,
S2 只减,253,107681.165,1.00002,-0.002,52547.343,0.99972,3830.25,1.00432,51303.571,1.0,
S2 只减,254,107681.176,1.00002,-0.002,52547.317,0.99972,3830.287,1.00433,51303.571,1.0,
S2 只减,255,107681.186,1.00002,-0.002,52547.29,0.99972,3830.325,1.00434,51303.571,1.0,
S2 只减,256,107681.236,1.00002,-0.002,52547.29,0.99972,3830.375,1.00435,51303.571,1.0,
S2 只减,257,107681.277,1.00002,-0.002,52547.275,0.99972,3830.431,1.00437,51303.571,1.0,
S2 只减,258,107681.864,1.00002,-0.002,52547.544,0.99972,3830.748,1.00445,51303.571,1.0,
S2 只减,259,107681.645,1.00002,-0.002,52547.277,0.99972,3830.796,1.00446,51303.571,1.0,
S2 只减,260,107681.664,1.00002,-0.002,52547.272,0.99972,3830.82,1.00447,51303.571,1.0,
S2 只减,261,107681.491,1.00002,-0.002,52547.082,0.99971,3830.838,1.00447,51303.571,1.0,
S2 只减,262,107681.388,1.00002,-0.002,52546.937,0.99971,3830.879,1.00448,51303.571,1.0,
S2 只减,263,107681.469,1.00002,-0.002,52546.98,0.99971,3830.917,1.00449,51303.571,1.0,
S2 只减,264,107681.18,1.00002,-0.002,52546.619,0.9997,3830.989,1.00451,51303.571,1.0,
S2 只减,265,107681.351,1.00002,-0.002,52546.572,0.9997,3831.207,1.00457,51303.571,1.0,
S2 只减,266,107681.462,1.00002,-0.002,52546.41,0.9997,3831.481,1.00464,51303.571,1.0,
