情景,变化站点数,M,M/M_base,相对改善%,M_access,M_access/base,M_crowd,M_crowd/base,M_reach,M_reach/base,比例节点
S3 等量调配,34,70169.593,0.65165,34.835,50617.495,0.963,3827.098,1.00349,15725.0,0.30651,
S3 等量调配,35,70130.889,0.65129,34.871,50582.383,0.96233,3823.506,1.00255,15725.0,0.30651,
S3 等量调配,36,70092.471,0.65094,34.906,50547.658,0.96167,3819.814,1.00158,15725.0,0.30651,
S3 等量调配,37,70055.686,0.65059,34.941,50512.974,0.96101,3817.711,1.00103,15725.0,0.30651,
S3 等量调配,38,70019.784,0.65026,34.974,50480.718,0.9604,3814.065,1.00007,15725.0,0.30651,
S3 等量调配,39,69984.177,0.64993,35.007,50448.215,0.95978,3810.962,0.99926,15725.0,0.30651,
S3 等量调配,40,69948.74,0.6496,35.04,50416.153,0.95917,3807.587,0.99838,15725.0,0.30651,
S3 等量调配,41,69913.541,0.64927,35.073,50381.622,0.95852,3806.919,0.9982,15725.0,0.30651,
S3 等量调配,42,69878.519,0.64895,35.105,50350.224,0.95792,3803.295,0.99725,15725.0,0.30651,
S3 等量调配,43,69846.395,0.64865,35.135,50321.592,0.95737,3799.804,0.99634,15725.0,0.30651,
S3 等量调配,44,69815.341,0.64836,35.164,50294.212,0.95685,3796.128,0.99537,15725.0,0.30651,
S3 等量调配,45,69784.486,0.64808,35.192,50267.028,0.95634,3792.458,0.99441,15725.0,0.30651,
S3 等量调配,46,69754.899,0.6478,35.22,50241.089,0.95584,3788.811,0.99345,15725.0,0.30651,
S3 等量调配,47,69725.77,0.64753,35.247,50215.395,0.95535,3785.375,0.99255,15725.0,0.30651,
S3 等量调配,48,69697.24,0.64727,35.273,50190.321,0.95488,3781.919,0.99165,15725.0,0.30651,
S3 等量调配,49,69669.367,0.64701,35.299,50166.034,0.95441,3778.333,0.99071,15725.0,0.30651,
S3 等量调配,50,69642.167,0.64675,35.325,50139.848,0.95392,3777.319,0.99044,15725.0,0.30651,
S3 等量调配,51,69615.679,0.64651,35.349,50116.098,0.95346,3774.581,0.98972,15725.0,0.30651,
S3 等量调配,52,69589.945,0.64627,35.373,50093.875,0.95304,3771.07,0.9888,15725.0,0.30651,
S3 等量调配,53,69565.195,0.64604,35.396,50072.831,0.95264,3767.363,0.98783,15725.0,0.30651,
S3 等量调配,54,69541.404,0.64582,35.418,50050.818,0.95222,3765.586,0.98736,15725.0,0.30651,
S3 等量调配,55,69517.942,0.6456,35.44,50030.804,0.95184,3762.137,0.98646,15725.0,0.30651,
S3 等量调配,56,69494.439,0.64538,35.462,50010.973,0.95146,3758.466,0.9855,15725.0,0.30651,
S3 等量调配,57,69471.13,0.64517,35.483,49991.256,0.95109,3754.873,0.98455,15725.0,0.30651,
S3 等量调配,58,69448.018,0.64495,35.505,49971.729,0.95072,3751.289,0.98361,15725.0,0.30651,
S3 等量调配,59,69425.176,0.64474,35.526,49951.931,0.95034,3748.245,0.98282,15725.0,0.30651,
S3 等量调配,60,69403.417,0.64454,35.546,49932.668,0.94997,3745.749,0.98216,15725.0,0.30651,
S3 等量调配,61,69382.163,0.64434,35.566,49913.822,0.94962,3743.341,0.98153,15725.0,0.30651,
S3 等量调配,62,69360.749,0.64414,35.586,49896.098,0.94928,3739.651,0.98056,15725.0,0.30651,
S3 等量调配,63,69339.561,0.64394,35.606,49878.454,0.94894,3736.107,0.97963,15725.0,0.30651,
S3 等量调配,64,69319.014,0.64375,35.625,49861.365,0.94862,3732.649,0.97873,15725.0,0.30651,
S3 等量调配,65,69298.459,0.64356,35.644,49844.401,0.94829,3729.058,0.97779,15725.0,0.30651,
S3 等量调配,66,69278.394,0.64338,35.662,49827.835,0.94798,3725.559,0.97687,15725.0,0.30651,
S3 等量调配,67,69258.422,0.64319,35.681,49811.468,0.94767,3721.953,0.97592,15725.0,0.30651,
S3 等量调配,68,69238.433,0.643,35.7,49793.369,0.94732,3720.064,0.97543,15725.0,0.30651,
S3 等量调配,69,69219.011,0.64282,35.718,49777.532,0.94702,3716.479,0.97449,15725.0,0.30651,
S3 等量调配,70,69199.769,0.64265,35.735,49759.352,0.94668,3715.417,0.97421,15725.0,0.30651,
S3 等量调配,71,69180.836,0.64247,35.753,49743.76,0.94638,3712.075,0.97333,15725.0,0.30651,
S3 等量调配,72,69161.876,0.64229,35.771,49728.449,0.94609,3708.427,0.97238,15725.0,0.30651,
S3 等量调配,73,69143.126,0.64212,35.788,49713.175,0.9458,3704.951,0.97146,15725.0,0.30651,
S3 等量调配,74,69124.532,0.64195,35.805,49697.063,0.94549,3702.469,0.97081,15725.0,0.30651,
S3 等量调配,75,69106.044,0.64178,35.822,49681.305,0.94519,3699.739,0.9701,15725.0,0.30651,
S3 等量调配,76,69087.98,0.64161,35.839,49666.597,0.94491,3696.383,0.96922,15725.0,0.30651,
S3 等量调配,77,69069.925,0.64144,35.856,49651.513,0.94462,3693.411,0.96844,15725.0,0.30651,
S3 等量调配,78,69052.524,0.64128,35.872,49637.506,0.94436,3690.019,0.96755,15725.0,0.30651,
S3 等量调配,79,69034.948,0.64112,35.888,49623.485,0.94409,3686.464,0.96662,15725.0,0.30651,
S3 等量调配,80,69017.65,0.64095,35.905,49609.755,0.94383,3682.895,0.96568,15725.0,0.30651,5%
S3 等量调配,81,69000.459,0.64079,35.921,49596.031,0.94357,3679.429,0.96477,15725.0,0.30651,
S3 等量调配,82,68983.304,0.64064,35.936,49581.065,0.94328,3677.24,0.9642,15725.0,0.30651,
S3 等量调配,83,68966.383,0.64048,35.952,49567.84,0.94303,3673.543,0.96323,15725.0,0.30651,
S3 等量调配,84,68949.554,0.64032,35.968,49554.606,0.94278,3669.948,0.96229,15725.0,0.30651,
S3 等量调配,85,68932.849,0.64017,35.983,49540.278,0.94251,3667.571,0.96166,15725.0,0.30651,
S3 等量调配,86,68916.982,0.64002,35.998,49527.993,0.94227,3663.989,0.96072,15725.0,0.30651,
S3 等量调配,87,68901.034,0.63987,36.013,49514.807,0.94202,3661.226,0.96,15725.0,0.30651,
S3 等量调配,88,68885.08,0.63972,36.028,49502.39,0.94179,3657.691,0.95907,15725.0,0.30651,
S3 等量调配,89,68869.429,0.63958,36.042,49490.181,0.94156,3654.248,0.95817,15725.0,0.30651,
S3 等量调配,90,68854.071,0.63944,36.056,49477.663,0.94132,3651.408,0.95742,15725.0,0.30651,
S3 等量调配,91,68838.479,0.63929,36.071,49464.793,0.94107,3648.685,0.95671,15725.0,0.30651,
S3 等量调配,92,68823.394,0.63915,36.085,49453.075,0.94085,3645.319,0.95583,15725.0,0.30651,
S3 等量调配,93,68808.506,0.63901,36.099,49441.623,0.94063,3641.884,0.95493,15725.0,0.30651,
S3 等量调配,94,68793.516,0.63887,36.113,49429.304,0.9404,3639.212,0.95423,15725.0,0.30651,
S3 等量调配,95,68778.742,0.63874,36.126,49417.386,0.94017,3636.356,0.95348,15725.0,0.30651,
S3 等量调配,96,68763.697,0.6386,36.14,49405.992,0.93995,3632.704,0.95252,15725.0,0.30651,
S3 等量调配,97,68749.247,0.63846,36.154,49394.979,0.93974,3629.268,0.95162,15725.0,0.30651,
S3 等量调配,98,68734.894,0.63833,36.167,49383.694,0.93953,3626.2,0.95081,15725.0,0.30651,
S3 等量调配,99,68720.667,0.6382,36.18,49373.17,0.93933,3622.497,0.94984,15725.0,0.30651,
S3 等量调配,100,68705.753,0.63806,36.194,49361.83,0.93911,3618.923,0.94891,15725.0,0.30651,
S3 等量调配,101,68691.839,0.63793,36.207,49351.272,0.93891,3615.567,0.94803,15725.0,0.30651,
S3 等量调配,102,68677.639,0.6378,36.22,49340.709,0.93871,3611.931,0.94707,15725.0,0.30651,
S3 等量调配,103,68663.515,0.63767,36.233,49330.061,0.93851,3608.454,0.94616,15725.0,0.30651,
S3 等量调配,104,68649.698,0.63754,36.246,49319.779,0.93831,3604.919,0.94523,15725.0,0.30651,
S3 等量调配,105,68635.968,0.63741,36.259,49309.573,0.93812,3601.395,0.94431,15725.0,0.30651,
S3 等量调配,106,68621.951,0.63728,36.272,49299.254,0.93792,3597.697,0.94334,15725.0,0.30651,
S3 等量调配,107,68608.569,0.63716,36.284,49289.168,0.93773,3594.401,0.94248,15725.0,0.30651,
S3 等量调配,108,68595.229,0.63703,36.297,49278.579,0.93753,3591.651,0.94176,15725.0,0.30651,
S3 等量调配,109,68582.054,0.63691,36.309,49268.927,0.93735,3588.127,0.94083,15725.0,0.30651,
S3 等量调配,110,68568.877,0.63679,36.321,49258.621,0.93715,3585.256,0.94008,15725.0,0.30651,
S3 等量调配,111,68555.637,0.63666,36.334,49248.888,0.93696,3581.749,0.93916,15725.0,0.30651,
S3 等量调配,112,68541.985,0.63654,36.346,49238.912,0.93678,3578.073,0.9382,15725.0,0.30651,
S3 等量调配,113,68528.961,0.63642,36.358,49229.479,0.9366,3574.481,0.93725,15725.0,0.30651,
S3 等量调配,114,68516.044,0.6363,36.37,49220.221,0.93642,3570.822,0.93629,15725.0,0.30651,
S3 等量调配,115,68503.404,0.63618,36.382,49209.938,0.93622,3568.465,0.93568,15725.0,0.30651,
S3 等量调配,116,68491.04,0.63606,36.394,49201.036,0.93605,3565.003,0.93477,15725.0,0.30651,
S3 等量调配,117,68478.62,0.63595,36.405,49192.072,0.93588,3561.548,0.93386,15725.0,0.30651,
S3 等量调配,118,68466.171,0.63583,36.417,49181.465,0.93568,3559.706,0.93338,15725.0,0.30651,
S3 等量调配,119,68453.938,0.63572,36.428,49172.589,0.93551,3556.348,0.9325,15725.0,0.30651,
S3 等量调配,120,68441.658,0.63561,36.439,49163.868,0.93535,3552.789,0.93157,15725.0,0.30651,
S3 等量调配,121,68429.656,0.63549,36.451,49153.841,0.93516,3550.815,0.93105,15725.0,0.30651,
S3 等量调配,122,68417.571,0.63538,36.462,49144.713,0.93498,3547.858,0.93027,15725.0,0.30651,
S3 等量调配,123,68405.643,0.63527,36.473,49135.821,0.93481,3544.821,0.92948,15725.0,0.30651,
S3 等量调配,124,68393.645,0.63516,36.484,49127.39,0.93465,3541.255,0.92854,15725.0,0.30651,
S3 等量调配,125,68381.873,0.63505,36.495,49119.16,0.9345,3537.713,0.92761,15725.0,0.30651,
S3 等量调配,126,68370.131,0.63494,36.506,49110.807,0.93434,3534.323,0.92672,15725.0,0.30651,
S3 等量调配,127,68358.286,0.63483,36.517,49101.935,0.93417,3531.351,0.92594,15725.0,0.30651,
S3 等量调配,128,68346.661,0.63472,36.528,49093.602,0.93401,3528.059,0.92508,15725.0,0.30651,
S3 等量调配,129,68334.956,0.63461,36.539,49085.34,0.93385,3524.617,0.92418,15725.0,0.30651,
S3 等量调配,130,68323.534,0.63451,36.549,49075.614,0.93367,3522.92,0.92373,15725.0,0.30651,
S3 等量调配,131,68311.949,0.6344,36.56,49066.682,0.9335,3520.267,0.92304,15725.0,0.30651,
S3 等量调配,132,68300.684,0.6343,36.57,49057.714,0.93333,3517.971,0.92244,15725.0,0.30651,
S3 等量调配,133,68289.154,0.63419,36.581,49049.744,0.93318,3514.409,0.9215,15725.0,0.30651,
S3 等量调配,134,68277.92,0.63408,36.592,49042.091,0.93303,3510.829,0.92056,15725.0,0.30651,
S3 等量调配,135,68266.497,0.63398,36.602,49034.356,0.93288,3507.141,0.9196,15725.0,0.30651,
S3 等量调配,136,68255.384,0.63388,36.612,49026.526,0.93273,3503.858,0.91874,15725.0,0.30651,
S3 等量调配,137,68244.54,0.63377,36.623,49018.845,0.93259,3500.695,0.91791,15725.0,0.30651,
S3 等量调配,138,68233.603,0.63367,36.633,49009.759,0.93242,3498.844,0.91742,15725.0,0.30651,
S3 等量调配,139,68222.704,0.63357,36.643,49002.474,0.93228,3495.23,0.91647,15725.0,0.30651,
S3 等量调配,140,68211.881,0.63347,36.653,48994.42,0.93212,3492.46,0.91575,15725.0,0.30651,
S3 等量调配,141,68201.263,0.63337,36.663,48986.775,0.93198,3489.489,0.91497,15725.0,0.30651,
S3 等量调配,142,68190.808,0.63328,36.672,48979.651,0.93184,3486.157,0.91409,15725.0,0.30651,
S3 等量调配,143,68180.169,0.63318,36.682,48972.639,0.93171,3482.53,0.91314,15725.0,0.30651,
S3 等量调配,144,68169.406,0.63308,36.692,48965.501,0.93157,3478.905,0.91219,15725.0,0.30651,
S3 等量调配,145,68159.135,0.63298,36.702,48958.615,0.93144,3475.521,0.91131,15725.0,0.30651,
S3 等量调配,146,68148.848,0.63289,36.711,48950.82,0.93129,3473.028,0.91065,15725.0,0.30651,
S3 等量调配,147,68138.193,0.63279,36.721,48943.787,0.93116,3469.406,0.9097,15725.0,0.30651,
S3 等量调配,148,68127.909,0.63269,36.731,48936.705,0.93103,3466.204,0.90886,15725.0,0.30651,
S3 等量调配,149,68117.573,0.6326,36.74,48928.219,0.93086,3464.354,0.90838,15725.0,0.30651,
S3 等量调配,150,68107.455,0.6325,36.75,48918.86,0.93069,3463.595,0.90818,15725.0,0.30651,
S3 等量调配,151,68097.419,0.63241,36.759,48911.374,0.93054,3461.045,0.90751,15725.0,0.30651,
S3 等量调配,152,68087.413,0.63232,36.768,48904.152,0.93041,3458.262,0.90678,15725.0,0.30651,
S3 等量调配,153,68077.328,0.63222,36.778,48897.654,0.93028,3454.673,0.90584,15725.0,0.30651,
S3 等量调配,154,68067.523,0.63213,36.787,48890.886,0.93015,3451.637,0.90504,15725.0,0.30651,
S3 等量调配,155,68057.777,0.63204,36.796,48884.12,0.93003,3448.658,0.90426,15725.0,0.30651,
S3 等量调配,156,68048.007,0.63195,36.805,48877.769,0.9299,3445.237,0.90337,15725.0,0.30651,
S3 等量调配,157,68038.355,0.63186,36.814,48871.068,0.92978,3442.287,0.90259,15725.0,0.30651,
S3 等量调配,158,68028.636,0.63177,36.823,48864.702,0.92966,3438.934,0.90171,15725.0,0.30651,
S3 等量调配,159,68019.061,0.63168,36.832,48858.526,0.92954,3435.535,0.90082,15725.0,0.30651,10%
S3 等量调配,160,68009.59,0.63159,36.841,48852.74,0.92943,3431.851,0.89986,15725.0,0.30651,
S3 等量调配,161,68000.018,0.6315,36.85,48845.873,0.9293,3429.145,0.89915,15725.0,0.30651,
S3 等量调配,162,67990.625,0.63142,36.858,48840.13,0.92919,3425.495,0.89819,15725.0,0.30651,
S3 等量调配,163,67981.278,0.63133,36.867,48834.168,0.92907,3422.11,0.8973,15725.0,0.30651,
S3 等量调配,164,67971.902,0.63124,36.876,48827.441,0.92895,3419.461,0.89661,15725.0,0.30651,
S3 等量调配,165,67962.61,0.63116,36.884,48821.795,0.92884,3415.814,0.89565,15725.0,0.30651,
S3 等量调配,166,67953.612,0.63107,36.893,48813.406,0.92868,3415.206,0.89549,15725.0,0.30651,
S3 等量调配,167,67941.546,0.63096,36.904,48805.036,0.92852,3411.511,0.89452,15725.0,0.30651,
S3 等量调配,168,67932.708,0.63088,36.912,48799.633,0.92842,3408.075,0.89362,15725.0,0.30651,
S3 等量调配,169,67923.574,0.63079,36.921,48794.161,0.92831,3404.413,0.89266,15725.0,0.30651,
S3 等量调配,170,67914.614,0.63071,36.929,48788.588,0.92821,3401.026,0.89177,15725.0,0.30651,
S3 等量调配,171,67905.404,0.63063,36.937,48780.914,0.92806,3399.489,0.89137,15725.0,0.30651,
S3 等量调配,172,67896.523,0.63054,36.946,48774.79,0.92795,3396.734,0.89065,15725.0,0.30651,
S3 等量调配,173,67887.631,0.63046,36.954,48769.529,0.92785,3393.103,0.8897,15725.0,0.30651,
S3 等量调配,174,67878.737,0.63038,36.962,48763.418,0.92773,3390.32,0.88897,15725.0,0.30651,
S3 等量调配,175,67869.657,0.63029,36.971,48757.816,0.92762,3386.841,0.88805,15725.0,0.30651,
S3 等量调配,176,67860.885,0.63021,36.979,48750.232,0.92748,3385.653,0.88774,15725.0,0.30651,
S3 等量调配,177,67852.16,0.63013,36.987,48745.032,0.92738,3382.128,0.88682,15725.0,0.30651,
S3 等量调配,178,67842.958,0.63005,36.995,48739.173,0.92727,3378.786,0.88594,15725.0,0.30651,
S3 等量调配,179,67834.226,0.62996,37.004,48733.821,0.92717,3375.405,0.88505,15725.0,0.30651,
S3 等量调配,180,67825.533,0.62988,37.012,48728.72,0.92707,3371.813,0.88411,15725.0,0.30651,
S3 等量调配,181,67816.683,0.6298,37.02,48721.655,0.92693,3370.028,0.88365,15725.0,0.30651,
S3 等量调配,182,67808.212,0.62972,37.028,48716.377,0.92683,3366.835,0.88281,15725.0,0.30651,
S3 等量调配,183,67799.123,0.62964,37.036,48710.596,0.92672,3363.527,0.88194,15725.0,0.30651,
S3 等量调配,184,67790.338,0.62956,37.044,48705.476,0.92663,3359.862,0.88098,15725.0,0.30651,
S3 等量调配,185,67781.766,0.62948,37.052,48700.15,0.92653,3356.616,0.88013,15725.0,0.30651,
S3 等量调配,186,67773.234,0.6294,37.06,48694.473,0.92642,3353.761,0.87938,15725.0,0.30651,
S3 等量调配,187,67764.712,0.62932,37.068,48688.789,0.92631,3350.923,0.87864,15725.0,0.30651,
S3 等量调配,188,67756.174,0.62924,37.076,48683.806,0.92621,3347.368,0.8777,15725.0,0.30651,
S3 等量调配,189,67747.815,0.62916,37.084,48676.502,0.92608,3346.313,0.87743,15725.0,0.30651,
S3 等量调配,190,67739.502,0.62908,37.092,48671.787,0.92599,3342.714,0.87648,15725.0,0.30651,
S3 等量调配,191,67731.197,0.62901,37.099,48667.151,0.9259,3339.045,0.87552,15725.0,0.30651,
S3 等量调配,192,67722.552,0.62893,37.107,48662.094,0.9258,3335.458,0.87458,15725.0,0.30651,
S3 等量调配,193,67714.111,0.62885,37.115,48657.258,0.92571,3331.853,0.87364,15725.0,0.30651,
S3 等量调配,194,67705.84,0.62877,37.123,48650.626,0.92558,3330.214,0.87321,15725.0,0.30651,
S3 等量调配,195,67697.808,0.6287,37.13,48645.949,0.92549,3326.859,0.87233,15725.0,0.30651,
S3 等量调配,196,67689.744,0.62862,37.138,48641.498,0.92541,3323.245,0.87138,15725.0,0.30651,
S3 等量调配,197,67681.598,0.62855,37.145,48635.998,0.9253,3320.601,0.87068,15725.0,0.30651,
S3 等量调配,198,67673.313,0.62847,37.153,48629.087,0.92517,3319.226,0.87032,15725.0,0.30651,
S3 等量调配,199,67665.064,0.62839,37.161,48624.32,0.92508,3315.744,0.86941,15725.0,0.30651,
S3 等量调配,200,67657.008,0.62832,37.168,48619.821,0.925,3312.187,0.86848,15725.0,0.30651,
S3 等量调配,201,67648.772,0.62824,37.176,48614.912,0.9249,3308.86,0.86761,15725.0,0.30651,
S3 等量调配,202,67640.657,0.62817,37.183,48609.564,0.9248,3306.094,0.86688,15725.0,0.30651,
S3 等量调配,203,67632.515,0.62809,37.191,48604.852,0.92471,3302.663,0.86598,15725.0,0.30651,
S3 等量调配,204,67624.64,0.62802,37.198,48600.41,0.92463,3299.23,0.86508,15725.0,0.30651,
S3 等量调配,205,67616.981,0.62795,37.205,48596.181,0.92455,3295.799,0.86418,15725.0,0.30651,
S3 等量调配,206,67608.988,0.62787,37.213,48591.545,0.92446,3292.443,0.8633,15725.0,0.30651,
S3 等量调配,207,67600.908,0.6278,37.22,48586.33,0.92436,3289.578,0.86255,15725.0,0.30651,
S3 等量调配,208,67592.661,0.62772,37.228,48581.751,0.92427,3285.91,0.86159,15725.0,0.30651,
S3 等量调配,209,67584.99,0.62765,37.235,48577.427,0.92419,3282.563,0.86071,15725.0,0.30651,
S3 等量调配,210,67576.956,0.62757,37.243,48570.42,0.92406,3281.536,0.86044,15725.0,0.30651,
S3 等量调配,211,67569.076,0.6275,37.25,48565.393,0.92396,3278.683,0.85969,15725.0,0.30651,
S3 等量调配,212,67561.233,0.62743,37.257,48560.974,0.92388,3275.259,0.8588,15725.0,0.30651,
S3 等量调配,213,67553.464,0.62736,37.264,48555.625,0.92378,3272.84,0.85816,15725.0,0.30651,
S3 等量调配,214,67545.772,0.62729,37.271,48548.686,0.92364,3272.086,0.85796,15725.0,0.30651,
S3 等量调配,215,67537.764,0.62721,37.279,48544.102,0.92356,3268.662,0.85707,15725.0,0.30651,
S3 等量调配,216,67530.193,0.62714,37.286,48539.96,0.92348,3265.233,0.85617,15725.0,0.30651,
S3 等量调配,217,67521.191,0.62706,37.294,48534.627,0.92338,3261.564,0.85521,15725.0,0.30651,
S3 等量调配,218,67513.48,0.62699,37.301,48530.39,0.9233,3258.09,0.85429,15725.0,0.30651,
S3 等量调配,219,67505.671,0.62691,37.309,48525.856,0.92321,3254.815,0.85344,15725.0,0.30651,
S3 等量调配,220,67498.451,0.62685,37.315,48520.522,0.92311,3252.929,0.85294,15725.0,0.30651,
S3 等量调配,221,67490.835,0.62678,37.322,48516.421,0.92303,3249.414,0.85202,15725.0,0.30651,
S3 等量调配,222,67483.547,0.62671,37.329,48512.123,0.92295,3246.425,0.85124,15725.0,0.30651,
S3 等量调配,223,67476.301,0.62664,37.336,48507.598,0.92286,3243.703,0.85052,15725.0,0.30651,
S3 等量调配,224,67468.969,0.62657,37.343,48501.862,0.92275,3242.107,0.8501,15725.0,0.30651,
S3 等量调配,225,67461.544,0.6265,37.35,48497.945,0.92268,3238.6,0.84918,15725.0,0.30651,
S3 等量调配,226,67453.823,0.62643,37.357,48493.719,0.9226,3235.103,0.84827,15725.0,0.30651,
S3 等量调配,227,67446.185,0.62636,37.364,48489.327,0.92251,3231.858,0.84742,15725.0,0.30651,
S3 等量调配,228,67438.732,0.62629,37.371,48485.334,0.92244,3228.399,0.84651,15725.0,0.30651,
S3 等量调配,229,67431.258,0.62622,37.378,48481.343,0.92236,3224.915,0.8456,15725.0,0.30651,
S3 等量调配,230,67423.771,0.62615,37.385,48476.618,0.92227,3222.152,0.84487,15725.0,0.30651,
S3 等量调配,231,67416.264,0.62608,37.392,48472.72,0.9222,3218.545,0.84392,15725.0,0.30651,
S3 等量调配,232,67409.337,0.62602,37.398,48468.948,0.92213,3215.388,0.8431,15725.0,0.30651,
S3 等量调配,233,67402.173,0.62595,37.405,48465.172,0.92205,3212.001,0.84221,15725.0,0.30651,
S3 等量调配,234,67394.633,0.62588,37.412,48461.242,0.92198,3208.392,0.84126,15725.0,0.30651,
S3 等量调配,235,67387.387,0.62581,37.419,48454.73,0.92186,3207.656,0.84107,15725.0,0.30651,
S3 等量调配,236,67379.952,0.62575,37.425,48450.264,0.92177,3204.688,0.84029,15725.0,0.30651,
S3 等量调配,237,67372.584,0.62568,37.432,48446.464,0.9217,3201.12,0.83936,15725.0,0.30651,
S3 等量调配,238,67365.541,0.62561,37.439,48440.419,0.92158,3200.122,0.83909,15725.0,0.30651,
S3 等量调配,239,67358.367,0.62554,37.446,48436.633,0.92151,3196.734,0.83821,15725.0,0.30651,
S3 等量调配,240,67351.316,0.62548,37.452,48432.925,0.92144,3193.391,0.83733,15725.0,0.30651,
S3 等量调配,241,67344.664,0.62542,37.458,48427.18,0.92133,3192.484,0.83709,15725.0,0.30651,
S3 等量调配,242,67337.404,0.62535,37.465,48422.898,0.92125,3189.506,0.83631,15725.0,0.30651,
S3 等量调配,243,67330.311,0.62528,37.472,48418.503,0.92117,3186.808,0.8356,15725.0,0.30651,
S3 等量调配,244,67323.03,0.62522,37.478,48413.443,0.92107,3184.587,0.83502,15725.0,0.30651,
S3 等量调配,245,67316.047,0.62515,37.485,48409.176,0.92099,3181.871,0.83431,15725.0,0.30651,
S3 等量调配,246,67309.159,0.62509,37.491,48403.992,0.92089,3180.167,0.83386,15725.0,0.30651,
S3 等量调配,247,67302.136,0.62502,37.498,48400.332,0.92082,3176.804,0.83298,15725.0,0.30651,
S3 等量调配,248,67295.172,0.62496,37.504,48395.975,0.92074,3174.198,0.8323,15725.0,0.30651,
S3 等量调配,249,67288.065,0.62489,37.511,48392.515,0.92067,3170.55,0.83134,15725.0,0.30651,
S3 等量调配,250,67280.912,0.62483,37.517,48389.037,0.92061,3166.875,0.83038,15725.0,0.30651,
S3 等量调配,251,67273.832,0.62476,37.524,48384.844,0.92053,3163.988,0.82962,15725.0,0.30651,
