序号,经度,纬度,到最近现有站km,热点同址<1km
705,113.4896803,23.1485651,0.686,True
706,113.6685258,23.1896865,2.873,False
707,113.5590762,23.186924,0.449,True
708,113.5874421,22.661105,1.841,False
709,113.3918197,22.8928346,0.49,True
710,113.4081549,23.3603189,2.991,False
711,113.4808832,23.1513839,0.735,True
712,113.6053498,23.1453711,0.683,True
713,113.5697374,23.1813138,0.706,True
714,113.6328647,22.6325097,3.61,False
715,113.3924379,22.8982626,0.97,True
716,113.4955221,23.1361023,1.434,False
717,113.3882711,23.2757282,3.494,False
718,113.3648189,23.5815719,6.828,False
719,113.8448625,23.2534107,0.21,True
720,113.4695342,23.0616825,1.4,False
721,113.5861653,22.7186167,3.787,False
722,113.5206168,23.187245,0.35,True
723,113.3964729,22.8765315,0.751,True
724,113.463577,22.9498638,0.586,True
725,113.3877476,23.2759461,3.436,False
726,113.4349828,23.2493046,3.713,False
727,113.3058677,23.4607131,2.635,False
728,113.5148747,23.1474358,1.048,False
729,113.194596,23.3112264,1.863,False
730,113.4702383,23.0653234,1.655,False
731,113.5124466,23.1856944,0.623,True
732,113.3907986,22.8904682,0.329,True
733,113.0197122,23.4459538,7.352,False
734,113.8228539,23.416544,3.244,False
735,113.4858988,23.1873421,0.871,True
736,113.4663754,23.06019,1.542,False
737,113.3876502,23.2767251,3.4,False
738,113.5115771,22.7143604,2.245,False
739,113.4640054,23.5506229,4.627,False
740,113.4318193,23.0119152,2.131,False
741,113.5486533,23.131756,0.346,True
742,113.5650279,23.1811853,0.411,True
743,113.3513983,22.8637329,0.687,True
744,113.1858207,23.4008447,0.237,True
745,113.4716006,23.0643411,1.481,False
746,113.5121656,22.8813072,3.554,False
747,113.3679759,22.7928978,1.311,False
748,113.4922078,23.1175913,0.644,True
749,113.1874555,23.4156407,0.055,True
750,113.526204,23.4027075,4.047,False
751,113.3627491,23.2844523,0.718,True
752,113.7222327,23.1993011,0.432,True
753,113.5077337,23.2772435,2.01,False
754,113.3911291,22.8911479,0.364,True
755,113.4994371,22.7945869,1.559,False
756,113.1911983,23.3538546,2.833,False
757,113.3960391,22.876923,0.702,True
758,113.4565567,23.2261084,2.459,False
759,113.2039259,23.3119267,2.381,False
760,113.3926467,22.9007509,0.892,True
761,113.447639,22.9981042,3.449,False
762,113.2097184,23.3138645,2.937,False
763,113.416205,23.3933328,0.349,True
764,113.6095916,23.1661468,1.112,False
765,113.497534,23.1176946,1.069,False
766,113.666289,23.1472165,1.88,False
767,113.494435,22.7976867,2.155,False
768,113.4230622,23.0084732,1.326,False
769,113.5288041,23.170083,1.572,False
770,113.7387874,23.3886462,4.239,False
771,113.9807167,23.8498811,4.968,False
772,113.5092714,23.0960627,1.316,False
773,113.469854,23.1571513,1.225,False
774,113.3928153,22.9026741,0.72,True
775,113.4824817,23.2037813,1.042,False
776,113.5753149,23.1723525,1.804,False
777,113.7946846,23.4048249,0.541,True
778,113.6706529,23.6622801,1.526,False
779,113.8631003,23.3798698,3.141,False
780,113.7864904,23.2198713,3.628,False
781,113.5751197,23.1717003,1.847,False
782,113.2114366,23.310556,2.826,False
783,113.1453941,23.4780127,1.485,False
784,113.464458,23.5811739,2.764,False
785,113.442789,23.0049061,3.362,False
786,113.3587007,23.2636439,0.907,True
787,113.2019962,23.4308309,0.579,True
788,113.4858191,22.7544527,2.229,False
789,113.4799078,23.2056711,0.988,True
790,113.579094,23.1666764,1.598,False
791,113.5336482,23.5302367,1.946,False
792,113.5792762,23.1664113,1.564,False
793,113.3801569,23.2844552,2.4,False
