序号,经度,纬度,到最近现有站km,热点同址<1km
52,113.7690193,23.1922299,2.492,False
53,113.531429,23.2815142,2.357,False
54,113.4090999,23.6501728,3.903,False
55,113.268139,23.5870107,3.599,False
56,113.4696352,23.4249128,2.438,False
57,113.6315594,23.3456361,9.431,False
58,113.7105553,23.1934846,1.585,False
59,113.7329797,23.3840474,3.564,False
60,113.0624366,23.4455957,9.989,False
61,113.6703546,22.6413346,0.598,True
62,113.5281303,23.279734,2.027,False
63,113.2995197,23.5610586,1.557,False
64,113.4864334,23.4285304,3.874,False
65,113.8706449,23.4261644,8.194,False
66,113.7193401,23.1971182,0.723,True
67,113.0725411,23.3127138,7.961,False
68,113.6405421,23.3507538,8.481,False
69,113.5537819,23.2916821,4.691,False
70,113.4411836,23.6030812,2.454,False
71,113.4580385,23.4338568,3.089,False
72,113.7813836,23.1719859,2.115,False
73,113.0344555,23.443904,12.248,False
74,113.2741096,23.5844938,3.183,False
75,113.7133124,23.1949407,1.27,False
76,114.0084055,23.8611513,33.836,False
77,113.5347453,23.2847611,2.841,False
78,113.7894364,23.4036009,1.171,False
79,113.6688431,22.6408655,0.596,True
80,113.4089926,23.6501384,3.903,False
81,113.5292467,22.8871849,5.74,False
82,113.7069936,23.1902031,2.1,False
83,113.4420722,23.5058969,8.965,False
84,113.0440046,23.3153889,10.33,False
85,113.8655609,23.8101164,18.716,False
86,113.913433,23.4839531,15.102,False
87,113.6255077,23.3303893,8.979,False
88,113.0313514,23.4439817,12.528,False
89,113.5220022,23.4091147,6.601,False
90,113.4531253,22.8312657,1.521,False
91,113.5826596,23.3090141,5.408,False
92,113.4546978,23.2566872,5.787,False
93,113.2614627,23.5907862,4.24,False
94,113.7018958,23.501463,10.569,False
95,113.759823,23.2048553,3.877,False
96,113.4637771,23.4269874,2.414,False
97,113.4423678,22.847671,0.612,True
98,113.8653296,23.4252185,7.95,False
99,113.6576064,23.3666046,6.897,False
100,113.0612614,23.445267,10.06,False
101,113.8190824,23.1307777,6.007,False
102,113.2888462,23.5488439,0.393,True
103,113.6642233,22.6391359,0.853,True
104,113.4427055,22.8476787,0.594,True
105,113.4403831,23.2614067,5.078,False
106,113.4098965,23.6387132,2.712,False
107,113.7388138,23.3911878,4.504,False
108,113.6437449,23.3487005,8.165,False
109,113.4529017,22.8318221,1.456,False
110,113.5487165,23.2909997,4.269,False
111,113.1004111,23.307607,6.36,False
112,113.5401728,22.6969744,3.864,False
113,113.2558609,23.5966849,5.081,False
114,113.4080565,23.7057197,9.934,False
115,113.4156308,23.3873192,1.331,False
116,113.0723767,23.4479461,9.217,False
117,113.5165519,23.4128311,6.083,False
118,113.4383636,22.8552808,1.548,False
119,113.7552041,23.2013307,3.407,False
120,113.8953896,23.4491592,11.498,False
121,113.4650144,23.267185,5.635,False
122,112.9960327,23.4501667,16.053,False
123,113.0792257,23.3104034,7.584,False
124,113.6245718,23.3031035,7.796,False
125,113.4527421,23.5940035,4.006,False
126,113.7140099,23.1957278,1.158,False
127,113.4643451,23.0378077,2.219,False
128,113.2772022,23.5840499,3.1,False
129,113.4555114,23.4359809,3.33,False
130,113.4572682,22.8246444,2.371,False
131,113.0929084,23.4555815,6.997,False
132,113.4437057,23.5139722,8.976,False
133,113.6177639,23.3582436,8.584,False
134,113.5007002,23.2762025,2.451,False
135,113.6749714,22.6225613,2.724,False
136,113.4794987,22.7804098,3.003,False
137,113.7954245,23.4054681,1.29,False
138,113.7778312,23.1736993,2.198,False
139,113.760281,23.7804799,9.549,False
140,113.6869948,23.1782451,4.52,False
141,113.8497742,23.2069705,2.664,False
142,113.4576118,23.2601228,6.18,False
143,113.4410512,22.8505705,0.957,True
144,113.5996499,22.7016961,8.007,False
145,113.6055004,23.2853686,8.835,False
146,113.1038388,23.4614176,5.807,False
147,113.4606101,23.0266507,3.438,False
148,113.4223815,23.4325459,2.033,False
149,113.4698565,23.5403924,5.645,False
150,113.2796726,23.5828928,2.966,False
151,113.4103718,23.6372012,2.541,False
152,113.1303059,23.3140801,4.558,False
153,113.7290663,23.3801428,3.05,False
154,113.704872,23.189209,2.335,False
155,113.028852,23.4441837,12.762,False
156,113.4439346,22.8449658,0.276,True
157,113.8960101,23.4522826,11.84,False
158,113.6274294,23.3061582,7.671,False
159,113.5836633,23.3812736,6.988,False
160,113.4680402,23.2704796,5.371,False
161,113.6641584,22.6393185,0.837,True
162,113.4617136,23.0306619,3.007,False
163,113.5545629,22.6921047,5.011,False
164,113.4858143,22.8476401,3.222,False
165,113.4917951,22.7987829,2.428,False
166,113.308112,23.5683362,2.748,False
167,113.4556947,23.4400873,3.785,False
168,113.9253801,23.8354241,25.234,False
169,113.7737381,23.1979285,2.261,False
170,113.384254,22.8223687,6.712,False
171,113.4440238,23.2525148,4.643,False
172,114.0258339,23.8591309,35.242,False
173,113.1493026,23.4786943,1.805,False
174,113.4716336,22.8045594,4.369,False
175,113.6571816,23.1761599,3.928,False
176,113.4569432,23.027058,3.449,False
177,113.5012107,23.2761272,2.404,False
178,113.3059224,23.4913103,4.995,False
179,113.666335,22.6518455,0.652,True
180,113.8781619,23.4288787,8.731,False
181,113.4551566,23.4109895,0.592,True
182,113.7666249,23.206921,3.427,False
183,113.4079815,23.7079086,10.176,False
184,113.5427218,22.6950477,4.156,False
185,113.2801419,23.5845243,3.149,False
186,113.1589229,23.4798928,1.537,False
187,113.7517762,23.2792233,1.063,False
188,113.5410008,23.2878287,3.487,False
189,113.1378105,23.3094932,5.04,False
190,113.4580944,22.8233153,2.541,False
191,113.6894075,23.17861,4.302,False
192,113.6645907,23.3686158,6.261,False
193,113.4556798,23.0228433,3.459,False
194,113.6689428,22.6406781,0.618,True
195,113.4152303,23.4249614,0.932,True
196,113.7971352,23.4071035,1.304,False
197,113.4590905,22.8217404,2.744,False
198,113.5452863,23.3896985,6.164,False
199,113.4584429,23.5907825,4.681,False
200,113.5920793,22.7076451,7.041,False
201,113.103779,23.4615187,5.812,False
202,113.9172551,23.4879835,15.668,False
203,113.4966313,22.7958832,1.855,False
204,113.5809672,23.3799571,6.696,False
205,113.6289176,22.6321554,4.27,False
206,113.4688133,23.2225033,2.066,False
207,113.422109,22.8625905,3.248,False
208,113.5155199,23.2769241,1.603,False
209,113.4720645,22.8043326,4.326,False
210,113.6021713,23.3179226,6.844,False
211,113.7349036,23.3853688,3.762,False
212,113.4255964,23.4498585,3.891,False
213,113.865083,23.2016301,4.179,False
214,113.1505305,23.4796666,1.816,False
215,113.5157731,22.7131429,2.222,False
216,113.654713,23.340501,7.17,False
217,113.6447584,23.1804542,3.246,False
218,113.4751622,22.8846999,0.783,True
219,113.4224454,23.4376463,2.523,False
220,113.7403152,23.1991895,1.931,False
221,113.4681062,23.0302165,2.721,False
222,113.4560336,22.826624,2.117,False
223,113.6361672,23.1757989,2.302,False
224,113.4079065,23.7130624,10.744,False
225,113.2828705,23.5007134,4.91,False
226,113.9374069,23.846524,26.952,False
227,113.5459488,23.4157797,8.694,False
228,113.4476889,23.5964123,3.443,False
229,113.5215105,22.708123,2.492,False
230,113.4901978,22.8009224,2.523,False
231,113.6716907,23.3663042,5.494,False
232,113.4785092,23.2701414,4.31,False
233,113.5986556,23.316106,6.56,False
234,113.3187067,23.5731521,3.927,False
235,113.4194666,23.4275652,1.411,False
236,113.1546544,23.4790746,1.557,False
237,113.4847933,23.4185655,3.121,False
238,113.6747179,22.6225107,2.722,False
239,113.7516822,23.198082,3.093,False
240,113.4131709,22.8656332,3.067,False
241,113.6093251,23.3627011,7.948,False
242,113.697962,23.3210389,4.428,False
243,113.4522915,23.6634908,5.935,False
244,113.5685031,22.6745116,7.432,False
245,113.4645024,23.5847877,4.35,False
246,113.6984499,23.1638024,4.993,False
247,113.7864652,23.16044,3.111,False
248,113.6189985,23.1696223,1.348,False
249,113.4460517,22.8419225,0.138,True
250,113.8915893,23.4346371,9.879,False
251,113.6055895,23.3267522,6.989,False
252,113.4479881,23.447674,4.724,False
253,113.7471229,23.3940634,4.594,False
254,113.6534585,23.1836054,4.117,False
255,113.7871546,23.1586718,3.29,False
256,113.4637018,23.0344999,2.543,False
257,113.0853174,23.4529014,7.812,False
258,113.6580249,23.3355431,6.973,False
259,113.6257969,23.1704274,1.351,False
260,113.4729526,22.8893125,1.152,False
261,113.7261097,23.3756026,2.507,False
262,113.3811133,22.8586986,3.627,False
263,113.5987314,23.3710739,7.429,False
264,113.8558191,23.4210417,7.102,False
265,113.0365115,23.3055239,11.508,False
266,113.2736027,23.5918518,4.0,False
267,113.4606067,22.819291,3.057,False
268,113.4479708,23.0178848,3.021,False
269,114.0267777,23.8650132,35.656,False
270,113.5933101,23.3123998,6.198,False
271,113.3987819,23.6932363,8.78,False
272,113.8022361,23.411729,1.606,False
273,113.4177536,23.6288265,1.371,False
274,113.1348141,23.3087654,5.117,False
275,113.4494377,23.6901773,8.531,False
276,113.5965705,22.7036703,7.631,False
277,113.6979969,23.1832929,3.297,False
278,113.4470741,22.841112,0.263,True
279,113.6697542,22.6428998,0.416,True
280,113.5954434,23.3720294,7.21,False
281,113.4835679,22.7865195,2.608,False
282,113.1618256,23.4799393,1.538,False
283,113.4880142,23.4167135,3.34,False
284,113.6578912,22.650965,1.14,False
285,113.4682421,23.4672122,6.887,False
286,113.4832682,22.8743641,0.864,True
287,113.6309654,23.1727785,1.752,False
288,113.4614096,22.818011,3.222,False
289,113.4234524,23.4491744,3.741,False
290,113.4182411,22.8635746,3.554,False
291,113.6838384,23.3690644,4.424,False
292,113.6210683,23.3548512,8.802,False
293,113.8499826,23.4240246,6.56,False
294,113.5108306,22.7905798,0.81,True
295,113.1631033,23.4800814,1.485,False
296,113.3778692,22.8667677,2.848,False
297,113.5541558,23.3879337,6.153,False
298,113.9204355,23.8312991,24.557,False
299,113.6231819,22.6858868,6.357,False
300,113.7708298,23.1832016,2.314,False
301,113.4042749,23.270508,4.953,False
302,113.77406,23.4064669,1.524,False
303,113.4505125,23.018802,3.181,False
304,113.4799158,22.7789456,2.93,False
305,113.4937674,23.1915062,1.194,False
306,113.6600116,23.3296974,6.975,False
307,113.6352311,23.175046,2.18,False
308,113.4607463,22.8171056,3.277,False
309,113.6914183,23.3734224,3.98,False
310,113.7365262,23.2008635,1.514,False
311,113.148627,23.3092945,4.451,False
312,113.4463155,23.6008105,3.02,False
313,113.4721476,23.4706386,6.374,False
314,113.4250133,22.8615923,2.954,False
315,113.5862966,22.7187222,6.128,False
316,113.4858023,22.8012154,2.958,False
317,113.5595552,22.687797,5.695,False
318,113.4501348,23.6776793,7.253,False
319,113.4646269,22.8134753,3.824,False
320,113.8336534,23.421337,4.867,False
321,113.5627752,22.6843341,6.2,False
322,113.4036041,23.2710952,5.025,False
323,113.7338377,23.1983988,1.328,False
324,113.4893945,22.8000963,2.624,False
325,113.4539446,23.0214613,3.353,False
326,113.4991572,22.6974931,4.637,False
327,113.6237026,22.6327196,4.753,False
328,113.4492177,23.6821553,7.682,False
329,113.4872136,22.8617472,1.926,False
330,113.5935667,23.2030797,1.847,False
331,113.5189871,22.7178282,1.605,False
332,113.1720487,23.4794496,1.14,False
