情景,变化站点数,M,M/M_base,相对改善%,M_access,M_access/base,M_crowd,M_crowd/base,M_reach,M_reach/base,比例节点
S2 只减,21,112441.641,1.00001,-0.001,54269.947,0.99994,5164.551,1.00079,53007.143,1.0,
S2 只减,22,112441.502,1.0,-0.0,54269.441,0.99993,5164.918,1.00086,53007.143,1.0,
S2 只减,23,112441.018,1.0,-0.0,54268.745,0.99991,5165.129,1.0009,53007.143,1.0,
S2 只减,24,112440.673,1.0,0.0,54268.314,0.99991,5165.217,1.00092,53007.143,1.0,
S2 只减,25,112440.648,1.0,0.0,54267.937,0.9999,5165.569,1.00099,53007.143,1.0,
S2 只减,26,112440.881,1.0,0.0,54267.816,0.9999,5165.922,1.00105,53007.143,1.0,
S2 只减,27,112441.178,1.0,-0.0,54267.821,0.9999,5166.214,1.00111,53007.143,1.0,
S2 只减,28,112441.081,1.0,-0.0,54267.622,0.99989,5166.315,1.00113,53007.143,1.0,
S2 只减,29,112441.525,1.0,-0.0,54267.266,0.99989,5167.116,1.00128,53007.143,1.0,
S2 只减,30,112442.745,1.00002,-0.002,54267.697,0.9999,5167.905,1.00144,53007.143,1.0,
S2 只减,31,112442.124,1.00001,-0.001,54266.996,0.99988,5167.985,1.00145,53007.143,1.0,
S2 只减,32,112443.544,1.00002,-0.002,54267.365,0.99989,5169.036,1.00166,53007.143,1.0,
S2 只减,33,112443.232,1.00002,-0.002,54266.749,0.99988,5169.34,1.00172,53007.143,1.0,
S2 只减,34,112442.847,1.00002,-0.002,54266.069,0.99987,5169.635,1.00177,53007.143,1.0,
S2 只减,35,112442.475,1.00001,-0.001,54265.413,0.99985,5169.92,1.00183,53007.143,1.0,
S2 只减,36,112442.288,1.00001,-0.001,54264.8,0.99984,5170.346,1.00191,53007.143,1.0,
S2 只减,37,112443.527,1.00002,-0.002,54264.711,0.99984,5171.674,1.00217,53007.143,1.0,
S2 只减,38,112443.863,1.00003,-0.003,54264.551,0.99984,5172.169,1.00226,53007.143,1.0,
S2 只减,39,112445.39,1.00004,-0.004,54264.604,0.99984,5173.643,1.00255,53007.143,1.0,
S2 只减,40,112445.833,1.00004,-0.004,54264.007,0.99983,5174.682,1.00275,53007.143,1.0,
S2 只减,41,112445.289,1.00004,-0.004,54263.124,0.99981,5175.022,1.00282,53007.143,1.0,
S2 只减,42,112444.581,1.00003,-0.003,54262.16,0.99979,5175.279,1.00287,53007.143,1.0,
S2 只减,43,112446.308,1.00005,-0.005,54262.586,0.9998,5176.579,1.00312,53007.143,1.0,
S2 只减,44,112446.354,1.00005,-0.005,54262.246,0.99979,5176.965,1.00319,53007.143,1.0,
S2 只减,45,112445.682,1.00004,-0.004,54261.343,0.99978,5177.195,1.00324,53007.143,1.0,
S2 只减,46,112447.585,1.00006,-0.006,54261.342,0.99978,5179.1,1.00361,53007.143,1.0,
S2 只减,47,112448.104,1.00006,-0.006,54260.809,0.99977,5180.153,1.00381,53007.143,1.0,
S2 只减,48,112448.346,1.00007,-0.007,54260.298,0.99976,5180.905,1.00396,53007.143,1.0,
S2 只减,49,112449.474,1.00008,-0.008,54260.355,0.99976,5181.976,1.00416,53007.143,1.0,
S2 只减,50,112449.157,1.00007,-0.007,54259.894,0.99975,5182.12,1.00419,53007.143,1.0,
S2 只减,51,112450.138,1.00008,-0.008,54259.599,0.99975,5183.396,1.00444,53007.143,1.0,
S2 只减,52,112449.554,1.00008,-0.008,54258.856,0.99973,5183.555,1.00447,53007.143,1.0,
S2 只减,53,112450.843,1.00009,-0.009,54259.457,0.99974,5184.243,1.0046,53007.143,1.0,
S2 只减,54,112450.11,1.00008,-0.008,54258.47,0.99973,5184.498,1.00465,53007.143,1.0,
S2 只减,55,112449.474,1.00008,-0.008,54257.446,0.99971,5184.885,1.00473,53007.143,1.0,
S2 只减,56,112453.031,1.00011,-0.011,54258.234,0.99972,5187.655,1.00526,53007.143,1.0,
S2 只减,57,112453.299,1.00011,-0.011,54258.217,0.99972,5187.939,1.00532,53007.143,1.0,
S2 只减,58,112452.385,1.0001,-0.01,54257.012,0.9997,5188.23,1.00538,53007.143,1.0,
S2 只减,59,112453.069,1.00011,-0.011,54256.471,0.99969,5189.455,1.00561,53007.143,1.0,
S2 只减,60,112452.777,1.0001,-0.01,54255.976,0.99968,5189.658,1.00565,53007.143,1.0,
S2 只减,61,112452.631,1.0001,-0.01,54255.679,0.99967,5189.808,1.00568,53007.143,1.0,
S2 只减,62,112451.642,1.00009,-0.009,54254.431,0.99965,5190.068,1.00573,53007.143,1.0,
S2 只减,63,112451.535,1.00009,-0.009,54254.134,0.99965,5190.259,1.00577,53007.143,1.0,
S2 只减,64,112454.041,1.00012,-0.012,54254.705,0.99966,5192.193,1.00614,53007.143,1.0,
S2 只减,65,112454.954,1.00012,-0.012,54254.149,0.99965,5193.663,1.00643,53007.143,1.0,
S2 只减,66,112456.914,1.00014,-0.014,54254.235,0.99965,5195.536,1.00679,53007.143,1.0,
S2 只减,67,112457.016,1.00014,-0.014,54254.054,0.99964,5195.819,1.00685,53007.143,1.0,10%
S2 只减,68,112457.812,1.00015,-0.015,54253.921,0.99964,5196.748,1.00703,53007.143,1.0,
S2 只减,69,112458.613,1.00016,-0.016,54253.792,0.99964,5197.678,1.00721,53007.143,1.0,
S2 只减,70,112461.461,1.00018,-0.018,54253.458,0.99963,5200.859,1.00782,53007.143,1.0,
S2 只减,71,112461.986,1.00019,-0.019,54253.55,0.99963,5201.293,1.00791,53007.143,1.0,
S2 只减,72,112463.696,1.0002,-0.02,54253.312,0.99963,5203.241,1.00829,53007.143,1.0,
S2 只减,73,112463.881,1.0002,-0.02,54253.047,0.99963,5203.691,1.00837,53007.143,1.0,
S2 只减,74,112463.72,1.0002,-0.02,54252.657,0.99962,5203.92,1.00842,53007.143,1.0,
S2 只减,75,112462.715,1.00019,-0.019,54251.267,0.99959,5204.305,1.00849,53007.143,1.0,
S2 只减,76,112462.218,1.00019,-0.019,54250.222,0.99957,5204.853,1.0086,53007.143,1.0,
S2 只减,77,112461.872,1.00019,-0.019,54249.736,0.99956,5204.993,1.00862,53007.143,1.0,
S2 只减,78,112460.943,1.00018,-0.018,54248.434,0.99954,5205.367,1.0087,53007.143,1.0,
S2 只减,79,112461.948,1.00019,-0.019,54248.023,0.99953,5206.782,1.00897,53007.143,1.0,
S2 只减,80,112465.978,1.00022,-0.022,54250.209,0.99957,5208.627,1.00933,53007.143,1.0,
S2 只减,81,112465.112,1.00021,-0.021,54249.039,0.99955,5208.93,1.00939,53007.143,1.0,
S2 只减,82,112465.012,1.00021,-0.021,54248.347,0.99954,5209.522,1.0095,53007.143,1.0,
S2 只减,83,112465.448,1.00022,-0.022,54246.655,0.99951,5211.65,1.00991,53007.143,1.0,
S2 只减,84,112468.074,1.00024,-0.024,54246.514,0.99951,5214.417,1.01045,53007.143,1.0,
S2 只减,85,112468.394,1.00024,-0.024,54245.852,0.99949,5215.399,1.01064,53007.143,1.0,
S2 只减,86,112469.947,1.00026,-0.026,54245.496,0.99949,5217.308,1.01101,53007.143,1.0,
S2 只减,87,112469.789,1.00026,-0.026,54244.67,0.99947,5217.976,1.01114,53007.143,1.0,
S2 只减,88,112472.558,1.00028,-0.028,54245.463,0.99949,5219.952,1.01152,53007.143,1.0,
S2 只减,89,112471.729,1.00027,-0.027,54244.494,0.99947,5220.093,1.01155,53007.143,1.0,
S2 只减,90,112472.891,1.00028,-0.028,54243.928,0.99946,5221.82,1.01189,53007.143,1.0,
S2 只减,91,112475.673,1.00031,-0.031,54244.733,0.99947,5223.796,1.01227,53007.143,1.0,
S2 只减,92,112474.931,1.0003,-0.03,54243.549,0.99945,5224.239,1.01235,53007.143,1.0,
S2 只减,93,112473.984,1.00029,-0.029,54242.327,0.99943,5224.514,1.01241,53007.143,1.0,
S2 只减,94,112476.7,1.00032,-0.032,54242.293,0.99943,5227.264,1.01294,53007.143,1.0,
S2 只减,95,112476.92,1.00032,-0.032,54241.991,0.99942,5227.786,1.01304,53007.143,1.0,
S2 只减,96,112480.034,1.00035,-0.035,54241.644,0.99942,5231.248,1.01371,53007.143,1.0,
S2 只减,97,112480.443,1.00035,-0.035,54241.327,0.99941,5231.973,1.01385,53007.143,1.0,
S2 只减,98,112483.423,1.00038,-0.038,54242.34,0.99943,5233.94,1.01423,53007.143,1.0,
S2 只减,99,112485.655,1.0004,-0.04,54242.016,0.99942,5236.496,1.01473,53007.143,1.0,
S2 只减,100,112485.542,1.0004,-0.04,54241.66,0.99942,5236.739,1.01478,53007.143,1.0,
S2 只减,101,112487.202,1.00041,-0.041,54242.433,0.99943,5237.627,1.01495,53007.143,1.0,
S2 只减,102,112488.544,1.00042,-0.042,54241.849,0.99942,5239.552,1.01532,53007.143,1.0,
S2 只减,103,112487.585,1.00041,-0.041,54240.52,0.99939,5239.922,1.01539,53007.143,1.0,
S2 只减,104,112486.631,1.00041,-0.041,54239.134,0.99937,5240.355,1.01548,53007.143,1.0,
S2 只减,105,112489.225,1.00043,-0.043,54239.669,0.99938,5242.413,1.01588,53007.143,1.0,
S2 只减,106,112489.416,1.00043,-0.043,54239.395,0.99937,5242.878,1.01597,53007.143,1.0,
S2 只减,107,112489.679,1.00043,-0.043,54239.062,0.99937,5243.474,1.01608,53007.143,1.0,
S2 只减,108,112491.733,1.00045,-0.045,54239.951,0.99938,5244.639,1.01631,53007.143,1.0,
S2 只减,109,112494.097,1.00047,-0.047,54239.832,0.99938,5247.122,1.01679,53007.143,1.0,
S2 只减,110,112493.149,1.00046,-0.046,54234.806,0.99929,5251.2,1.01758,53007.143,1.0,
S2 只减,111,112495.028,1.00048,-0.048,54234.162,0.99928,5253.724,1.01807,53007.143,1.0,
S2 只减,112,112495.616,1.00049,-0.049,54233.116,0.99926,5255.357,1.01838,53007.143,1.0,
S2 只减,113,112496.448,1.00049,-0.049,54231.871,0.99924,5257.434,1.01879,53007.143,1.0,
S2 只减,114,112495.844,1.00049,-0.049,54231.042,0.99922,5257.659,1.01883,53007.143,1.0,
S2 只减,115,112496.858,1.0005,-0.05,54230.944,0.99922,5258.771,1.01905,53007.143,1.0,
S2 只减,116,112495.758,1.00049,-0.049,54229.535,0.99919,5259.08,1.01911,53007.143,1.0,
S2 只减,117,112495.765,1.00049,-0.049,54228.732,0.99918,5259.89,1.01926,53007.143,1.0,
S2 只减,118,112495.47,1.00048,-0.048,54228.209,0.99917,5260.118,1.01931,53007.143,1.0,
S2 只减,119,112495.947,1.00049,-0.049,54228.059,0.99917,5260.745,1.01943,53007.143,1.0,
S2 只减,120,112494.383,1.00047,-0.047,54226.237,0.99913,5261.003,1.01948,53007.143,1.0,
S2 只减,121,112493.524,1.00047,-0.047,54224.823,0.99911,5261.558,1.01959,53007.143,1.0,
S2 只减,122,112495.604,1.00049,-0.049,54223.934,0.99909,5264.528,1.02016,53007.143,1.0,
S2 只减,123,112499.231,1.00052,-0.052,54223.95,0.99909,5268.139,1.02086,53007.143,1.0,
S2 只减,124,112499.092,1.00052,-0.052,54223.345,0.99908,5268.604,1.02095,53007.143,1.0,
S2 只减,125,112499.221,1.00052,-0.052,54222.599,0.99906,5269.478,1.02112,53007.143,1.0,
S2 只减,126,112499.362,1.00052,-0.052,54221.862,0.99905,5270.357,1.02129,53007.143,1.0,
S2 只减,127,112500.042,1.00053,-0.053,54221.945,0.99905,5270.954,1.02141,53007.143,1.0,
S2 只减,128,112500.372,1.00053,-0.053,54221.606,0.99905,5271.624,1.02154,53007.143,1.0,
S2 只减,129,112498.864,1.00051,-0.051,54219.823,0.99901,5271.898,1.02159,53007.143,1.0,
S2 只减,130,112497.767,1.0005,-0.05,54218.205,0.99898,5272.419,1.02169,53007.143,1.0,
S2 只减,131,112498.433,1.00051,-0.051,54217.05,0.99896,5274.24,1.02204,53007.143,1.0,
S2 只减,132,112498.404,1.00051,-0.051,54216.186,0.99895,5275.075,1.02221,53007.143,1.0,
S2 只减,133,112500.574,1.00053,-0.053,54215.69,0.99894,5277.74,1.02272,53007.143,1.0,20%
S2 只减,134,112500.105,1.00053,-0.053,54214.14,0.99891,5278.822,1.02293,53007.143,1.0,
S2 只减,135,112501.098,1.00053,-0.053,54214.362,0.99891,5279.593,1.02308,53007.143,1.0,
S2 只减,136,112502.098,1.00054,-0.054,54214.591,0.99892,5280.365,1.02323,53007.143,1.0,
S2 只减,137,112503.107,1.00055,-0.055,54214.826,0.99892,5281.138,1.02338,53007.143,1.0,
S2 只减,138,112504.123,1.00056,-0.056,54215.068,0.99893,5281.912,1.02353,53007.143,1.0,
S2 只减,139,112505.147,1.00057,-0.057,54215.318,0.99893,5282.687,1.02368,53007.143,1.0,
S2 只减,140,112506.181,1.00058,-0.058,54215.574,0.99894,5283.463,1.02383,53007.143,1.0,
S2 只减,141,112509.043,1.00061,-0.061,54215.893,0.99894,5286.007,1.02432,53007.143,1.0,
S2 只减,142,112510.718,1.00062,-0.062,54215.964,0.99894,5287.611,1.02463,53007.143,1.0,
S2 只减,143,112513.716,1.00065,-0.065,54216.409,0.99895,5290.164,1.02513,53007.143,1.0,
S2 只减,144,112511.695,1.00063,-0.063,54213.283,0.99889,5291.269,1.02534,53007.143,1.0,
S2 只减,145,112512.153,1.00063,-0.063,54212.951,0.99889,5292.058,1.0255,53007.143,1.0,
S2 只减,146,112512.936,1.00064,-0.064,54211.803,0.99887,5293.99,1.02587,53007.143,1.0,
S2 只减,147,112513.404,1.00064,-0.064,54211.479,0.99886,5294.782,1.02602,53007.143,1.0,
S2 只减,148,112514.269,1.00065,-0.065,54211.629,0.99886,5295.497,1.02616,53007.143,1.0,
S2 只减,149,112513.689,1.00065,-0.065,54210.714,0.99885,5295.831,1.02623,53007.143,1.0,
S2 只减,150,112518.404,1.00069,-0.069,54212.497,0.99888,5298.764,1.0268,53007.143,1.0,
S2 只减,151,112521.515,1.00072,-0.072,54212.973,0.99889,5301.399,1.02731,53007.143,1.0,
S2 只减,152,112521.846,1.00072,-0.072,54210.484,0.99884,5304.22,1.02785,53007.143,1.0,
S2 只减,153,112521.121,1.00071,-0.071,54208.888,0.99881,5305.09,1.02802,53007.143,1.0,
S2 只减,154,112524.767,1.00074,-0.074,54209.793,0.99883,5307.832,1.02855,53007.143,1.0,
S2 只减,155,112527.264,1.00077,-0.077,54209.154,0.99882,5310.966,1.02916,53007.143,1.0,
S2 只减,156,112525.734,1.00075,-0.075,54207.073,0.99878,5311.518,1.02927,53007.143,1.0,
S2 只减,157,112525.041,1.00075,-0.075,54205.959,0.99876,5311.939,1.02935,53007.143,1.0,
S2 只减,158,112528.419,1.00078,-0.078,54206.165,0.99876,5315.111,1.02996,53007.143,1.0,
S2 只减,159,112531.8,1.00081,-0.081,54206.391,0.99877,5318.267,1.03057,53007.143,1.0,
S2 只减,160,112530.655,1.0008,-0.08,54204.933,0.99874,5318.58,1.03064,53007.143,1.0,
S2 只减,161,112529.791,1.00079,-0.079,54203.186,0.99871,5319.462,1.03081,53007.143,1.0,
S2 只减,162,112531.789,1.00081,-0.081,54202.288,0.99869,5322.358,1.03137,53007.143,1.0,
S2 只减,163,112533.802,1.00083,-0.083,54201.395,0.99867,5325.264,1.03193,53007.143,1.0,
S2 只减,164,112533.263,1.00082,-0.082,54199.932,0.99865,5326.188,1.03211,53007.143,1.0,
S2 只减,165,112533.183,1.00082,-0.082,54198.831,0.99863,5327.209,1.03231,53007.143,1.0,
S2 只减,166,112532.118,1.00081,-0.081,54196.962,0.99859,5328.012,1.03246,53007.143,1.0,
S2 只减,167,112533.662,1.00082,-0.082,54196.077,0.99858,5330.442,1.03293,53007.143,1.0,
S2 只减,168,112531.723,1.00081,-0.081,54193.756,0.99853,5330.823,1.03301,53007.143,1.0,
S2 只减,169,112531.185,1.0008,-0.08,54192.167,0.9985,5331.875,1.03321,53007.143,1.0,
S2 只减,170,112532.02,1.00081,-0.081,54191.179,0.99849,5333.699,1.03357,53007.143,1.0,
S2 只减,171,112532.882,1.00082,-0.082,54190.209,0.99847,5335.53,1.03392,53007.143,1.0,
S2 只减,172,112535.533,1.00084,-0.084,54191.297,0.99849,5337.093,1.03422,53007.143,1.0,
S2 只减,173,112538.268,1.00087,-0.087,54190.676,0.99848,5340.448,1.03487,53007.143,1.0,
S2 只减,174,112538.168,1.00086,-0.086,54190.049,0.99846,5340.976,1.03498,53007.143,1.0,
S2 只减,175,112540.16,1.00088,-0.088,54189.563,0.99846,5343.454,1.03546,53007.143,1.0,
S2 只减,176,112540.782,1.00089,-0.089,54189.571,0.99846,5344.068,1.03557,53007.143,1.0,
S2 只减,177,112539.358,1.00087,-0.087,54187.311,0.99841,5344.903,1.03574,53007.143,1.0,
S2 只减,178,112538.604,1.00087,-0.087,54186.193,0.99839,5345.267,1.03581,53007.143,1.0,
S2 只减,179,112542.852,1.00091,-0.091,54186.882,0.99841,5348.826,1.0365,53007.143,1.0,
S2 只减,180,112551.537,1.00098,-0.098,54192.314,0.99851,5352.08,1.03713,53007.143,1.0,
S2 只减,181,112548.992,1.00096,-0.096,54189.471,0.99845,5352.378,1.03718,53007.143,1.0,
S2 只减,182,112547.319,1.00095,-0.095,54187.153,0.99841,5353.022,1.03731,53007.143,1.0,
S2 只减,183,112548.724,1.00096,-0.096,54185.99,0.99839,5355.591,1.03781,53007.143,1.0,
S2 只减,184,112552.669,1.00099,-0.099,54186.107,0.99839,5359.419,1.03855,53007.143,1.0,
S2 只减,185,112550.615,1.00097,-0.097,54183.392,0.99834,5360.08,1.03868,53007.143,1.0,
S2 只减,186,112558.124,1.00104,-0.104,54187.071,0.99841,5363.911,1.03942,53007.143,1.0,
S2 只减,187,112557.002,1.00103,-0.103,54185.278,0.99838,5364.582,1.03955,53007.143,1.0,
S2 只减,188,112556.333,1.00103,-0.103,54184.146,0.99836,5365.044,1.03964,53007.143,1.0,
S2 只减,189,112555.294,1.00102,-0.102,54182.095,0.99832,5366.056,1.03984,53007.143,1.0,
S2 只减,190,112553.514,1.001,-0.1,54179.633,0.99827,5366.738,1.03997,53007.143,1.0,
S2 只减,191,112554.811,1.00101,-0.101,54179.845,0.99828,5367.824,1.04018,53007.143,1.0,
S2 只减,192,112558.616,1.00105,-0.105,54179.875,0.99828,5371.599,1.04091,53007.143,1.0,
S2 只减,193,112558.126,1.00104,-0.104,54178.956,0.99826,5372.028,1.04099,53007.143,1.0,
S2 只减,194,112556.879,1.00103,-0.103,54177.032,0.99822,5372.704,1.04112,53007.143,1.0,
S2 只减,195,112560.425,1.00106,-0.106,54177.295,0.99823,5375.987,1.04176,53007.143,1.0,
S2 只减,196,112560.942,1.00107,-0.107,54176.552,0.99822,5377.247,1.042,53007.143,1.0,
S2 只减,197,112570.455,1.00115,-0.115,54182.527,0.99833,5380.785,1.04269,53007.143,1.0,
S2 只减,198,112568.605,1.00113,-0.113,54180.49,0.99829,5380.973,1.04273,53007.143,1.0,
S2 只减,199,112568.228,1.00113,-0.113,54179.663,0.99827,5381.422,1.04281,53007.143,1.0,30%
S2 只减,200,112567.865,1.00113,-0.113,54178.85,0.99826,5381.872,1.0429,53007.143,1.0,
S2 只减,201,112566.209,1.00111,-0.111,54176.382,0.99821,5382.683,1.04306,53007.143,1.0,
S2 只减,202,112565.861,1.00111,-0.111,54175.583,0.9982,5383.135,1.04315,53007.143,1.0,
S2 只减,203,112565.069,1.0011,-0.11,54173.639,0.99816,5384.288,1.04337,53007.143,1.0,
S2 只减,204,112566.302,1.00111,-0.111,54173.774,0.99816,5385.385,1.04358,53007.143,1.0,
S2 只减,205,112570.371,1.00115,-0.115,54174.026,0.99817,5389.202,1.04432,53007.143,1.0,
S2 只减,206,112574.701,1.00119,-0.119,54176.35,0.99821,5391.209,1.04471,53007.143,1.0,
S2 只减,207,112573.563,1.00118,-0.118,54174.441,0.99818,5391.979,1.04486,53007.143,1.0,
S2 只减,208,112572.003,1.00117,-0.117,54171.994,0.99813,5392.866,1.04503,53007.143,1.0,
S2 只减,209,112573.377,1.00118,-0.118,54171.895,0.99813,5394.338,1.04532,53007.143,1.0,
S2 只减,210,112577.276,1.00121,-0.121,54170.103,0.9981,5400.03,1.04642,53007.143,1.0,
S2 只减,211,112576.886,1.00121,-0.121,54169.243,0.99808,5400.5,1.04651,53007.143,1.0,
S2 只减,212,112577.52,1.00121,-0.121,54168.613,0.99807,5401.764,1.04676,53007.143,1.0,
S2 只减,213,112579.094,1.00123,-0.123,54168.908,0.99808,5403.043,1.047,53007.143,1.0,
S2 只减,214,112583.049,1.00126,-0.126,54168.092,0.99806,5407.814,1.04793,53007.143,1.0,
S2 只减,215,112581.516,1.00125,-0.125,54165.456,0.99801,5408.917,1.04814,53007.143,1.0,
S2 只减,216,112587.563,1.0013,-0.13,54165.408,0.99801,5415.012,1.04932,53007.143,1.0,
S2 只减,217,112589.323,1.00132,-0.132,54165.689,0.99802,5416.491,1.04961,53007.143,1.0,
S2 只减,218,112591.032,1.00133,-0.133,54166.138,0.99802,5417.751,1.04985,53007.143,1.0,
S2 只减,219,112590.547,1.00133,-0.133,54164.096,0.99799,5419.308,1.05015,53007.143,1.0,
S2 只减,220,112600.142,1.00142,-0.142,54168.559,0.99807,5424.44,1.05115,53007.143,1.0,
S2 只减,221,112600.176,1.00142,-0.142,54167.573,0.99805,5425.46,1.05135,53007.143,1.0,
S2 只减,222,112607.144,1.00148,-0.148,54166.727,0.99804,5433.274,1.05286,53007.143,1.0,
S2 只减,223,112606.36,1.00147,-0.147,54164.242,0.99799,5434.976,1.05319,53007.143,1.0,
S2 只减,224,112610.115,1.0015,-0.15,54162.23,0.99795,5440.742,1.05431,53007.143,1.0,
S2 只减,225,112609.292,1.0015,-0.15,54160.797,0.99793,5441.352,1.05443,53007.143,1.0,
S2 只减,226,112611.129,1.00151,-0.151,54161.155,0.99793,5442.832,1.05471,53007.143,1.0,
S2 只减,227,112617.078,1.00157,-0.157,54162.587,0.99796,5447.348,1.05559,53007.143,1.0,
S2 只减,228,112621.416,1.0016,-0.16,54161.492,0.99794,5452.781,1.05664,53007.143,1.0,
S2 只减,229,112624.409,1.00163,-0.163,54159.964,0.99791,5457.303,1.05752,53007.143,1.0,
S2 只减,230,112626.766,1.00165,-0.165,54158.423,0.99788,5461.2,1.05827,53007.143,1.0,
S2 只减,231,112630.116,1.00168,-0.168,54158.395,0.99788,5464.578,1.05893,53007.143,1.0,
S2 只减,232,112628.349,1.00167,-0.167,54155.812,0.99783,5465.394,1.05909,53007.143,1.0,
S2 只减,233,112631.746,1.0017,-0.17,54155.811,0.99783,5468.793,1.05974,53007.143,1.0,
S2 只减,234,112631.096,1.00169,-0.169,54154.471,0.99781,5469.483,1.05988,53007.143,1.0,
S2 只减,235,112630.975,1.00169,-0.169,54153.059,0.99778,5470.774,1.06013,53007.143,1.0,
S2 只减,236,112631.929,1.0017,-0.17,54153.0,0.99778,5471.787,1.06032,53007.143,1.0,
S2 只减,237,112630.402,1.00168,-0.168,54151.015,0.99775,5472.245,1.06041,53007.143,1.0,
S2 只减,238,112628.6,1.00167,-0.167,54148.239,0.99769,5473.218,1.0606,53007.143,1.0,
S2 只减,239,112633.34,1.00171,-0.171,54148.169,0.99769,5478.028,1.06153,53007.143,1.0,
S2 只减,240,112638.955,1.00176,-0.176,54148.467,0.9977,5483.346,1.06256,53007.143,1.0,
S2 只减,241,112640.002,1.00177,-0.177,54148.016,0.99769,5484.844,1.06285,53007.143,1.0,
S2 只减,242,112639.436,1.00176,-0.176,54146.545,0.99766,5485.747,1.06303,53007.143,1.0,
S2 只减,243,112639.084,1.00176,-0.176,54145.317,0.99764,5486.624,1.0632,53007.143,1.0,
S2 只减,244,112638.83,1.00176,-0.176,54144.113,0.99762,5487.574,1.06338,53007.143,1.0,
S2 只减,245,112636.272,1.00174,-0.174,54135.159,0.99745,5493.97,1.06462,53007.143,1.0,
S2 只减,246,112636.038,1.00173,-0.173,54133.971,0.99743,5494.925,1.06481,53007.143,1.0,
S2 只减,247,112636.518,1.00174,-0.174,54132.054,0.9974,5497.321,1.06527,53007.143,1.0,
S2 只减,248,112636.326,1.00174,-0.174,54130.889,0.99737,5498.294,1.06546,53007.143,1.0,
S2 只减,249,112636.162,1.00174,-0.174,54129.75,0.99735,5499.269,1.06565,53007.143,1.0,
S2 只减,250,112636.041,1.00173,-0.173,54128.636,0.99733,5500.263,1.06584,53007.143,1.0,
S2 只减,251,112642.376,1.00179,-0.179,54130.583,0.99737,5504.65,1.06669,53007.143,1.0,
S2 只减,252,112648.766,1.00185,-0.185,54132.57,0.99741,5509.053,1.06755,53007.143,1.0,
S2 只减,253,112651.317,1.00187,-0.187,54133.16,0.99742,5511.014,1.06793,53007.143,1.0,
S2 只减,254,112656.309,1.00191,-0.191,54134.041,0.99743,5515.126,1.06872,53007.143,1.0,
S2 只减,255,112655.616,1.00191,-0.191,54131.001,0.99738,5517.473,1.06918,53007.143,1.0,
S2 只减,256,112657.826,1.00193,-0.193,54131.464,0.99739,5519.22,1.06952,53007.143,1.0,
S2 只减,257,112660.439,1.00195,-0.195,54132.038,0.9974,5521.258,1.06991,53007.143,1.0,
S2 只减,258,112671.907,1.00205,-0.205,54138.438,0.99751,5526.327,1.07089,53007.143,1.0,
S2 只减,259,112670.658,1.00204,-0.204,54135.768,0.99746,5527.747,1.07117,53007.143,1.0,
S2 只减,260,112673.025,1.00206,-0.206,54136.163,0.99747,5529.718,1.07155,53007.143,1.0,
S2 只减,261,112677.657,1.0021,-0.21,54136.972,0.99749,5533.542,1.07229,53007.143,1.0,
