删除序号,station_id,经度,纬度
92,313744932_1723,113.286838,23.219492
93,313744932_1124,113.260091,23.200939
94,313744932_320818,113.529824,23.134032
95,313744932_3146,113.317516,23.151581
96,914401153_JT0026,113.517839,23.054052
97,313744932_2340,113.311054,23.251566
98,320513112_20-268,113.601247,23.184599
99,395815801_4401130007,113.34423,22.94232
100,313744932_2323,113.262255,23.138403
101,313744932_905,113.349445,23.254256
102,MA0019FW4_GZYY-SSCC-020-0023,113.407171,23.051774
103,395815801_4401110018,113.219515,23.203466
104,313744932_100,113.267351,23.220001
105,395815801_4401130009,113.356046,22.977898
106,395815801_4401040024,113.302379,23.15931
107,313744932_3156,113.317516,23.151581
108,395815801_4401110035,113.293584,23.301179
109,313744932_1582,113.355341,22.94173
110,MA0019FW4_GZYY-BLTD-020-0014,113.530038,23.492588
111,395815801_4401170006,113.672094,23.675942
112,MA0019FW4_GZYY-DXBT-020-0019,113.367101,23.053251
113,320513112_20-133,113.540483,22.802761
114,313744932_3293,113.254555,23.157628
115,914401153_JT0065,113.240439,23.268733
116,313744932_3743,113.260102,23.197707
117,320513112_20-221,113.334614,23.178296
118,395815801_4401040028,113.247756,23.147896
119,313744932_2140,113.316621,23.154068
120,MA0019FW4_GZYY-MTHG-020-0017,113.238103,23.200451
121,313744932_2245,113.286722,23.219523
122,395815801_4401140006,113.228191,23.40773
123,395815801_4401180010,113.55581,23.12145
124,395815801_4401110068,113.294523,23.162205
125,MA0019FW4_GZYY-HHZC-020-0001,113.335916,23.175402
126,320513112_20-220,113.335818,23.176573
127,313744932_2101,113.310443,23.12551
128,313744932_3149,113.317516,23.151581
129,320513112_20-263,113.231746,23.189832
130,313744932_2162,113.267227,23.22001
131,MA0019FW4_GZYY-BTCE-020-0024,113.369156,23.05599
132,313744932_428,113.29065,23.257128
133,313744932_1986,113.419722,23.121944
134,395815801_4401110019,113.193278,23.232364
135,313744932_306,113.319547,23.126224
136,313744932_732,113.319547,23.126224
137,313744932_781,113.319547,23.126224
138,313744932_204,113.319547,23.126221
139,313744932_1524,113.319547,23.126221
140,313744932_1529,113.319539,23.126224
141,313744932_2447,113.377441,22.94289
142,313744932_2699,113.308014,23.0391
143,320513112_20-282,113.198008,23.383388
144,914401153_JT0022,113.325812,23.171756
145,313744932_3157,113.317516,23.151581
146,395815801_4401060020,113.377722,23.217708
147,313744932_3143,113.317516,23.151581
148,313744932_2496,113.310443,23.12551
149,395815801_4401110051,113.254377,23.172976
150,313744932_2397,113.183184,23.441571
151,395815801_4401110006,113.234248,23.337904
152,395815801_4401180003,113.838071,23.298199
153,313744932_2048,113.253755,23.240658
154,313744932_1341,113.329062,22.994654
155,313744932_8,113.420581,23.214792
156,313744932_796,113.266041,23.217309
157,320513112_20-135,113.232696,23.104747
158,313744932_429,113.421297,23.200263
159,313744932_1294,113.421288,23.20021
160,914401153_JT0007,113.234613,23.183225
161,313744932_1303,113.252409,23.247105
162,313744932_1807,113.409742,23.168008
163,313744932_437,113.409628,23.168003
164,313744932_251,113.282799,23.250028
165,313744932_94,113.283332,23.259438
166,313744932_356,113.279387,23.228969
167,395815801_4401060005,113.385622,23.140715
168,914401153_JT0057,113.268559,23.174203
169,313744932_258,113.250529,23.249526
170,313744932_1923,113.353968,23.186874
171,313744932_2046,113.353968,23.186731
172,313744932_658,113.298771,23.283092
173,313744932_1078,113.419499,23.121999
174,395815801_4401050010,113.247515,23.099002
175,313744932_3041,113.584127,23.524832
176,395815801_4401030016,113.210425,23.054544
177,313744932_2930,113.296408,23.22121
178,313744932_343,113.252281,23.142391
179,395815801_4401130021,113.336448,22.97164
180,320513112_20-243,113.160532,23.466153
181,313744932_1310,113.228423,23.166647
182,313744932_2591,113.262198,23.21387
183,313744932_1661,113.374767,23.128248
184,313744932_2768,113.350352,22.960186
185,395815801_4401110071,113.268373,23.208853
186,320513112_20-245,113.179111,23.456183
187,313744932_2381,113.258199,23.206299
188,395815801_4401110048,113.254251,23.172943
189,MA0019FW4_GZYY-JHDS-020-0012,113.277149,23.241689
190,395815801_4401110011,113.264471,23.215755
191,313744932_383,113.318243,23.145175
192,395815801_4401130019,113.366113,22.94096
193,313744932_3219,113.250399,23.16308
194,914401153_JT0024,113.260262,23.204926
195,395815801_4401110020,113.287881,23.337323
196,395815801_4401050009,113.298798,23.074585
197,313744932_1013,113.721929,23.203174
198,313744932_1625,113.188127,23.149982
199,313744932_423,113.253372,23.142502
200,313744932_228,113.253273,23.14199
201,313744932_11747,113.276038,23.211972
202,313744932_1750,113.253265,23.142517
203,395815801_4401110047,113.299993,23.235285
204,313744932_1560,113.315597,23.138298
205,320513112_20-014,113.357954,22.957644
206,313744932_678,113.321523,23.27905
207,395815801_4401030006,113.240658,23.093034
208,914401153_JT0017,113.277972,23.215317
209,313744932_3220,113.334544,23.099998
210,324887859_6fe19e0dd6dd11e6a20100163e0027ca,113.339105,22.922885
211,313744932_717,113.25199,23.159087
212,313744932_2174,113.320358,23.168084
213,313744932_1943,113.318385,23.145381
214,313744932_1912,113.421746,23.214354
215,313744932_2958,113.292777,23.217516
216,914401153_JT0020,113.54766,23.117218
217,395815801_4401060015,113.321568,23.148307
218,395815801_4401060013,113.313816,23.123167
219,914401153_JT0010,113.251343,23.24875
220,313744932_3034,113.408788,23.226154
221,914401153_JT0028,113.269079,23.081908
222,313744932_248,113.576397,23.113475
223,914401153_JT0060,113.333275,23.21226
224,395815801_4401130048,113.283969,22.895171
225,395815801_4401030015,113.222055,23.098763
226,313744932_456,113.318281,23.14514
227,395815801_4401130010,113.42358,22.961556
228,313744932_1948,113.247051,23.354425
229,395815801_4401060051,113.412474,23.115035
230,395815801_4401060014,113.385266,23.140667
231,313744932_2219,113.326298,23.021625
232,395815801_4401110065,113.258629,23.202631
233,313744932_1478,113.326224,23.021593
234,395815801_4401110055,113.254688,23.172685
235,MA0019FW4_GZYY-GZYD-020-0018,113.252024,23.052795
236,MA0019FW4_GZYY-HRDS-020-0008,113.285711,23.127114
237,313744932_351,113.229438,23.158342
238,395815801_4401110073,113.227991,23.213339
239,313744932_2041,113.288212,23.34563
240,MA0019FW4_GZYY-FLGC-020-0016,113.447047,23.116606
241,313744932_2342,113.250047,23.065686
242,313744932_132,113.271274,23.164163
243,395815801_4401110054,113.253711,23.173053
244,395815801_4401110052,113.254044,23.173102
245,313744932_2155,113.294799,23.309682
246,395815801_4401110053,113.254125,23.173378
247,313744932_3202,113.33876,23.185367
248,395815801_4401110056,113.254035,23.17301
249,395815801_4401110049,113.254251,23.172943
250,395815801_4401110050,113.254251,23.172943
251,313744932_324,113.383378,22.979239
252,313744932_1637,113.383413,22.979197
253,313744932_11698,113.321395,23.124632
254,914401153_JT0055,113.301245,23.003884
255,395815801_4401110039,113.279596,23.239885
256,313744932_1995,113.310443,23.12551
257,313744932_2615,113.318385,23.145381
258,313744932_191,113.470348,22.879235
259,395815801_4401110021,113.262317,23.197811
260,313744932_237,113.311552,23.137017
261,395815801_4401130036,113.304743,23.032679
262,313744932_2965,113.298155,23.217995
263,320513112_20-226,113.139157,23.373894
264,313744932_1510,113.362171,23.015499
265,313744932_2053,113.319507,23.150974
266,313744932_2896,113.319773,23.150995
267,313744932_12892,113.250425,23.236554
268,313744932_11903,113.616873,23.596758
269,313744932_705,113.321223,23.038162
270,313744932_12962,113.294093,23.314006
271,726811355_531,113.332781,22.91815
272,395815801_4401130051,113.478962,23.052554
273,320513112_20-008,113.321585,23.123451
274,395815801_4401130027,113.313315,22.970698
275,914401153_JT0012,113.325075,23.120399
276,914401153_JT0074,113.47719,23.09041
277,313744932_694,113.246231,23.256687
278,395815801_4401050012,113.337332,23.101058
279,313744932_1483,113.592345,23.554789
280,914401153_JT0021,113.303656,23.011633
281,395815801_4401110075,113.26733,23.197581
282,313744932_3081,113.850477,23.280927
283,914401153_JT0011,113.330955,23.136655
284,320513112_20-287,113.351336,23.259089
285,313744932_12171,113.373926,23.106753
286,313744932_3068,113.816548,23.184746
287,395815801_4401110057,113.255022,23.169116
288,MA0019FW4_GZYY-YLXJ-020-0021,113.400284,23.042588
289,914401153_JT0013,113.574717,23.105789
290,914401153_JT0046,113.527859,23.091699
291,313744932_3352,113.291307,23.347684
292,313744932_12457,113.291425,23.344629
293,313744932_12248,113.311866,23.118587
294,313744932_12435,113.253309,23.142404
295,395815801_4401130037,113.363508,22.948548
296,313744932_3664,113.649879,23.645796
297,313744932_13214,113.316892,23.01572
298,914401153_JT0059,113.4155,23.177206
299,313744932_508,113.239225,23.394551
300,313744932_3049,113.313239,23.258485
301,MA0019FW4_GZYY-JHSW-020-0011,113.371197,23.131869
302,313744932_3035,113.701633,23.69528
303,395815801_4401060035,113.404528,23.173487
304,313744932_2378,113.399428,23.123722
305,395815801_4401050006,113.323041,23.084171
306,395815801_4401050011,113.247516,23.099012
307,313744932_103,113.239382,23.394092
308,313744932_1312,113.224704,23.06374
309,333599517_4401140000100070064,113.298083,23.437139
310,914401153_JT0054,113.428223,23.191204
311,313744932_1231,113.826888,23.324659
312,395815801_4401040031,113.257894,23.12777
313,MA4KL69J6_4401140000100070064,113.298083,23.437139
314,313744932_320175,113.155231,23.403219
315,726811355_225,113.347905,22.913601
316,395815801_4401060043,113.324258,23.122036
317,395815801_4401110016,113.301658,23.23606
318,MA1FP0228_11109,113.412313,23.122036
319,726811355_204,113.307486,22.980922
320,313744932_3167,113.611996,23.124484
321,313744932_1844,113.249339,23.2097
322,313744932_1117,113.288216,23.21621
323,313744932_12730,113.261115,23.082625
324,914401153_JT0077,113.22764,23.115418
325,395815801_4401130001,113.333786,22.940951
326,914401153_JT0018,113.420645,23.200401
327,395815801_4401060006,113.310375,23.139005
328,914401153_JT0015,113.377463,23.014162
329,313744932_687,113.263899,23.212936
330,914401153_JT0023,113.240158,23.411458
331,395815801_4401110022,113.327391,23.178505
332,313744932_3084,113.520134,23.082294
333,395815801_4401110017,113.280237,23.340999
334,914401153_JT0008,113.445605,23.162118
335,313744932_3372,113.833978,23.226025
336,313744932_1869,113.725761,23.700505
337,395815801_4401060003,113.411654,23.177042
338,320513112_20-286,113.360415,22.979967
339,914401153_JT0078,113.227007,23.142656
340,395815801_4401110058,113.309895,23.251619
341,914401153_JT0006,113.537979,23.13179
342,320513112_20-224,113.369724,22.916728
343,395815801_4401030005,113.242566,23.125061
344,395815801_4401130004,113.360333,22.977562
345,313744932_2967,113.223341,23.280726
346,313744932_3065,113.325789,23.098443
347,313744932_3404,113.580158,23.613917
348,313744932_3051,113.296388,23.292451
349,395815801_4401030012,113.222098,23.098867
350,914401153_JT0050,113.231637,23.393375
351,914401153_JT0004,113.218712,23.362454
352,914401153_JT0087,113.218644,23.361989
353,313744932_1632,113.284415,23.342434
354,395815801_4401050007,113.252163,23.097244
355,313744932_1918,113.453527,23.168597
356,914401153_JT0003,113.238142,23.394741
357,313744932_475,113.254693,23.168573
358,313744932_3039,113.299287,23.236533
359,395815801_4401130015,113.319876,23.038574
360,313744932_3746,113.816418,23.301264
361,313744932_13363,113.193178,23.399905
362,395815801_4401030014,113.242123,23.12512
363,395815801_4401110026,113.297443,23.221575
364,395815801_4401110036,113.241649,23.210272
365,395815801_4401130050,113.481067,23.054264
366,313744932_2760,113.826995,23.32467
367,101437000_28,113.291817,23.224818
368,395815801_4401130026,113.309346,22.985795
369,395815801_4401110042,113.228156,23.21315
370,726811355_244,113.37401,22.937106
371,313744932_11945,113.367533,23.104771
372,395815801_4401060049,113.322954,23.13223
373,914401153_JT0025,113.206037,23.415394
374,395815801_4401060053,113.310415,23.138675
375,395815801_4401140015,113.21166,23.435903
376,395815801_4401110025,113.320775,23.190468
377,313744932_320878,113.462825,23.204756
378,726811355_206,113.424046,23.033803
379,313744932_2653,113.36145,22.930812
380,MA0019FW4_GZYY-JZJD-020-0009,113.554946,23.197299
381,395815801_4401110012,113.295117,23.334345
382,313744932_3370,113.825732,23.28595
383,395815801_4401110044,113.257614,23.220053
384,395815801_4401040025,113.307552,23.120567
385,395815801_4401110045,113.257614,23.220053
386,395815801_4401060055,113.315624,23.156768
387,313744932_13228,113.308903,23.056948
388,395815801_4401130034,113.400163,23.042688
389,914401153_JT0042,113.289807,23.061628
390,313744932_3269,113.8219,23.302291
391,914401153_JT0068,113.289819,23.061616
392,313744932_3568,113.351598,23.294529
393,914401153_JT0048,113.273874,23.457339
394,914401153_JT0049,113.344025,22.986361
395,914401153_JT0005,113.497238,22.959789
396,914401153_JT0001,113.326787,23.203915
397,MA0019FW4_GZYY-JLJD-020-0013,113.539348,23.100747
398,313744932_1000,113.556609,23.621431
399,314930470_454,113.454298,23.152169
400,914401153_JT0052,113.189124,23.150242
401,395815801_4401120001,113.456368,23.103496
402,914401153_JT0029,113.345172,22.985677
403,395815801_4401110067,113.267093,23.203258
404,313744932_12170,113.258972,23.203945
405,395815801_4401120006,113.460895,23.139509
406,914401153_JT0016,113.28613,23.137622
407,313744932_3747,113.614219,23.567203
408,914401153_JT0014,113.351518,23.258819
409,395815801_4401150001,113.54013,22.766681
410,395815801_4401170004,113.633464,23.699025
411,395815801_4401180001,113.840001,23.290933
412,395815801_4401110040,113.269601,23.21688
413,914401153_JT0061,113.365317,23.083035
414,395815801_4401130039,113.44935,22.946865
415,914401153_JT0047,113.179661,23.452812
416,313744932_3502,113.315106,23.120113
417,313744932_321434,113.173191,23.235204
418,395815801_4401060050,113.401457,23.153078
419,313744932_1652,113.368431,22.941659
420,313744932_1107,113.298473,23.326662
421,313744932_2788,113.29863,23.327596
422,313744932_12035,113.306464,23.023424
423,313744932_12085,113.312344,23.11753
424,395815801_4401170002,113.638018,23.638606
425,395815801_4401160007,113.519998,23.263103
426,395815801_4401130047,113.355699,22.980185
427,914401153_JT0094,113.280636,23.333028
428,MA0019FW4_GZYY-YGJD-020-0002,113.359822,23.125141
429,395815801_4401050008,113.272996,23.08016
430,313744932_13458,113.772264,23.571265
431,914401153_JT0009,113.311395,23.142406
432,MA59J8YL8_0d668eb77bd6413f,113.529159,23.067479
433,726811355_544,113.330799,22.899333
434,395815801_4401110038,113.279597,23.239884
435,914401153_JT0079,113.337499,23.121161
436,MA1FP0228_11399,113.327789,23.157755
437,313744932_2200,113.283238,23.207688
438,313744932_3087,113.792914,23.187784
439,395815801_4401170005,113.706063,23.694016
440,320513112_20-285,113.549029,23.215959
441,313744932_320991,113.283889,23.230008
442,914401153_JT0056,113.169979,23.468305
443,395815801_4401060008,113.357662,23.210777
444,313744932_3271,113.811905,23.270409
445,914401153_JT0066,113.330296,23.136873
446,395815801_4401110032,113.282924,23.225493
447,313744932_13362,113.289868,23.438261
448,395815801_4401060016,113.323316,23.121146
449,MA51TJTF4_1607,113.235241,23.260463
450,914401153_JT0092,113.258944,23.208705
451,MA1FP0228_11158,113.375415,23.127315
452,395815801_4401130044,113.378412,22.938746
453,395815801_4401110043,113.25663,23.189507
454,395815801_4401130011,113.390711,22.986013
455,313744932_882,113.725959,23.700553
456,395815801_4401060012,113.312847,23.12353
457,395815801_4401110024,113.281037,23.229395
458,395815801_4401110028,113.189411,23.295167
459,313744932_3510,113.529074,23.494295
460,313744932_3083,113.623971,23.158393
461,MA59J8YL8_0d49b9de00bbac3a,113.419753,23.202153
462,313744932_11854,113.205539,23.420154
463,313744932_2654,113.277963,23.215562
464,313744932_11682,113.819906,23.301102
465,395815801_4401170001,113.510128,23.579598
466,333599517_4401180000100070001,113.822151,23.235524
467,MA59J8YL8_157755f179acded9,113.242613,23.267619
468,313744932_1353,113.244476,23.179259
469,395815801_4401110041,113.228157,23.213149
470,395815801_4401140012,113.138651,23.38922
471,313744932_1660,113.364582,22.969692
472,914401153_JT0075,113.230988,23.113236
473,395815801_4401130041,113.374529,23.044363
474,MA4KL69J6_4401180000100070001,113.822151,23.235524
475,395815801_4401060052,113.412474,23.115035
476,395815801_4401140011,113.29876,23.437898
477,313744932_11643,113.538983,23.582209
478,313744932_321053,113.387599,22.890764
479,MA59J8YL8_68827e45309c0415,113.292814,23.059007
480,395815801_4401040020,113.248225,23.149095
481,313744932_1112,113.348912,22.994881
482,313744932_13211,113.183965,23.436105
483,395815801_4401130055,113.367397,23.054889
484,395815801_4401110034,113.28784,23.344235
485,313744932_2419,113.382196,22.940665
486,313744932_2166,113.438477,23.190391
487,395815801_4401170008,113.671302,23.69241
488,313744932_1706,113.289893,23.34483
489,395815801_4401050019,113.358167,23.098814
490,313744932_3396,113.263923,23.215917
491,320513112_20-161,113.366793,22.970272
492,MA1FP0228_10841,113.422248,23.198766
493,395815801_4401140008,113.29876,23.437898
494,395815801_4401060038,113.366768,23.12869
495,313744932_12830,113.597169,23.548105
496,726811355_604,113.381497,22.929388
497,395815801_4401060007,113.421572,23.122971
498,MA1FP0228_11157,113.23873,23.397303
499,313744932_1252,113.290512,23.224993
500,313744932_3069,113.816548,23.184814
501,MA59J8YL8_0080167b7d3d72b6,113.416428,22.954105
502,395815801_4401130018,113.299154,23.045119
503,395815801_4401150005,113.526141,22.791799
504,914401153_JT0030,113.365874,23.081194
505,395815801_4401130046,113.304887,23.03215
506,395815801_4401140001,113.135637,23.354774
507,313744932_2709,113.394288,23.095845
508,313744932_1401,113.285728,23.223578
509,313744932_12209,113.376784,22.941446
510,MA59J8YL8_4eb7b6fe4ec805ee,113.499644,23.171457
511,101437000_27,113.205078,23.426462
512,313744932_3554,113.347721,23.27205
513,914401153_JT0084,113.395569,23.122481
514,395815801_4401130023,113.389593,22.917907
515,313744932_3563,113.611074,23.14854
516,395815801_4401060021,113.411201,23.17731
517,313744932_3321,113.701609,23.69532
518,395815801_4401110029,113.295308,23.256025
519,395815801_4401060054,113.310822,23.127153
520,313744932_11661,113.575611,23.541477
521,914401153_JT0095,113.537809,23.112812
522,MA59J8YL8_6d5d3a81316f08ce,113.185143,23.398808
523,MA0019FW4_GZYY-HTJD-020-0015,113.402607,23.386732
524,313744932_163,113.847211,23.355682
525,395815801_4401060056,113.371753,23.123214
526,914401153_JT0032,113.265756,23.358805
527,914401153_JT0071,113.338348,23.142051
528,914401153_JT0073,113.265799,23.35883
529,914401153_JT0070,113.284377,23.015723
530,313744932_1486,113.238217,23.398832
531,313744932_521,113.367469,23.358551
532,MA0019FW4_GZYY-YLXJ-020-0025,113.400495,23.042227
533,313744932_2957,113.5465,23.112323
534,313744932_3355,113.2659,23.134011
535,395815801_4401130045,113.347423,22.954254
536,395815801_4401060034,113.404528,23.173486
537,395815801_4401130005,113.379138,22.940066
538,395815801_4401060044,113.343126,23.180736
539,313744932_3363,113.640315,23.122518
540,395815801_4401170009,113.632888,23.631165
541,726811355_493,113.342515,22.966442
542,313744932_12482,113.285779,23.137071
543,395815801_4401180006,113.78666,23.413823
544,914401153_JT0085,113.491923,23.180902
545,395815801_4401140013,113.353684,23.45866
546,914401153_JT0031,113.316982,23.125784
547,914401153_JT0082,113.242007,23.382881
548,313744932_320337,113.568312,22.799735
549,395815801_4401060011,113.402607,23.123408
550,395815801_4401130049,113.283969,22.895171
551,313744932_3080,113.694847,23.275746
552,914401153_JT0086,113.310566,23.350845
553,313744932_2561,113.33177,23.135881
554,395815801_4401130030,113.35095,22.979899
555,313744932_3062,113.298894,23.437892
556,313744932_1417,113.393735,23.097501
557,395815801_4401180008,113.842941,23.254094
558,313744932_1254,113.439721,23.1688
559,313744932_712,113.47485,22.8748
560,395815801_4401030008,113.241966,23.124251
561,313744932_12832,113.506612,23.578371
562,914401153_JT0037,113.555489,23.13325
563,395815801_4401130017,113.347423,22.954254
564,914401153_JT0051,113.317736,23.144322
565,333599517_4401150000100070001,113.529664,22.795456
566,914401153_JT0072,113.537963,23.112575
567,313744932_715,113.715957,23.70134
568,395815801_4401130042,113.399465,22.963549
569,395815801_4401140009,113.29876,23.437898
570,MA59J8YL8_4d458f6f20afe441,113.289184,22.960852
571,MA4KL69J6_4401150000100070001,113.529664,22.795456
572,313744932_3164,113.847211,23.355682
573,395815801_4401060045,113.343126,23.180736
574,313744932_11627,113.516764,23.119639
575,MA59J8YL8_46772b6b0f54e3cf,113.550992,23.191436
576,395815801_4401110009,113.457397,23.40608
577,395815801_4401140017,113.194616,23.433753
578,313744932_13248,113.469634,23.114568
579,MA59J8YL8_6a58ee4331d36942,113.225683,23.277723
580,914401153_JT0062,113.245639,23.179526
581,313744932_3662,113.590827,23.555586
582,313744932_13079,113.53886,23.115963
583,313744932_654,113.269876,23.096843
584,313744932_691,113.279034,23.556224
585,914401153_JT0067,113.278698,23.332666
586,914401153_JT0081,113.325203,23.120419
587,914401153_JT0041,113.242802,23.267156
588,313744932_2972,113.542443,22.804861
589,320513112_20-117,113.537688,23.334708
590,914401153_JT0076,113.227711,23.116224
591,313744932_2105,113.229816,23.388154
592,395815801_4401040026,113.262171,23.132453
593,MA0019FW4_GZYY-RHGJ-020-0007,113.44575,22.843135
594,395815801_4401050013,113.337354,23.101054
595,313744932_13117,113.203968,23.403964
596,395815801_4401110030,113.295308,23.256025
597,914401153_JT0058,113.493215,23.180398
