删除序号,station_id,经度,纬度
213,313744932_2152,113.235322,23.212256
214,395815801_4401030010,113.232541,23.147803
215,A5250LL0A_20-472,113.607728,23.12691
216,101437000_34949,113.207862,23.154179
217,914401153_JT0108,113.521516,23.157632
218,MA5CJRA40_104,113.325093,23.026908
219,320513112_20-226,113.139157,23.373894
220,914401153_JT0065,113.240439,23.268733
221,313744932_1341,113.329062,22.994654
222,MA59CU773_382646,113.275206,23.1409
223,313744932_1124,113.260091,23.200939
224,MA59CU773_383125,113.772825,23.566973
225,395815801_4401180010,113.55581,23.12145
226,313744932_2699,113.308014,23.0391
227,313744932_100,113.267351,23.220001
228,313744932_3156,113.317516,23.151581
229,313744932_2397,113.183184,23.441571
230,395815801_4401180002,113.791968,23.279825
231,313744932_2323,113.262255,23.138403
232,395815801_4401040024,113.302379,23.15931
233,MA5DT8Q54_4961,113.46464,22.878228
234,395815801_4401140006,113.228191,23.40773
235,313744932_2881,113.229814,23.163417
236,313744932_428,113.29065,23.257128
237,MA5DT8Q54_4401030147,113.23728,23.132478
238,320513112_20-221,113.334614,23.178296
239,A5250LL0A_20-429,113.181464,23.424026
240,313744932_2245,113.286722,23.219523
241,MA0019FW4_GZYY-HHZC-020-0001,113.335916,23.175402
242,320513112_20-220,113.335818,23.176573
243,320513112_20-243,113.160532,23.466153
244,395815801_4401110018,113.219515,23.203466
245,395815801_4401110006,113.234248,23.337904
246,313744932_2140,113.316621,23.154068
247,231227827_885,113.215013,23.406456
248,313744932_2101,113.310443,23.12551
249,313744932_3149,113.317516,23.151581
250,914401153_11530027,113.321209,23.160705
251,101437000_27857,113.321225,23.160793
252,395815801_4401130021,113.336448,22.97164
253,313744932_1986,113.419722,23.121944
254,395815801_4401110068,113.294523,23.162205
255,313744932_3743,113.260102,23.197707
256,313744932_2768,113.350352,22.960186
257,313744932_306,113.319547,23.126224
258,313744932_732,113.319547,23.126224
259,313744932_781,113.319547,23.126224
260,313744932_204,113.319547,23.126221
261,313744932_1524,113.319547,23.126221
262,313744932_1529,113.319539,23.126224
263,914401153_JT0022,113.325812,23.171756
264,395815801_4401110019,113.193278,23.232364
265,101437000_16055,113.339892,22.837395
266,395815801_4401130019,113.366113,22.94096
267,MA4KUHJ97_NIOcc71f0b2b1267a63,113.217868,23.125482
268,MA59CU773_132231,113.37636,23.060718
269,101437000_14125,113.20985,23.221819
270,313744932_2162,113.267227,23.22001
271,MA5CJRA40_113,113.363087,22.99036
272,395815801_4401060020,113.377722,23.217708
273,313744932_3293,113.254555,23.157628
274,313744932_658,113.298771,23.283092
275,MA4KUHJ97_NIOdda4620dfcc2a8a8,113.217573,23.076747
276,313744932_3041,113.584127,23.524832
277,313744932_3157,113.317516,23.151581
278,313744932_3143,113.317516,23.151581
279,395815801_4401040028,113.247756,23.147896
280,313744932_2496,113.310443,23.12551
281,MA59JE6Y2_117638,113.264279,23.343623
282,MA5APE392_LBHD06,113.223289,23.080403
283,320513112_20-014,113.357954,22.957644
284,MA0019FW4_GZYY-MTHG-020-0017,113.238103,23.200451
285,MA5AUTPR9_8199,113.321771,23.206565
286,313744932_94,113.283332,23.259438
287,320513112_20-245,113.179111,23.456183
288,313744932_2048,113.253755,23.240658
289,313744932_251,113.282799,23.250028
290,324887859_6fe19e0dd6dd11e6a20100163e0027ca,113.339105,22.922885
291,313744932_8,113.420581,23.214792
292,101437000_29545,113.554927,23.126217
293,A5250LL0A_20-439,113.59893,23.555308
294,395815801_4401130010,113.42358,22.961556
295,320513112_20-263,113.231746,23.189832
296,313744932_429,113.421297,23.200263
297,313744932_1294,113.421288,23.20021
298,395815801_4401060005,113.385622,23.140715
299,MA59CU773_132520,113.457104,23.111936
300,313744932_1807,113.409742,23.168008
301,313744932_437,113.409628,23.168003
302,A5250LL0A_20-438,113.422402,22.864045
303,MA4KUHJ97_NIOa7553a6823474635,113.229533,23.070735
304,313744932_1923,113.353968,23.186874
305,313744932_2046,113.353968,23.186731
306,313744932_1303,113.252409,23.247105
307,349861452_GZYY-DXCZ-020-0022,113.400955,23.056268
308,101437000_21714,113.224875,23.199711
309,313744932_356,113.279387,23.228969
310,313744932_796,113.266041,23.217309
311,914401153_JT0131,113.22932,23.104653
312,313744932_678,113.321523,23.27905
313,313744932_258,113.250529,23.249526
314,395815801_4401110051,113.254377,23.172976
315,395815801_4401180003,113.838071,23.298199
316,313744932_1078,113.419499,23.121999
317,320513112_20-135,113.232696,23.104747
318,313744932_2930,113.296408,23.22121
319,MA59CU773_361242,113.513065,23.114872
320,313744932_1661,113.374767,23.128248
321,914401153_JT0107,113.511887,23.130576
322,MA59CU773_384199,113.280136,23.188731
323,MA1YDN61Y_MA1YDN61X.331620,113.414308,23.259805
324,395815801_4401110020,113.287881,23.337323
325,914401153_JT0057,113.268559,23.174203
326,MA5DT8Q54_4401140102,113.214762,23.406903
327,395815801_4401110047,113.299993,23.235285
328,914401153_JT0007,113.234613,23.183225
329,395815801_4401130048,113.283969,22.895171
330,395815801_4401030016,113.210425,23.054544
331,MA0019FW4_GZYY-JHDS-020-0012,113.277149,23.241689
332,349861452_GZYY-JHDS-020-0012,113.277149,23.241689
333,313744932_191,113.470348,22.879235
334,313744932_324,113.383378,22.979239
335,313744932_1637,113.383413,22.979197
336,395815801_4401050009,113.298798,23.074585
337,395815801_4401050010,113.247515,23.099002
338,313744932_2219,113.326298,23.021625
339,313744932_1478,113.326224,23.021593
340,313744932_383,113.318243,23.145175
341,313744932_2591,113.262198,23.21387
342,313744932_3034,113.408788,23.226154
343,313744932_3220,113.334544,23.099998
344,A5250LL0A_20-585,113.228825,23.399894
345,395815801_4401110071,113.268373,23.208853
346,MA59CU773_383126,113.602764,23.549903
347,MA4KUHJ97_NIO19beee59974ad8df,113.299131,23.233563
348,MA5DT8Q54_4401060495,113.404409,23.193876
349,101437000_33237,113.446979,22.944178
350,313744932_1560,113.315597,23.138298
351,726811355_5410,113.398019,23.169163
352,395815801_4401110011,113.264471,23.215755
353,313744932_248,113.576397,23.113475
354,101437000_15473,113.600615,23.538842
355,313744932_2381,113.258199,23.206299
356,313744932_11747,113.276038,23.211972
357,313744932_343,113.252281,23.142391
358,313744932_2958,113.292777,23.217516
359,914401153_JT0020,113.54766,23.117218
360,914401153_JT0060,113.333275,23.21226
361,914401153_JT0017,113.277972,23.215317
362,313744932_2174,113.320358,23.168084
363,A5250LL0A_20-440,113.771468,23.746001
364,313744932_1943,113.318385,23.145381
365,395815801_4401060015,113.321568,23.148307
366,313744932_1912,113.421746,23.214354
367,MA59CU773_386862,113.500131,23.173566
368,914401153_JT0024,113.260262,23.204926
369,395815801_4401060013,113.313816,23.123167
370,914401153_JT0010,113.251343,23.24875
371,A5250LL0A_20-441,113.771876,23.745853
372,MA4KUHJ97_NIO24c8697f50932964,113.254285,23.083999
373,395815801_4401110048,113.254251,23.172943
374,914401153_JT0055,113.301245,23.003884
375,MA59CU773_296207,113.187304,23.148827
376,313744932_1013,113.721929,23.203174
377,395815801_4401030006,113.240658,23.093034
378,MA7EBGWBX_CZ00000305,113.187498,23.150359
379,101437000_36257,113.298201,23.320097
380,313744932_1310,113.228423,23.166647
381,395815801_4401130051,113.478962,23.052554
382,313744932_1948,113.247051,23.354425
383,313744932_3219,113.250399,23.16308
384,A5250LL0A_20-442,113.773359,23.746491
385,914401153_11530009,113.266504,23.161455
386,A5250LL0A_20-414,113.272243,23.444384
387,MA4KUHJ97_NIO98159f26fa92eb7f,113.338864,23.063016
388,726811355_531,113.332781,22.91815
389,914401153_JT0028,113.269079,23.081908
390,395815801_4401060051,113.412474,23.115035
391,313744932_1510,113.362171,23.015499
392,313744932_423,113.253372,23.142502
393,313744932_228,113.253273,23.14199
394,313744932_1750,113.253265,23.142517
395,313744932_456,113.318281,23.14514
396,395815801_4401060014,113.385266,23.140667
397,MA5DT8Q54_4401130569,113.31338,22.935748
398,MA5DT8Q54_4401130570,113.31338,22.935748
399,101437000_11809,113.18518,23.071715
400,395815801_4401130027,113.313315,22.970698
401,313744932_2155,113.294799,23.309682
402,313744932_2041,113.288212,23.34563
403,313744932_717,113.25199,23.159087
404,MA0019FW4_GZYY-GZYD-020-0018,113.252024,23.052795
405,MA59CU773_132518,113.37539,23.061639
406,MA5DT8Q54_4401130015,113.489952,22.908283
407,395815801_4401130036,113.304743,23.032679
408,MA5DT8Q54_4401130021,113.272315,22.960169
409,MA5DT8Q54_4401130571,113.33526,22.912107
410,395815801_4401130037,113.363508,22.948548
411,313744932_3202,113.33876,23.185367
412,313744932_2342,113.250047,23.065686
413,313744932_1869,113.725761,23.700505
414,MA59J8YL8_495651d56636138f,113.288129,23.068596
415,MA59J8YL8_22d0ecad08aa0401,113.288168,23.068619
416,A5250LL0A_20-403,113.571589,23.558578
417,313744932_705,113.321223,23.038162
418,320513112_20-287,113.351336,23.259089
419,MA0019FW4_GZYY-HRDS-020-0008,113.285711,23.127114
420,395815801_4401030015,113.222055,23.098763
421,914401153_JT0021,113.303656,23.011633
422,MA59CU773_131151,113.281623,23.14017
423,313744932_320175,113.155231,23.403219
424,MA0019FW4_GZYY-FLGC-020-0016,113.447047,23.116606
425,313744932_1625,113.188127,23.149982
426,MA5DT8Q54_4401050013,113.409428,23.074135
427,A5250LL0A_20-409,113.568203,23.557297
428,MA4KUHJ97_NIO4dc3928d8a1a2dd7,113.339853,23.062839
429,395815801_4401110065,113.258629,23.202631
430,A5250LL0A_20-474,113.567558,23.561679
431,MA5D3XCP5_GZJS0001,113.345279,22.8612
432,MA5DT8Q54_4401060454,113.308202,23.161046
433,MA4KUHJ97_NIO6d195fdebd85d54b,113.328737,22.938398
434,MA7EBGWBX_CZ00000393,113.340319,23.066344
435,101437000_4722,113.338822,22.856428
436,MA0019FW4_GZYY-YLXJ-020-0021,113.400284,23.042588
437,MA5DT8Q54_4401050009,113.24536,23.101198
438,395815801_4401110039,113.279596,23.239885
439,MA59P1AN5_7605,113.338822,22.856428
440,395815801_4401110055,113.254688,23.172685
441,313744932_11698,113.321395,23.124632
442,395815801_4401170006,113.672094,23.675942
443,101437000_18421,113.342055,22.915668
444,A5250LL0A_20-505,113.522234,22.781165
445,101437000_15147,113.328489,22.834704
446,395815801_4401110073,113.227991,23.213339
447,313744932_132,113.271274,23.164163
448,101437000_19923,113.3437,22.939499
449,313744932_12962,113.294093,23.314006
450,313744932_13214,113.316892,23.01572
451,313744932_1995,113.310443,23.12551
452,MA5DT8Q54_4401130149,113.261399,22.974167
453,MA4KUHJ97_NIOf6415d3173105988,113.380502,23.075854
454,313744932_2965,113.298155,23.217995
455,313744932_2615,113.318385,23.145381
456,395815801_4401110054,113.253711,23.173053
457,MA1YDN61Y_MA1YDN61X.324146,113.364817,23.104415
458,395815801_4401110052,113.254044,23.173102
459,395815801_4401110053,113.254125,23.173378
460,395815801_4401110056,113.254035,23.17301
461,395815801_4401110049,113.254251,23.172943
462,395815801_4401110050,113.254251,23.172943
463,313744932_237,113.311552,23.137017
464,726811355_225,113.347905,22.913601
465,67345703X_6,113.348606,23.055918
466,673457030_6,113.348606,23.055918
467,313744932_351,113.229438,23.158342
468,313744932_2053,113.319507,23.150974
469,313744932_2896,113.319773,23.150995
470,313744932_3049,113.313239,23.258485
471,726811355_204,113.307486,22.980922
472,67345703X_24,113.311343,23.117624
473,MA5DT8Q54_4401130150,113.259999,22.973042
474,395815801_4401130001,113.333786,22.940951
475,MA59TULR9_4401130009,113.330908,22.899192
476,313744932_12892,113.250425,23.236554
477,395815801_4401050012,113.337332,23.101058
478,320513112_20-008,113.321585,23.123451
479,MA5DT8Q54_4401040010,113.303371,23.131512
480,313744932_694,113.246231,23.256687
481,101437000_11605,113.254832,23.168695
482,313744932_12171,113.373926,23.106753
483,313744932_1483,113.592345,23.554789
484,914401153_JT0015,113.377463,23.014162
485,MA4KUHJ97_NIOdcf7ddf31da0bc83,113.340834,23.102275
486,395815801_4401110021,113.262317,23.197811
487,MA5DT8Q54_4401180181,113.719274,23.219669
488,914401153_JT0012,113.325075,23.120399
489,320513112_20-286,113.360415,22.979967
490,101437000_15537,113.345345,22.985379
491,101437000_4396,113.350003,22.973477
492,320513112_20-224,113.369724,22.916728
493,101437000_15891,113.217896,23.12537
494,395815801_4401130004,113.360333,22.977562
495,914401153_JT0157,113.281024,23.333027
496,MA5AK2NB6_69,113.371539,23.144441
497,313744932_12457,113.291425,23.344629
498,914401153_JT0120,113.360107,23.100511
499,MA7EBGWBX_CZ00001079,113.21716,23.076681
500,914401153_JT0011,113.330955,23.136655
501,914401153_JT0074,113.47719,23.09041
502,313744932_3352,113.291307,23.347684
503,101437000_13501,113.295584,23.294555
504,101437000_142,113.224438,23.079823
505,101437000_34795,113.599988,23.5873
506,349861452_GZYY-FLGC-020-0016,113.447047,23.116606
507,MA2KDUER1_212626638558150658,113.246902,23.053757
508,914401153_JT0013,113.574717,23.105789
509,MA59J8YL8_19a962d25746f5bd,113.354302,22.959383
510,MA59J8YL8_34abcaad7af654e6,113.354309,22.959433
511,101437000_1682,113.423599,22.974233
512,313744932_12248,113.311866,23.118587
513,101437000_13639,113.362752,22.94447
514,101437000_30937,113.448964,23.158646
515,101437000_9705,113.24735,23.359026
516,395815801_4401110075,113.26733,23.197581
517,101437000_6660,113.384789,22.941544
518,395815801_4401110058,113.309895,23.251619
519,MA0019FW4_GZYY-JHSW-020-0011,113.371197,23.131869
520,101437000_30045,113.243448,23.386226
521,395815801_4401050006,113.323041,23.084171
522,313744932_3167,113.611996,23.124484
523,914401153_JT0005,113.497238,22.959789
524,MA5DT8Q54_440115250,113.380522,22.781592
525,395815801_4401110016,113.301658,23.23606
526,MA2KF49M9_MA5CP9T29_001,113.52468,22.788077
527,MA4KUHJ97_NIO11c0eadeb08debb5,113.187985,23.153052
528,313744932_2378,113.399428,23.123722
529,313744932_3051,113.296388,23.292451
530,MA5DT8Q54_4401130753,113.327679,23.008354
531,MA59P1AN5_6550,113.228888,23.07153
532,395815801_4401130050,113.481067,23.054264
533,914401153_JT0046,113.527859,23.091699
534,101437000_2390,113.229395,23.072024
535,MA4KUHJ97_NIOd0d82c592995c19a,113.312428,23.117292
536,395815801_4401110057,113.255022,23.169116
537,101437000_380,113.403589,22.946442
538,MA5DT8Q54_4401050253,113.376007,23.070055
539,MA5DT8Q54_4401140061,113.061915,23.315518
540,914401153_JT0059,113.4155,23.177206
541,726811355_244,113.37401,22.937106
542,313744932_12435,113.253309,23.142404
543,673457030_77,113.227848,23.074357
544,395815801_4401060043,113.324258,23.122036
545,726811355_2045,113.258972,23.238383
546,101437000_24993,113.311735,23.142848
547,395815801_4401060035,113.404528,23.173487
548,101437000_28811,113.228323,23.074981
549,395815801_4401130026,113.309346,22.985795
550,313744932_508,113.239225,23.394551
551,313744932_1117,113.288216,23.21621
552,914401153_JT0004,113.218712,23.362454
553,914401153_JT0087,113.218644,23.361989
554,101437000_5698,113.464584,23.097902
555,MA5DT8Q54_4401110676,113.283144,23.157352
556,726811355_206,113.424046,23.033803
557,MA1FP0228_11109,113.412313,23.122036
558,313744932_2967,113.223341,23.280726
559,395815801_4401140018,113.243968,23.372202
560,MA5DT8Q54_4401110684,113.337219,23.108099
561,395815801_4401110022,113.327391,23.178505
562,726811355_1867,113.385497,22.809278
563,MA5DT8Q54_4401040070,113.29147,23.133224
564,MA59TULR9_4401010001,113.384987,22.809436
565,313744932_2653,113.36145,22.930812
566,MA4KUHJ97_NIOe826169d208aae15,113.407048,23.172827
567,395815801_4401140001,113.135637,23.354774
568,MA5AK2NB6_70,113.574125,23.113102
569,A5250LL0A_20-551,113.679998,23.636007
570,313744932_1312,113.224704,23.06374
571,395815801_4401060006,113.310375,23.139005
572,395815801_4401130015,113.319876,23.038574
573,395815801_4401110017,113.280237,23.340999
574,313744932_3065,113.325789,23.098443
575,A5250LL0A_20-405,113.486511,23.444291
576,395815801_4401050011,113.247516,23.099012
577,MA5TGWHM6_2207011036441654,113.42271,23.168773
578,313744932_12730,113.261115,23.082625
579,313744932_103,113.239382,23.394092
580,101437000_35989,113.385523,23.133326
581,313744932_3035,113.701633,23.69528
582,MA5DT8Q54_4401150011,113.582058,22.770371
583,313744932_1632,113.284415,23.342434
584,MA5DT8Q54_4401030067,113.196919,23.056492
585,395815801_4401040031,113.257894,23.12777
586,MA59CU773_142083,113.613423,23.155636
587,313744932_13363,113.193178,23.399905
588,914401153_JT0141,113.316652,22.971223
589,395815801_4401140012,113.138651,23.38922
590,101437000_20874,113.377302,23.09905
591,MA5DT8Q54_4401110285,113.404429,23.308618
592,313744932_687,113.263899,23.212936
593,914401153_JT0054,113.428223,23.191204
594,914401153_JT0018,113.420645,23.200401
595,313744932_1844,113.249339,23.2097
596,313744932_3039,113.299287,23.236533
597,395815801_4401060003,113.411654,23.177042
598,101437000_9763,113.339939,23.235324
599,673457030_47,113.270044,22.9896
600,101437000_13415,113.299332,23.111443
601,MA5DT8Q54_4401130566,113.485206,22.965553
602,MA5DT8Q54_4401150261,113.362372,22.856315
603,MA5DT8Q54_4401030006,113.21906,23.076983
604,914401153_JT0049,113.344025,22.986361
605,313744932_3568,113.351598,23.294529
606,101437000_12471,113.254662,23.025438
607,MA5DT8Q54_4401140170,113.214646,23.38764
608,MA5AK2NB6_9,113.268027,23.219887
609,MA2KDUER1_307580134199930882,113.304607,23.249449
610,914401153_JT0077,113.22764,23.115418
611,313744932_3084,113.520134,23.082294
612,313744932_3081,113.850477,23.280927
613,914401153_JT0050,113.231637,23.393375
614,914401153_JT0029,113.345172,22.985677
615,MA59CU773_306640,113.346157,23.033855
616,395815801_4401130039,113.44935,22.946865
617,MA5AK2NB6_51,113.433924,23.157771
618,914401153_JT0014,113.351518,23.258819
619,395815801_4401110026,113.297443,23.221575
620,395815801_4401160007,113.519998,23.263103
621,MA59P1AN5_6544,113.518716,23.122812
622,395815801_4401130034,113.400163,23.042688
623,MA4KUHJ97_NIO5a07a151b4ab0ae7,113.370834,23.068728
624,313744932_3068,113.816548,23.184746
625,914401153_JT0008,113.445605,23.162118
626,395815801_4401050007,113.252163,23.097244
627,914401153_JT0156,113.445545,23.16207
628,395815801_4401030005,113.242566,23.125061
629,395815801_4401030012,113.222098,23.098867
630,67345703X_2,113.367377,22.946753
631,673457030_2,113.367377,22.946753
632,914401153_JT0006,113.537979,23.13179
633,101437000_27705,113.289919,22.974219
634,313744932_11945,113.367533,23.104771
