情景,变化站点数,M,M/M_base,相对改善%,M_access,M_access/base,M_crowd,M_crowd/base,M_reach,M_reach/base,比例节点
S3 等量调配,20,67860.688,0.65555,34.445,50754.281,0.98352,2645.693,1.02134,14460.714,0.29319,
S3 等量调配,21,67782.198,0.6548,34.52,50677.835,0.98204,2643.648,1.02055,14460.714,0.29319,
S3 等量调配,22,67710.44,0.6541,34.59,50608.153,0.98069,2641.573,1.01975,14460.714,0.29319,
S3 等量调配,23,67651.094,0.65353,34.647,50550.715,0.97957,2639.665,1.01902,14460.714,0.29319,
S3 等量调配,24,67593.282,0.65297,34.703,50495.058,0.9785,2637.509,1.01818,14460.714,0.29319,
S3 等量调配,25,67537.431,0.65243,34.757,50441.288,0.97745,2635.429,1.01738,14460.714,0.29319,
S3 等量调配,26,67489.544,0.65197,34.803,50395.028,0.97656,2633.801,1.01675,14460.714,0.29319,
S3 等量调配,27,67443.388,0.65152,34.848,50350.91,0.9757,2631.763,1.01597,14460.714,0.29319,
S3 等量调配,28,67397.161,0.65108,34.892,50306.851,0.97485,2629.595,1.01513,14460.714,0.29319,1%
S3 等量调配,29,67353.352,0.65065,34.935,50265.172,0.97404,2627.466,1.01431,14460.714,0.29319,
S3 等量调配,30,67309.718,0.65023,34.977,50223.631,0.97324,2625.373,1.0135,14460.714,0.29319,
S3 等量调配,31,67269.26,0.64984,35.016,50185.123,0.97249,2623.423,1.01275,14460.714,0.29319,
S3 等量调配,32,67228.822,0.64945,35.055,50146.777,0.97175,2621.331,1.01194,14460.714,0.29319,
S3 等量调配,33,67189.726,0.64907,35.093,50109.819,0.97103,2619.192,1.01111,14460.714,0.29319,
S3 等量调配,34,67155.524,0.64874,35.126,50077.694,0.97041,2617.116,1.01031,14460.714,0.29319,
S3 等量调配,35,67121.896,0.64842,35.158,50046.172,0.9698,2615.01,1.0095,14460.714,0.29319,
S3 等量调配,36,67089.034,0.6481,35.19,50015.16,0.9692,2613.159,1.00878,14460.714,0.29319,
S3 等量调配,37,67057.468,0.64779,35.221,49985.762,0.96863,2610.992,1.00795,14460.714,0.29319,
S3 等量调配,38,67028.279,0.64751,35.249,49958.664,0.9681,2608.902,1.00714,14460.714,0.29319,
S3 等量调配,39,66999.616,0.64724,35.276,49932.104,0.96759,2606.798,1.00633,14460.714,0.29319,
S3 等量调配,40,66971.246,0.64696,35.304,49905.865,0.96708,2604.666,1.0055,14460.714,0.29319,
S3 等量调配,41,66942.9,0.64669,35.331,49879.443,0.96657,2602.743,1.00476,14460.714,0.29319,
S3 等量调配,42,66916.079,0.64643,35.357,49854.776,0.96609,2600.589,1.00393,14460.714,0.29319,
S3 等量调配,43,66890.213,0.64618,35.382,49830.935,0.96563,2598.564,1.00315,14460.714,0.29319,
S3 等量调配,44,66865.099,0.64594,35.406,49807.795,0.96518,2596.59,1.00239,14460.714,0.29319,
S3 等量调配,45,66840.296,0.6457,35.43,49785.158,0.96474,2594.424,1.00155,14460.714,0.29319,
S3 等量调配,46,66816.769,0.64547,35.453,49763.62,0.96432,2592.435,1.00078,14460.714,0.29319,
S3 等量调配,47,66793.772,0.64525,35.475,49742.537,0.96391,2590.521,1.00004,14460.714,0.29319,
S3 等量调配,48,66770.922,0.64503,35.497,49721.761,0.96351,2588.447,0.99924,14460.714,0.29319,
S3 等量调配,49,66748.57,0.64481,35.519,49701.51,0.96312,2586.345,0.99843,14460.714,0.29319,
S3 等量调配,50,66726.771,0.6446,35.54,49681.805,0.96274,2584.252,0.99762,14460.714,0.29319,
S3 等量调配,51,66705.914,0.6444,35.56,49663.04,0.96237,2582.16,0.99682,14460.714,0.29319,
S3 等量调配,52,66685.732,0.6442,35.58,49644.759,0.96202,2580.259,0.99608,14460.714,0.29319,
S3 等量调配,53,66665.817,0.64401,35.599,49626.995,0.96167,2578.108,0.99525,14460.714,0.29319,
S3 等量调配,54,66646.218,0.64382,35.618,49609.521,0.96134,2575.983,0.99443,14460.714,0.29319,
S3 等量调配,55,66626.875,0.64363,35.637,49592.314,0.961,2573.847,0.99361,14460.714,0.29319,
S3 等量调配,56,66607.519,0.64345,35.655,49575.104,0.96067,2571.701,0.99278,14460.714,0.29319,
S3 等量调配,57,66588.204,0.64326,35.674,49557.957,0.96034,2569.533,0.99194,14460.714,0.29319,
S3 等量调配,58,66569.126,0.64308,35.692,49540.929,0.96001,2567.483,0.99115,14460.714,0.29319,
S3 等量调配,59,66551.469,0.64291,35.709,49525.245,0.9597,2565.51,0.99039,14460.714,0.29319,
S3 等量调配,60,66534.212,0.64274,35.726,49510.086,0.95941,2563.412,0.98958,14460.714,0.29319,
S3 等量调配,61,66517.138,0.64257,35.743,49495.09,0.95912,2561.334,0.98878,14460.714,0.29319,
S3 等量调配,62,66500.616,0.64241,35.759,49480.718,0.95884,2559.184,0.98795,14460.714,0.29319,
S3 等量调配,63,66484.292,0.64226,35.774,49466.56,0.95857,2557.017,0.98711,14460.714,0.29319,
S3 等量调配,64,66468.028,0.6421,35.79,49452.413,0.95829,2554.9,0.98629,14460.714,0.29319,
S3 等量调配,65,66452.464,0.64195,35.805,49438.999,0.95803,2552.751,0.98546,14460.714,0.29319,
S3 等量调配,66,66437.052,0.6418,35.82,49425.625,0.95777,2550.712,0.98468,14460.714,0.29319,
S3 等量调配,67,66421.958,0.64166,35.834,49412.589,0.95752,2548.655,0.98388,14460.714,0.29319,
S3 等量调配,68,66407.663,0.64152,35.848,49400.431,0.95728,2546.518,0.98306,14460.714,0.29319,
S3 等量调配,69,66393.464,0.64138,35.862,49387.839,0.95704,2544.91,0.98244,14460.714,0.29319,
S3 等量调配,70,66379.256,0.64124,35.876,49375.737,0.95681,2542.805,0.98162,14460.714,0.29319,
S3 等量调配,71,66365.206,0.64111,35.889,49363.633,0.95657,2540.859,0.98087,14460.714,0.29319,
S3 等量调配,72,66351.439,0.64097,35.903,49351.965,0.95634,2538.759,0.98006,14460.714,0.29319,
S3 等量调配,73,66337.752,0.64084,35.916,49340.421,0.95612,2536.616,0.97923,14460.714,0.29319,
S3 等量调配,74,66324.182,0.64071,35.929,49327.51,0.95587,2535.958,0.97898,14460.714,0.29319,
S3 等量调配,75,66310.692,0.64058,35.942,49316.096,0.95565,2533.882,0.97818,14460.714,0.29319,
S3 等量调配,76,66297.433,0.64045,35.955,49304.779,0.95543,2531.94,0.97743,14460.714,0.29319,
S3 等量调配,77,66284.194,0.64032,35.968,49293.58,0.95521,2529.899,0.97664,14460.714,0.29319,
S3 等量调配,78,66270.982,0.6402,35.98,49282.501,0.955,2527.767,0.97582,14460.714,0.29319,
S3 等量调配,79,66258.069,0.64007,35.993,49271.671,0.95479,2525.683,0.97501,14460.714,0.29319,
S3 等量调配,80,66245.399,0.63995,36.005,49261.029,0.95458,2523.656,0.97423,14460.714,0.29319,
S3 等量调配,81,66232.947,0.63983,36.017,49250.67,0.95438,2521.563,0.97342,14460.714,0.29319,
S3 等量调配,82,66220.567,0.63971,36.029,49240.399,0.95418,2519.454,0.97261,14460.714,0.29319,
S3 等量调配,83,66208.214,0.63959,36.041,49230.13,0.95398,2517.37,0.9718,14460.714,0.29319,
S3 等量调配,84,66196.16,0.63947,36.053,49218.728,0.95376,2516.718,0.97155,14460.714,0.29319,
S3 等量调配,85,66184.169,0.63936,36.064,49208.875,0.95357,2514.58,0.97073,14460.714,0.29319,
S3 等量调配,86,66172.341,0.63924,36.076,49199.112,0.95338,2512.514,0.96993,14460.714,0.29319,
S3 等量调配,87,66159.579,0.63912,36.088,49188.369,0.95317,2510.496,0.96915,14460.714,0.29319,
S3 等量调配,88,66147.882,0.63901,36.099,49178.733,0.95299,2508.435,0.96836,14460.714,0.29319,
S3 等量调配,89,66136.339,0.6389,36.11,49168.851,0.9528,2506.774,0.96771,14460.714,0.29319,
S3 等量调配,90,66124.868,0.63879,36.121,49159.38,0.95261,2504.773,0.96694,14460.714,0.29319,
S3 等量调配,91,66113.58,0.63868,36.132,49150.169,0.95243,2502.696,0.96614,14460.714,0.29319,
S3 等量调配,92,66102.617,0.63857,36.143,49140.519,0.95225,2501.384,0.96563,14460.714,0.29319,
S3 等量调配,93,66091.698,0.63846,36.154,49131.203,0.95207,2499.782,0.96502,14460.714,0.29319,
S3 等量调配,94,66080.827,0.63836,36.164,49122.424,0.9519,2497.688,0.96421,14460.714,0.29319,
S3 等量调配,95,66070.247,0.63826,36.174,49113.802,0.95173,2495.73,0.96345,14460.714,0.29319,
S3 等量调配,96,66059.686,0.63816,36.184,49105.318,0.95157,2493.653,0.96265,14460.714,0.29319,
S3 等量调配,97,66049.153,0.63805,36.195,49096.858,0.9514,2491.581,0.96185,14460.714,0.29319,
S3 等量调配,98,66038.92,0.63795,36.205,49087.962,0.95123,2490.245,0.96133,14460.714,0.29319,
S3 等量调配,99,66028.609,0.63786,36.214,49079.327,0.95106,2488.567,0.96069,14460.714,0.29319,
S3 等量调配,100,66018.327,0.63776,36.224,49071.085,0.9509,2486.527,0.9599,14460.714,0.29319,
S3 等量调配,101,66008.12,0.63766,36.234,49062.905,0.95074,2484.5,0.95912,14460.714,0.29319,
S3 等量调配,102,65997.94,0.63756,36.244,49054.663,0.95058,2482.562,0.95837,14460.714,0.29319,
S3 等量调配,103,65987.758,0.63746,36.254,49046.555,0.95043,2480.489,0.95757,14460.714,0.29319,
S3 等量调配,104,65977.855,0.63736,36.264,49038.696,0.95027,2478.445,0.95678,14460.714,0.29319,
S3 等量调配,105,65968.2,0.63727,36.273,49031.188,0.95013,2476.298,0.95595,14460.714,0.29319,
S3 等量调配,106,65958.538,0.63718,36.282,49022.325,0.94996,2475.498,0.95564,14460.714,0.29319,
S3 等量调配,107,65948.952,0.63709,36.291,49014.836,0.94981,2473.402,0.95483,14460.714,0.29319,
S3 等量调配,108,65939.496,0.63699,36.301,49007.37,0.94967,2471.411,0.95406,14460.714,0.29319,
S3 等量调配,109,65930.199,0.6369,36.31,48999.561,0.94952,2469.924,0.95349,14460.714,0.29319,
S3 等量调配,110,65920.889,0.63681,36.319,48991.896,0.94937,2468.278,0.95285,14460.714,0.29319,
S3 等量调配,111,65911.816,0.63673,36.327,48984.793,0.94923,2466.309,0.95209,14460.714,0.29319,
S3 等量调配,112,65902.65,0.63664,36.336,48977.769,0.94909,2464.167,0.95127,14460.714,0.29319,
S3 等量调配,113,65893.418,0.63655,36.345,48970.454,0.94895,2462.249,0.95053,14460.714,0.29319,
S3 等量调配,114,65884.357,0.63646,36.354,48963.43,0.94882,2460.213,0.94974,14460.714,0.29319,
S3 等量调配,115,65875.261,0.63637,36.363,48956.282,0.94868,2458.264,0.94899,14460.714,0.29319,
S3 等量调配,116,65866.42,0.63629,36.371,48949.591,0.94855,2456.115,0.94816,14460.714,0.29319,
S3 等量调配,117,65857.652,0.6362,36.38,48942.7,0.94841,2454.238,0.94743,14460.714,0.29319,
S3 等量调配,118,65848.873,0.63612,36.388,48935.612,0.94828,2452.546,0.94678,14460.714,0.29319,
S3 等量调配,119,65840.092,0.63603,36.397,48928.91,0.94815,2450.469,0.94598,14460.714,0.29319,
S3 等量调配,120,65831.43,0.63595,36.405,48922.303,0.94802,2448.413,0.94518,14460.714,0.29319,
S3 等量调配,121,65822.79,0.63587,36.413,48915.652,0.94789,2446.424,0.94442,14460.714,0.29319,
S3 等量调配,122,65814.216,0.63578,36.422,48908.939,0.94776,2444.563,0.9437,14460.714,0.29319,
S3 等量调配,123,65805.738,0.6357,36.43,48902.595,0.94764,2442.428,0.94287,14460.714,0.29319,
S3 等量调配,124,65797.391,0.63562,36.438,48895.767,0.9475,2440.91,0.94229,14460.714,0.29319,
S3 等量调配,125,65789.092,0.63554,36.446,48889.265,0.94738,2439.112,0.94159,14460.714,0.29319,
S3 等量调配,126,65780.764,0.63546,36.454,48882.724,0.94725,2437.326,0.9409,14460.714,0.29319,
S3 等量调配,127,65772.362,0.63538,36.462,48876.397,0.94713,2435.251,0.9401,14460.714,0.29319,
S3 等量调配,128,65764.077,0.6353,36.47,48869.865,0.947,2433.498,0.93943,14460.714,0.29319,
S3 等量调配,129,65755.865,0.63522,36.478,48863.286,0.94688,2431.864,0.9388,14460.714,0.29319,
S3 等量调配,130,65747.711,0.63514,36.486,48857.107,0.94676,2429.889,0.93803,14460.714,0.29319,
S3 等量调配,131,65739.563,0.63506,36.494,48851.05,0.94664,2427.799,0.93723,14460.714,0.29319,
S3 等量调配,132,65731.621,0.63499,36.501,48845.146,0.94652,2425.761,0.93644,14460.714,0.29319,
S3 等量调配,133,65722.426,0.6349,36.51,48838.034,0.94639,2423.678,0.93564,14460.714,0.29319,
S3 等量调配,134,65714.375,0.63482,36.518,48831.829,0.94627,2421.832,0.93492,14460.714,0.29319,
S3 等量调配,135,65706.453,0.63474,36.526,48824.331,0.94612,2421.408,0.93476,14460.714,0.29319,
S3 等量调配,136,65698.495,0.63467,36.533,48818.454,0.94601,2419.327,0.93396,14460.714,0.29319,
S3 等量调配,137,65690.707,0.63459,36.541,48812.49,0.94589,2417.502,0.93325,14460.714,0.29319,
S3 等量调配,138,65682.891,0.63452,36.548,48806.717,0.94578,2415.46,0.93246,14460.714,0.29319,5%
S3 等量调配,139,65675.125,0.63444,36.556,48801.001,0.94567,2413.41,0.93167,14460.714,0.29319,
S3 等量调配,140,65667.516,0.63437,36.563,48795.255,0.94556,2411.547,0.93095,14460.714,0.29319,
S3 等量调配,141,65660.06,0.63429,36.571,48789.776,0.94545,2409.569,0.93019,14460.714,0.29319,
S3 等量调配,142,65652.624,0.63422,36.578,48784.36,0.94535,2407.55,0.92941,14460.714,0.29319,
S3 等量调配,143,65645.234,0.63415,36.585,48778.133,0.94523,2406.387,0.92896,14460.714,0.29319,
S3 等量调配,144,65637.663,0.63408,36.592,48772.716,0.94512,2404.233,0.92813,14460.714,0.29319,
S3 等量调配,145,65630.266,0.63401,36.599,48767.163,0.94501,2402.389,0.92742,14460.714,0.29319,
S3 等量调配,146,65622.614,0.63393,36.607,48761.634,0.94491,2400.266,0.9266,14460.714,0.29319,
S3 等量调配,147,65615.314,0.63386,36.614,48756.462,0.94481,2398.137,0.92578,14460.714,0.29319,
S3 等量调配,148,65608.015,0.63379,36.621,48751.074,0.9447,2396.227,0.92504,14460.714,0.29319,
S3 等量调配,149,65600.807,0.63372,36.628,48744.385,0.94457,2395.708,0.92484,14460.714,0.29319,
S3 等量调配,150,65593.588,0.63365,36.635,48739.144,0.94447,2393.729,0.92407,14460.714,0.29319,
S3 等量调配,151,65586.472,0.63358,36.642,48734.062,0.94437,2391.696,0.92329,14460.714,0.29319,
S3 等量调配,152,65579.349,0.63352,36.648,48729.041,0.94427,2389.593,0.92248,14460.714,0.29319,
S3 等量调配,153,65572.275,0.63345,36.655,48723.68,0.94417,2387.88,0.92182,14460.714,0.29319,
S3 等量调配,154,65565.282,0.63338,36.662,48718.639,0.94407,2385.929,0.92106,14460.714,0.29319,
S3 等量调配,155,65558.343,0.63331,36.669,48713.495,0.94397,2384.133,0.92037,14460.714,0.29319,
S3 等量调配,156,65551.311,0.63324,36.676,48707.681,0.94386,2382.916,0.9199,14460.714,0.29319,
S3 等量调配,157,65544.355,0.63318,36.682,48702.455,0.94376,2381.186,0.91923,14460.714,0.29319,
S3 等量调配,158,65537.448,0.63311,36.689,48697.32,0.94366,2379.414,0.91855,14460.714,0.29319,
S3 等量调配,159,65530.593,0.63304,36.696,48692.416,0.94356,2377.462,0.91779,14460.714,0.29319,
S3 等量调配,160,65524.013,0.63298,36.702,48687.854,0.94348,2375.444,0.91702,14460.714,0.29319,
S3 等量调配,161,65516.951,0.63291,36.709,48682.836,0.94338,2373.401,0.91623,14460.714,0.29319,
S3 等量调配,162,65510.234,0.63285,36.715,48678.177,0.94329,2371.343,0.91543,14460.714,0.29319,
S3 等量调配,163,65503.573,0.63278,36.722,48673.054,0.94319,2369.805,0.91484,14460.714,0.29319,
S3 等量调配,164,65496.82,0.63272,36.728,48668.339,0.9431,2367.767,0.91405,14460.714,0.29319,
S3 等量调配,165,65490.22,0.63265,36.735,48663.826,0.94301,2365.68,0.91325,14460.714,0.29319,
S3 等量调配,166,65483.646,0.63259,36.741,48659.348,0.94292,2363.583,0.91244,14460.714,0.29319,
S3 等量调配,167,65476.935,0.63253,36.747,48654.53,0.94283,2361.691,0.91171,14460.714,0.29319,
S3 等量调配,168,65470.315,0.63246,36.754,48648.675,0.94272,2360.926,0.91141,14460.714,0.29319,
S3 等量调配,169,65463.762,0.6324,36.76,48643.621,0.94262,2359.427,0.91083,14460.714,0.29319,
S3 等量调配,170,65457.242,0.63234,36.766,48638.897,0.94253,2357.63,0.91014,14460.714,0.29319,
S3 等量调配,171,65450.66,0.63227,36.773,48634.182,0.94244,2355.764,0.90942,14460.714,0.29319,
S3 等量调配,172,65444.08,0.63221,36.779,48629.731,0.94235,2353.634,0.9086,14460.714,0.29319,
S3 等量调配,173,65437.56,0.63215,36.785,48624.513,0.94225,2352.333,0.90809,14460.714,0.29319,
S3 等量调配,174,65430.981,0.63208,36.792,48620.048,0.94216,2350.218,0.90728,14460.714,0.29319,
S3 等量调配,175,65424.483,0.63202,36.798,48615.585,0.94208,2348.184,0.90649,14460.714,0.29319,
S3 等量调配,176,65418.199,0.63196,36.804,48611.258,0.94199,2346.227,0.90574,14460.714,0.29319,
S3 等量调配,177,65411.849,0.6319,36.81,48606.62,0.9419,2344.514,0.90508,14460.714,0.29319,
S3 等量调配,178,65405.438,0.63184,36.816,48600.893,0.94179,2343.831,0.90481,14460.714,0.29319,
S3 等量调配,179,65399.214,0.63178,36.822,48596.743,0.94171,2341.757,0.90401,14460.714,0.29319,
S3 等量调配,180,65392.911,0.63171,36.829,48592.304,0.94162,2339.893,0.90329,14460.714,0.29319,
S3 等量调配,181,65386.682,0.63165,36.835,48587.543,0.94153,2338.425,0.90272,14460.714,0.29319,
S3 等量调配,182,65380.424,0.63159,36.841,48582.9,0.94144,2336.81,0.9021,14460.714,0.29319,
S3 等量调配,183,65373.895,0.63153,36.847,48578.534,0.94136,2334.647,0.90127,14460.714,0.29319,
S3 等量调配,184,65367.643,0.63147,36.853,48574.362,0.94128,2332.567,0.90046,14460.714,0.29319,
S3 等量调配,185,65361.315,0.63141,36.859,48570.07,0.94119,2330.531,0.89968,14460.714,0.29319,
S3 等量调配,186,65355.025,0.63135,36.865,48565.738,0.94111,2328.573,0.89892,14460.714,0.29319,
S3 等量调配,187,65348.848,0.63129,36.871,48561.178,0.94102,2326.956,0.8983,14460.714,0.29319,
S3 等量调配,188,65342.682,0.63123,36.877,48556.362,0.94093,2325.606,0.89778,14460.714,0.29319,
S3 等量调配,189,65336.655,0.63117,36.883,48552.45,0.94085,2323.491,0.89696,14460.714,0.29319,
S3 等量调配,190,65330.672,0.63111,36.889,48547.659,0.94076,2322.298,0.8965,14460.714,0.29319,
S3 等量调配,191,65324.602,0.63105,36.895,48542.489,0.94066,2321.399,0.89615,14460.714,0.29319,
S3 等量调配,192,65318.667,0.631,36.9,48538.376,0.94058,2319.577,0.89545,14460.714,0.29319,
S3 等量调配,193,65312.821,0.63094,36.906,48534.444,0.9405,2317.662,0.89471,14460.714,0.29319,
S3 等量调配,194,65306.998,0.63088,36.912,48530.308,0.94042,2315.976,0.89406,14460.714,0.29319,
S3 等量调配,195,65301.058,0.63083,36.917,48526.409,0.94035,2313.934,0.89327,14460.714,0.29319,
S3 等量调配,196,65295.243,0.63077,36.923,48522.655,0.94027,2311.874,0.89248,14460.714,0.29319,
S3 等量调配,197,65288.322,0.6307,36.93,48517.788,0.94018,2309.82,0.89168,14460.714,0.29319,
S3 等量调配,198,65282.473,0.63065,36.935,48513.964,0.94011,2307.794,0.8909,14460.714,0.29319,
S3 等量调配,199,65276.787,0.63059,36.941,48510.177,0.94003,2305.896,0.89017,14460.714,0.29319,
S3 等量调配,200,65270.822,0.63053,36.947,48504.797,0.93993,2305.311,0.88994,14460.714,0.29319,
S3 等量调配,201,65264.767,0.63048,36.952,48500.773,0.93985,2303.28,0.88916,14460.714,0.29319,
S3 等量调配,202,65259.029,0.63042,36.958,48496.652,0.93977,2301.662,0.88853,14460.714,0.29319,
S3 等量调配,203,65253.25,0.63036,36.964,48492.472,0.93969,2300.063,0.88792,14460.714,0.29319,
S3 等量调配,204,65247.463,0.63031,36.969,48488.796,0.93962,2297.952,0.8871,14460.714,0.29319,
S3 等量调配,205,65241.898,0.63026,36.974,48485.155,0.93955,2296.029,0.88636,14460.714,0.29319,
S3 等量调配,206,65236.259,0.6302,36.98,48481.301,0.93947,2294.243,0.88567,14460.714,0.29319,
S3 等量调配,207,65230.651,0.63015,36.985,48477.748,0.9394,2292.189,0.88488,14460.714,0.29319,
S3 等量调配,208,65224.903,0.63009,36.991,48474.118,0.93933,2290.071,0.88406,14460.714,0.29319,
S3 等量调配,209,65219.385,0.63004,36.996,48470.133,0.93926,2288.538,0.88347,14460.714,0.29319,
S3 等量调配,210,65213.827,0.62998,37.002,48465.344,0.93916,2287.768,0.88317,14460.714,0.29319,
S3 等量调配,211,65208.411,0.62993,37.007,48461.46,0.93909,2286.236,0.88258,14460.714,0.29319,
S3 等量调配,212,65202.847,0.62988,37.012,48457.101,0.939,2285.032,0.88211,14460.714,0.29319,
S3 等量调配,213,65197.325,0.62982,37.018,48453.309,0.93893,2283.302,0.88145,14460.714,0.29319,
S3 等量调配,214,65191.893,0.62977,37.023,48449.208,0.93885,2281.97,0.88093,14460.714,0.29319,
S3 等量调配,215,65186.503,0.62972,37.028,48445.795,0.93879,2279.994,0.88017,14460.714,0.29319,
S3 等量调配,216,65181.109,0.62967,37.033,48442.403,0.93872,2277.991,0.8794,14460.714,0.29319,
S3 等量调配,217,65175.85,0.62962,37.038,48439.068,0.93865,2276.067,0.87865,14460.714,0.29319,
S3 等量调配,218,65170.432,0.62956,37.044,48434.814,0.93857,2274.904,0.8782,14460.714,0.29319,
S3 等量调配,219,65165.217,0.62951,37.049,48431.473,0.93851,2273.029,0.87748,14460.714,0.29319,
S3 等量调配,220,65159.778,0.62946,37.054,48428.154,0.93844,2270.91,0.87666,14460.714,0.29319,
S3 等量调配,221,65154.433,0.62941,37.059,48424.449,0.93837,2269.27,0.87603,14460.714,0.29319,
S3 等量调配,222,65149.153,0.62936,37.064,48421.164,0.93831,2267.274,0.87526,14460.714,0.29319,
S3 等量调配,223,65143.827,0.62931,37.069,48417.709,0.93824,2265.404,0.87454,14460.714,0.29319,
S3 等量调配,224,65138.752,0.62926,37.074,48414.67,0.93818,2263.368,0.87375,14460.714,0.29319,
S3 等量调配,225,65133.627,0.62921,37.079,48411.362,0.93812,2261.551,0.87305,14460.714,0.29319,
S3 等量调配,226,65128.392,0.62916,37.084,48407.798,0.93805,2259.88,0.8724,14460.714,0.29319,
S3 等量调配,227,65122.697,0.6291,37.09,48404.243,0.93798,2257.739,0.87158,14460.714,0.29319,
S3 等量调配,228,65117.537,0.62905,37.095,48400.333,0.9379,2256.491,0.87109,14460.714,0.29319,
S3 等量调配,229,65112.495,0.62901,37.099,48396.992,0.93784,2254.789,0.87044,14460.714,0.29319,
S3 等量调配,230,65107.397,0.62896,37.104,48393.941,0.93778,2252.741,0.86965,14460.714,0.29319,
S3 等量调配,231,65102.349,0.62891,37.109,48390.564,0.93771,2251.071,0.869,14460.714,0.29319,
S3 等量调配,232,65097.306,0.62886,37.114,48387.649,0.93766,2248.943,0.86818,14460.714,0.29319,
S3 等量调配,233,65092.476,0.62881,37.119,48384.713,0.9376,2247.049,0.86745,14460.714,0.29319,
S3 等量调配,234,65087.5,0.62876,37.124,48381.542,0.93754,2245.243,0.86675,14460.714,0.29319,
S3 等量调配,235,65081.984,0.62871,37.129,48378.175,0.93747,2243.095,0.86592,14460.714,0.29319,
S3 等量调配,236,65076.919,0.62866,37.134,48374.674,0.93741,2241.53,0.86532,14460.714,0.29319,
S3 等量调配,237,65071.969,0.62861,37.139,48371.569,0.93735,2239.686,0.86461,14460.714,0.29319,
S3 等量调配,238,65066.94,0.62857,37.143,48367.429,0.93727,2238.797,0.86426,14460.714,0.29319,
S3 等量调配,239,65062.108,0.62852,37.148,48364.463,0.93721,2236.93,0.86354,14460.714,0.29319,
S3 等量调配,240,65057.099,0.62847,37.153,48361.569,0.93715,2234.816,0.86273,14460.714,0.29319,
S3 等量调配,241,65052.167,0.62842,37.158,48358.33,0.93709,2233.123,0.86207,14460.714,0.29319,
S3 等量调配,242,65047.241,0.62837,37.163,48354.827,0.93702,2231.7,0.86152,14460.714,0.29319,
S3 等量调配,243,65042.556,0.62833,37.167,48350.821,0.93694,2231.021,0.86126,14460.714,0.29319,
S3 等量调配,244,65037.722,0.62828,37.172,48347.961,0.93689,2229.047,0.8605,14460.714,0.29319,
S3 等量调配,245,65032.982,0.62824,37.176,48343.78,0.93681,2228.488,0.86028,14460.714,0.29319,
S3 等量调配,246,65027.761,0.62819,37.181,48340.7,0.93675,2226.347,0.85946,14460.714,0.29319,
S3 等量调配,247,65022.983,0.62814,37.186,48337.876,0.93669,2224.392,0.8587,14460.714,0.29319,
S3 等量调配,248,65018.244,0.62809,37.191,48334.732,0.93663,2222.798,0.85809,14460.714,0.29319,
S3 等量调配,249,65013.49,0.62805,37.195,48331.299,0.93657,2221.477,0.85758,14460.714,0.29319,
S3 等量调配,250,65008.761,0.628,37.2,48328.432,0.93651,2219.615,0.85686,14460.714,0.29319,
S3 等量调配,251,65004.042,0.62796,37.204,48324.34,0.93643,2218.988,0.85662,14460.714,0.29319,
